Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Screen_Passes,Short_Passes,Medium_Passes,Long_Passes,Deep_Passes,Third_Down_Passes,Accuracy,Timing,Sense_Rush,Read_Defense,Two_Minute_Offense,Run_Frequency,Kick_Holding,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Screen_PassesZ,Short_PassesZ,Medium_PassesZ,Long_PassesZ,Deep_PassesZ,Third_Down_PassesZ,AccuracyZ,TimingZ,Sense_RushZ,Read_DefenseZ,Two_Minute_OffenseZ,Run_FrequencyZ,Kick_HoldingZ,PeakCur,PeakCurZ,Ability,Draftable
28,6,106,69,795,483,31,34,8,37,31,2,0,0,0,50,17,46,17,67,67,0,-1.59817351598174,0.565723793677206,-0.230366492146597,-0.316205533596838,-0.264900662251656,0.31,0.43,0.08,0.37,0.31,0.02,0.00,0.00,0.00,0.50,0.17,0.46,0.17,0.67,0.67,8,0.08,0,0
30,10,104,61,812,482,21,34,5,28,3,24,5,29,0,10,14,3,0,48,10,0.277392510402219,0.228310502283105,0.232945091514144,-1.06806282722513,-0.988142292490115,-0.198675496688743,0.21,0.43,0.05,0.28,0.03,0.24,0.05,0.29,0.00,0.10,0.14,0.03,0.00,0.48,0.10,10,0.10,0,0
28,8,113,86,749,501,9,47,53,48,58,31,0,48,39,67,31,31,49,3,52,0,-0.684931506849315,1.73044925124792,1.54973821989529,1.50197628458498,-1.4569536423841,0.09,0.59,0.53,0.48,0.58,0.31,0.00,0.48,0.39,0.67,0.31,0.31,0.49,0.03,0.52,21,0.21,1,0
28,7,109,67,825,450,14,30,0,0,20,0,2,13,35,0,0,0,0,67,52,0,-1.14155251141553,1.0648918469218,-0.439790575916231,-1.50197628458498,1.9205298013245,0.14,0.38,0.00,0.00,0.20,0.00,0.02,0.13,0.35,0.00,0.00,0.00,0.00,0.67,0.52,4,0.04,0,0
38,9,104,87,748,504,11,45,23,26,17,0,42,18,32,67,33,36,50,7,67,1.3869625520111,-0.228310502283105,0.232945091514144,1.6544502617801,1.54150197628458,-1.65562913907285,0.11,0.56,0.23,0.26,0.17,0.00,0.42,0.18,0.32,0.67,0.33,0.36,0.50,0.07,0.67,13,0.13,0,0
28,8,98,70,812,506,29,34,0,7,0,15,0,14,48,21,17,16,49,5,67,0,-0.684931506849315,-0.765391014975041,-0.12565445026178,-0.988142292490115,-1.78807947019867,0.29,0.43,0.00,0.07,0.00,0.15,0.00,0.14,0.48,0.21,0.17,0.16,0.49,0.05,0.67,12,0.12,0,0
37,16,115,92,780,456,16,52,0,3,41,31,34,0,6,53,35,0,38,38,67,1.24826629680999,2.96803652968037,2.06322795341098,2.17801047120419,0.276679841897234,1.52317880794702,0.16,0.65,0.00,0.03,0.41,0.31,0.34,0.00,0.06,0.53,0.35,0.00,0.38,0.38,0.67,38,0.38,2,0
26,11,107,53,763,462,38,42,33,0,24,45,42,50,0,17,48,63,48,61,0,-0.277392510402219,0.684931506849315,0.732113144758736,-1.90575916230367,0.948616600790515,1.12582781456954,0.38,0.53,0.33,0.00,0.24,0.45,0.42,0.50,0.00,0.17,0.48,0.63,0.48,0.61,0.00,13,0.13,0,0
28,8,98,56,780,482,36,32,23,13,16,9,10,0,5,8,8,31,48,67,17,0,-0.684931506849315,-0.765391014975041,-1.59162303664921,0.276679841897234,-0.198675496688743,0.36,0.40,0.23,0.13,0.16,0.09,0.10,0.00,0.05,0.08,0.08,0.31,0.48,0.67,0.17,9,0.09,0,0
24,6,91,72,807,472,12,24,9,0,0,0,0,13,22,5,10,15,10,67,0,-0.554785020804438,-1.59817351598174,-1.93011647254576,0.0837696335078531,-0.790513833992096,0.463576158940399,0.12,0.30,0.09,0.00,0.00,0.00,0.00,0.13,0.22,0.05,0.10,0.15,0.10,0.67,0.00,4,0.04,0,0
28,17,114,81,809,484,25,44,0,15,26,42,32,13,26,43,7,0,25,19,6,0,3.42465753424658,1.89683860232945,1.0261780104712,-0.869565217391303,-0.331125827814568,0.25,0.55,0.00,0.15,0.26,0.42,0.32,0.13,0.26,0.43,0.07,0.00,0.25,0.19,0.06,14,0.14,0,0
30,10,99,57,780,476,35,35,22,0,2,15,21,16,0,10,10,7,7,65,50,0.277392510402219,0.228310502283105,-0.59900166389351,-1.4869109947644,0.276679841897234,0.198675496688743,0.35,0.44,0.22,0.00,0.02,0.15,0.21,0.16,0.00,0.10,0.10,0.07,0.07,0.65,0.50,9,0.09,0,0
32,8,95,89,780,490,51,44,45,0,2,0,33,10,44,57,0,40,26,0,24,0.554785020804438,-0.684931506849315,-1.26455906821963,1.86387434554974,0.276679841897234,-0.728476821192055,0.51,0.55,0.45,0.00,0.02,0.00,0.33,0.10,0.44,0.57,0.00,0.40,0.26,0.00,0.24,29,0.29,1,0
28,6,96,53,780,484,13,23,9,18,7,0,2,2,0,5,19,3,0,28,0,0,-1.59817351598174,-1.0981697171381,-1.90575916230367,0.276679841897234,-0.331125827814568,0.13,0.29,0.09,0.18,0.07,0.00,0.02,0.02,0.00,0.05,0.19,0.03,0.00,0.28,0.00,4,0.04,0,0
28,10,107,69,812,484,33,36,20,41,22,18,26,0,19,17,0,1,0,33,19,0,0.228310502283105,0.732113144758736,-0.230366492146597,-0.988142292490115,-0.331125827814568,0.33,0.45,0.20,0.41,0.22,0.18,0.26,0.00,0.19,0.17,0.00,0.01,0.00,0.33,0.19,9,0.09,0,0
26,12,107,84,811,487,8,42,0,30,32,44,8,0,39,67,23,49,0,44,57,-0.277392510402219,1.14155251141553,0.732113144758736,1.34031413612565,-0.948616600790511,-0.529801324503312,0.08,0.53,0.00,0.30,0.32,0.44,0.08,0.00,0.39,0.67,0.23,0.49,0.00,0.44,0.57,2,0.02,0,0
14,7,95,59,819,480,23,17,0,0,0,0,0,17,29,2,1,29,13,37,48,-1.94174757281553,-1.14155251141553,-1.26455906821963,-1.27748691099476,-1.26482213438735,-0.0662251655629125,0.23,0.21,0.00,0.00,0.00,0.00,0.00,0.17,0.29,0.02,0.01,0.29,0.13,0.37,0.48,5,0.05,0,0
15,8,103,68,818,484,21,27,8,47,35,4,27,1,14,45,24,46,64,49,2,-1.80305131761442,-0.684931506849315,0.0665557404326133,-0.335078534031414,-1.22529644268775,-0.331125827814568,0.21,0.34,0.08,0.47,0.35,0.04,0.27,0.01,0.14,0.45,0.24,0.46,0.64,0.49,0.02,6,0.06,0,0
35,10,112,64,760,477,16,45,51,29,50,26,6,4,0,24,20,30,18,67,20,0.970873786407767,0.228310502283105,1.56405990016639,-0.753926701570681,1.06719367588933,0.132450331125831,0.16,0.56,0.51,0.29,0.50,0.26,0.06,0.04,0.00,0.24,0.20,0.30,0.18,0.67,0.20,20,0.20,1,0
28,11,107,67,769,450,33,45,59,0,35,60,23,20,0,44,0,18,50,27,21,0,0.684931506849315,0.732113144758736,-0.439790575916231,0.711462450592884,1.9205298013245,0.33,0.56,0.59,0.00,0.35,0.60,0.23,0.20,0.00,0.44,0.00,0.18,0.50,0.27,0.21,17,0.17,1,0
24,11,102,65,791,484,22,34,19,8,0,59,21,0,27,10,24,24,57,46,0,-0.554785020804438,0.684931506849315,-0.0998336106489175,-0.649214659685864,-0.158102766798419,-0.331125827814568,0.22,0.43,0.19,0.08,0.00,0.59,0.21,0.00,0.27,0.10,0.24,0.24,0.57,0.46,0.00,4,0.04,0,0
27,8,111,67,789,490,33,38,22,16,54,20,9,67,30,10,9,23,47,17,25,-0.13869625520111,-0.684931506849315,1.39767054908486,-0.439790575916231,-0.0790513833992078,-0.728476821192055,0.33,0.48,0.22,0.16,0.54,0.20,0.09,0.67,0.30,0.10,0.09,0.23,0.47,0.17,0.25,12,0.12,0,0
18,13,112,91,720,452,24,49,24,28,27,17,26,37,35,26,58,0,0,67,45,-1.3869625520111,1.59817351598174,1.56405990016639,2.07329842931937,2.64822134387352,1.78807947019868,0.24,0.61,0.24,0.28,0.27,0.17,0.26,0.37,0.35,0.26,0.58,0.00,0.00,0.67,0.45,33,0.33,2,0
18,7,96,65,798,476,12,22,17,12,2,0,4,50,3,23,14,0,28,34,67,-1.3869625520111,-1.14155251141553,-1.0981697171381,-0.649214659685864,-0.434782608695653,0.198675496688743,0.12,0.28,0.17,0.12,0.02,0.00,0.04,0.50,0.03,0.23,0.14,0.00,0.28,0.34,0.67,5,0.05,0,0
43,21,102,75,788,467,23,56,58,23,21,64,67,34,41,37,0,32,0,65,61,2.08044382801664,5.25114155251142,-0.0998336106489175,0.397905759162303,-0.0395256916996039,0.794701986754968,0.23,0.70,0.58,0.23,0.21,0.64,0.67,0.34,0.41,0.37,0.00,0.32,0.00,0.65,0.61,43,0.43,2,1
28,13,112,82,785,477,44,51,19,27,51,55,31,0,57,39,13,24,39,24,61,0,1.59817351598174,1.56405990016639,1.13089005235602,0.0790513833992113,0.132450331125831,0.44,0.64,0.19,0.27,0.51,0.55,0.31,0.00,0.57,0.39,0.13,0.24,0.39,0.24,0.61,33,0.33,2,0
27,10,111,73,785,466,26,44,0,52,41,16,33,36,39,38,36,31,16,58,18,-0.13869625520111,0.228310502283105,1.39767054908486,0.18848167539267,0.0790513833992113,0.86092715231788,0.26,0.55,0.00,0.52,0.41,0.16,0.33,0.36,0.39,0.38,0.36,0.31,0.16,0.58,0.18,19,0.19,1,0
32,10,108,57,780,488,7,37,11,21,11,11,2,41,9,0,33,29,6,12,53,0.554785020804438,0.228310502283105,0.898502495840267,-1.4869109947644,0.276679841897234,-0.596026490066224,0.07,0.46,0.11,0.21,0.11,0.11,0.02,0.41,0.09,0.00,0.33,0.29,0.06,0.12,0.53,7,0.07,0,0
38,14,109,79,754,473,2,51,14,14,15,33,56,26,42,49,54,39,55,48,0,1.3869625520111,2.05479452054795,1.0648918469218,0.81675392670157,1.30434782608696,0.397350993377481,0.02,0.64,0.14,0.14,0.15,0.33,0.56,0.26,0.42,0.49,0.54,0.39,0.55,0.48,0.00,32,0.32,2,0
41,10,108,89,746,498,48,52,31,11,19,1,25,2,30,34,7,10,0,0,58,1.80305131761442,0.228310502283105,0.898502495840267,1.86387434554974,1.6205533596838,-1.25827814569537,0.48,0.65,0.31,0.11,0.19,0.01,0.25,0.02,0.30,0.34,0.07,0.10,0.00,0.00,0.58,30,0.30,1,0
31,11,97,70,758,475,35,44,35,0,0,21,12,25,12,17,52,8,0,20,5,0.416088765603329,0.684931506849315,-0.931780366056571,-0.12565445026178,1.14624505928854,0.264900662251656,0.35,0.55,0.35,0.00,0.00,0.21,0.12,0.25,0.12,0.17,0.52,0.08,0.00,0.20,0.05,20,0.20,1,0
34,7,93,74,760,492,17,36,24,14,0,12,0,27,0,48,38,35,0,8,16,0.832177531206657,-1.14155251141553,-1.59733777038269,0.293193717277487,1.06719367588933,-0.86092715231788,0.17,0.45,0.24,0.14,0.00,0.12,0.00,0.27,0.00,0.48,0.38,0.35,0.00,0.08,0.16,8,0.08,0,0
17,6,102,56,780,490,15,24,13,0,10,4,0,58,8,0,54,0,2,14,0,-1.52565880721221,-1.59817351598174,-0.0998336106489175,-1.59162303664921,0.276679841897234,-0.728476821192055,0.15,0.30,0.13,0.00,0.10,0.04,0.00,0.58,0.08,0.00,0.54,0.00,0.02,0.14,0.00,10,0.10,0,0
31,10,103,82,840,482,2,32,0,0,25,21,4,31,26,53,0,6,0,37,65,0.416088765603329,0.228310502283105,0.0665557404326133,1.13089005235602,-2.09486166007905,-0.198675496688743,0.02,0.40,0.00,0.00,0.25,0.21,0.04,0.31,0.26,0.53,0.00,0.06,0.00,0.37,0.65,4,0.04,0,0
30,10,105,84,792,479,23,43,24,32,26,37,26,0,38,65,0,14,36,37,64,0.277392510402219,0.228310502283105,0.399334442595675,1.34031413612565,-0.197628458498023,0,0.23,0.54,0.24,0.32,0.26,0.37,0.26,0.00,0.38,0.65,0.00,0.14,0.36,0.37,0.64,7,0.07,0,0
46,14,115,78,724,452,6,67,65,53,65,65,52,65,65,31,65,65,65,29,65,2.49653259361997,2.05479452054795,2.06322795341098,0.712041884816754,2.4901185770751,1.78807947019868,0.06,0.84,0.65,0.53,0.65,0.65,0.52,0.65,0.65,0.31,0.65,0.65,0.65,0.29,0.65,83,0.83,4,1
16,12,102,83,801,468,17,32,0,6,8,39,39,7,20,65,25,14,18,65,44,-1.66435506241331,1.14155251141553,-0.0998336106489175,1.23560209424084,-0.553359683794465,0.728476821192055,0.17,0.40,0.00,0.06,0.08,0.39,0.39,0.07,0.20,0.65,0.25,0.14,0.18,0.65,0.44,7,0.07,0,0
33,17,115,82,693,463,24,68,65,44,65,65,61,59,65,25,65,42,58,0,49,0.693481276005548,3.42465753424658,2.06322795341098,1.13089005235602,3.71541501976285,1.05960264900662,0.24,0.85,0.65,0.44,0.65,0.65,0.61,0.59,0.65,0.25,0.65,0.42,0.58,0.00,0.49,79,0.79,4,1
36,14,106,72,780,465,29,48,26,3,25,27,56,11,26,5,0,24,0,65,43,1.10957004160888,2.05479452054795,0.565723793677206,0.0837696335078531,0.276679841897234,0.927152317880793,0.29,0.60,0.26,0.03,0.25,0.27,0.56,0.11,0.26,0.05,0.00,0.24,0.00,0.65,0.43,53,0.53,3,1
28,13,93,67,801,467,18,35,9,2,0,54,35,11,13,14,11,0,23,65,20,0,1.59817351598174,-1.59733777038269,-0.439790575916231,-0.553359683794465,0.794701986754968,0.18,0.44,0.09,0.02,0.00,0.54,0.35,0.11,0.13,0.14,0.11,0.00,0.23,0.65,0.20,6,0.06,0,0
17,6,102,55,810,471,5,23,28,39,25,14,0,46,23,0,0,18,0,65,8,-1.52565880721221,-1.59817351598174,-0.0998336106489175,-1.69633507853403,-0.909090909090907,0.529801324503312,0.05,0.29,0.28,0.39,0.25,0.14,0.00,0.46,0.23,0.00,0.00,0.18,0.00,0.65,0.08,3,0.03,0,0
34,10,100,75,776,484,27,43,16,14,5,24,23,29,0,65,22,29,33,0,33,0.832177531206657,0.228310502283105,-0.432612312811979,0.397905759162303,0.434782608695653,-0.331125827814568,0.27,0.54,0.16,0.14,0.05,0.24,0.23,0.29,0.00,0.65,0.22,0.29,0.33,0.00,0.33,16,0.16,1,0
30,13,106,59,805,454,31,41,7,0,23,32,59,33,23,0,18,0,44,65,18,0.277392510402219,1.59817351598174,0.565723793677206,-1.27748691099476,-0.711462450592888,1.65562913907285,0.31,0.51,0.07,0.00,0.23,0.32,0.59,0.33,0.23,0.00,0.18,0.00,0.44,0.65,0.18,38,0.38,2,0
31,9,112,86,804,493,34,48,22,27,59,32,0,18,46,65,3,65,16,14,25,0.416088765603329,-0.228310502283105,1.56405990016639,1.54973821989529,-0.671936758893277,-0.927152317880793,0.34,0.60,0.22,0.27,0.59,0.32,0.00,0.18,0.46,0.65,0.03,0.65,0.16,0.14,0.25,24,0.24,1,0
16,6,95,51,780,484,26,22,26,18,0,0,32,43,43,0,27,0,0,56,57,-1.66435506241331,-1.59817351598174,-1.26455906821963,-2.1151832460733,0.276679841897234,-0.331125827814568,0.26,0.28,0.26,0.18,0.00,0.00,0.32,0.43,0.43,0.00,0.27,0.00,0.00,0.56,0.57,10,0.10,0,0
42,12,108,90,789,479,23,50,8,0,25,46,1,3,1,53,0,17,34,14,48,1.94174757281553,1.14155251141553,0.898502495840267,1.96858638743455,-0.0790513833992078,0,0.23,0.63,0.08,0.00,0.25,0.46,0.01,0.03,0.01,0.53,0.00,0.17,0.34,0.14,0.48,15,0.15,0,0
23,9,110,80,775,479,6,38,11,12,57,0,65,42,23,57,43,10,0,14,65,-0.693481276005548,-0.228310502283105,1.23128119800333,0.921465968586387,0.474308300395257,0,0.06,0.48,0.11,0.12,0.57,0.00,0.65,0.42,0.23,0.57,0.43,0.10,0.00,0.14,0.65,5,0.05,0,0
26,8,108,60,760,481,28,36,32,2,18,0,24,0,8,7,27,40,32,58,65,-0.277392510402219,-0.684931506849315,0.898502495840267,-1.17277486910995,1.06719367588933,-0.132450331125825,0.28,0.45,0.32,0.02,0.18,0.00,0.24,0.00,0.08,0.07,0.27,0.40,0.32,0.58,0.65,7,0.07,0,0
30,10,106,64,831,498,15,31,0,14,17,16,12,28,0,29,2,0,0,0,9,0.277392510402219,0.228310502283105,0.565723793677206,-0.753926701570681,-1.73913043478261,-1.25827814569537,0.15,0.39,0.00,0.14,0.17,0.16,0.12,0.28,0.00,0.29,0.02,0.00,0.00,0.00,0.09,7,0.07,0,0
21,8,99,58,780,474,31,30,30,0,6,1,12,54,23,4,38,20,17,65,48,-0.970873786407767,-0.684931506849315,-0.59900166389351,-1.38219895287958,0.276679841897234,0.331125827814568,0.31,0.38,0.30,0.00,0.06,0.01,0.12,0.54,0.23,0.04,0.38,0.20,0.17,0.65,0.48,12,0.12,0,0
33,10,97,63,820,472,21,32,0,19,1,27,0,23,20,0,0,10,13,65,31,0.693481276005548,0.228310502283105,-0.931780366056571,-0.858638743455498,-1.30434782608695,0.463576158940399,0.21,0.40,0.00,0.19,0.01,0.27,0.00,0.23,0.20,0.00,0.00,0.10,0.13,0.65,0.31,9,0.09,0,0
28,10,98,68,809,481,6,30,27,19,0,10,18,40,38,0,0,23,0,65,65,0,0.228310502283105,-0.765391014975041,-0.335078534031414,-0.869565217391303,-0.132450331125825,0.06,0.38,0.27,0.19,0.00,0.10,0.18,0.40,0.38,0.00,0.00,0.23,0.00,0.65,0.65,5,0.05,0,0
32,12,103,54,772,475,12,36,10,3,1,20,45,0,1,0,33,0,1,63,45,0.554785020804438,1.14155251141553,0.0665557404326133,-1.80104712041885,0.592885375494073,0.264900662251656,0.12,0.45,0.10,0.03,0.01,0.20,0.45,0.00,0.01,0.00,0.33,0.00,0.01,0.63,0.45,5,0.05,0,0
29,10,107,76,806,501,30,40,7,21,25,43,28,36,0,65,17,17,0,3,65,0.13869625520111,0.228310502283105,0.732113144758736,0.50261780104712,-0.750988142292492,-1.4569536423841,0.30,0.50,0.07,0.21,0.25,0.43,0.28,0.36,0.00,0.65,0.17,0.17,0.00,0.03,0.65,10,0.10,0,0
30,7,96,53,828,497,16,31,0,24,16,0,41,30,25,0,21,29,30,10,49,0.277392510402219,-1.14155251141553,-1.0981697171381,-1.90575916230367,-1.62055335968379,-1.19205298013245,0.16,0.39,0.00,0.24,0.16,0.00,0.41,0.30,0.25,0.00,0.21,0.29,0.30,0.10,0.49,7,0.07,0,0
28,7,100,70,817,501,27,28,0,3,3,0,4,8,21,15,3,0,15,27,18,0,-1.14155251141553,-0.432612312811979,-0.12565445026178,-1.18577075098814,-1.4569536423841,0.27,0.35,0.00,0.03,0.03,0.00,0.04,0.08,0.21,0.15,0.03,0.00,0.15,0.27,0.18,7,0.07,0,0
30,8,98,77,787,475,42,41,41,5,14,23,16,0,0,65,0,30,8,55,26,0.277392510402219,-0.684931506849315,-0.765391014975041,0.607329842931937,0,0.264900662251656,0.42,0.51,0.41,0.05,0.14,0.23,0.16,0.00,0.00,0.65,0.00,0.30,0.08,0.55,0.26,8,0.08,0,0
30,8,100,80,821,482,32,34,5,0,12,5,0,21,31,65,0,0,28,53,65,0.277392510402219,-0.684931506849315,-0.432612312811979,0.921465968586387,-1.34387351778656,-0.198675496688743,0.32,0.43,0.05,0.00,0.12,0.05,0.00,0.21,0.31,0.65,0.00,0.00,0.28,0.53,0.65,12,0.12,0,0
31,10,107,79,794,482,43,43,31,0,26,47,19,0,30,44,8,15,11,1,12,0.416088765603329,0.228310502283105,0.732113144758736,0.81675392670157,-0.276679841897234,-0.198675496688743,0.43,0.54,0.31,0.00,0.26,0.47,0.19,0.00,0.30,0.44,0.08,0.15,0.11,0.01,0.12,15,0.15,0,0
37,8,105,77,755,484,45,45,31,0,14,0,10,0,22,65,7,34,0,30,65,1.24826629680999,-0.684931506849315,0.399334442595675,0.607329842931937,1.26482213438735,-0.331125827814568,0.45,0.56,0.31,0.00,0.14,0.00,0.10,0.00,0.22,0.65,0.07,0.34,0.00,0.30,0.65,5,0.05,0,0
33,8,103,84,771,468,4,41,30,26,25,47,0,43,41,65,16,24,0,65,29,0.693481276005548,-0.684931506849315,0.0665557404326133,1.34031413612565,0.632411067193676,0.728476821192055,0.04,0.51,0.30,0.26,0.25,0.47,0.00,0.43,0.41,0.65,0.16,0.24,0.00,0.65,0.29,4,0.04,0,0
36,10,91,72,776,484,27,41,35,0,0,5,0,13,16,22,22,0,3,48,16,1.10957004160888,0.228310502283105,-1.93011647254576,0.0837696335078531,0.434782608695653,-0.331125827814568,0.27,0.51,0.35,0.00,0.00,0.05,0.00,0.13,0.16,0.22,0.22,0.00,0.03,0.48,0.16,10,0.10,0,0
38,10,107,90,780,456,4,49,4,13,40,9,35,40,22,65,28,0,43,65,31,1.3869625520111,0.228310502283105,0.732113144758736,1.96858638743455,0.276679841897234,1.52317880794702,0.04,0.61,0.04,0.13,0.40,0.09,0.35,0.40,0.22,0.65,0.28,0.00,0.43,0.65,0.31,15,0.15,0,0
41,14,108,84,797,455,1,52,3,35,32,51,65,26,45,55,9,58,38,65,30,1.80305131761442,2.05479452054795,0.898502495840267,1.34031413612565,-0.395256916996046,1.58940397350994,0.01,0.65,0.03,0.35,0.32,0.51,0.65,0.26,0.45,0.55,0.09,0.58,0.38,0.65,0.30,22,0.22,1,0
28,17,112,82,708,454,30,58,59,29,20,62,21,0,65,0,45,8,65,58,7,0,3.42465753424658,1.56405990016639,1.13089005235602,3.12252964426877,1.65562913907285,0.30,0.73,0.59,0.29,0.20,0.62,0.21,0.00,0.65,0.00,0.45,0.08,0.65,0.58,0.07,43,0.43,2,1
20,8,104,63,824,484,12,25,0,38,32,0,17,7,6,0,0,17,10,0,0,-1.10957004160888,-0.684931506849315,0.232945091514144,-0.858638743455498,-1.46245059288538,-0.331125827814568,0.12,0.31,0.00,0.38,0.32,0.00,0.17,0.07,0.06,0.00,0.00,0.17,0.10,0.00,0.00,6,0.06,0,0
17,10,104,55,800,484,24,24,0,6,0,2,7,0,0,0,18,7,2,0,62,-1.52565880721221,0.228310502283105,0.232945091514144,-1.69633507853403,-0.513833992094861,-0.331125827814568,0.24,0.30,0.00,0.06,0.00,0.02,0.07,0.00,0.00,0.00,0.18,0.07,0.02,0.00,0.62,7,0.07,0,0
39,9,111,75,729,466,15,54,41,32,50,28,20,41,55,45,65,29,42,13,36,1.52565880721221,-0.228310502283105,1.39767054908486,0.397905759162303,2.29249011857708,0.86092715231788,0.15,0.68,0.41,0.32,0.50,0.28,0.20,0.41,0.55,0.45,0.65,0.29,0.42,0.13,0.36,16,0.16,1,0
26,6,104,76,830,484,52,31,0,33,41,0,0,0,12,54,1,40,0,65,49,-0.277392510402219,-1.59817351598174,0.232945091514144,0.50261780104712,-1.69960474308301,-0.331125827814568,0.52,0.39,0.00,0.33,0.41,0.00,0.00,0.00,0.12,0.54,0.01,0.40,0.00,0.65,0.49,11,0.11,0,0
27,9,119,70,753,484,16,45,48,0,62,0,21,45,20,35,12,4,26,15,63,-0.13869625520111,-0.228310502283105,2.72878535773711,-0.12565445026178,1.34387351778656,-0.331125827814568,0.16,0.56,0.48,0.00,0.62,0.00,0.21,0.45,0.20,0.35,0.12,0.04,0.26,0.15,0.63,13,0.13,0,0
20,9,104,69,823,462,40,30,4,9,23,6,11,0,28,31,2,9,0,65,55,-1.10957004160888,-0.228310502283105,0.232945091514144,-0.230366492146597,-1.42292490118577,1.12582781456954,0.40,0.38,0.04,0.09,0.23,0.06,0.11,0.00,0.28,0.31,0.02,0.09,0.00,0.65,0.55,9,0.09,0,0
31,10,112,72,758,481,40,50,49,15,30,21,0,34,34,28,26,9,0,39,2,0.416088765603329,0.228310502283105,1.56405990016639,0.0837696335078531,1.14624505928854,-0.132450331125825,0.40,0.63,0.49,0.15,0.30,0.21,0.00,0.34,0.34,0.28,0.26,0.09,0.00,0.39,0.02,36,0.36,2,0
31,10,90,47,794,482,9,31,20,57,0,36,14,19,0,0,0,11,34,21,65,0.416088765603329,0.228310502283105,-2.09650582362729,-2.53403141361257,-0.276679841897234,-0.198675496688743,0.09,0.39,0.20,0.57,0.00,0.36,0.14,0.19,0.00,0.00,0.00,0.11,0.34,0.21,0.65,5,0.05,0,0
38,10,110,72,760,458,18,52,37,47,40,13,47,18,36,65,15,0,45,52,36,1.3869625520111,0.228310502283105,1.23128119800333,0.0837696335078531,1.06719367588933,1.39072847682119,0.18,0.65,0.37,0.47,0.40,0.13,0.47,0.18,0.36,0.65,0.15,0.00,0.45,0.52,0.36,28,0.28,1,0
40,7,94,79,750,499,7,38,59,43,0,5,0,21,0,64,26,0,2,0,56,1.66435506241331,-1.14155251141553,-1.43094841930116,0.81675392670157,1.46245059288538,-1.32450331125828,0.07,0.48,0.59,0.43,0.00,0.05,0.00,0.21,0.00,0.64,0.26,0.00,0.02,0.00,0.56,5,0.05,0,0
32,9,106,81,770,499,6,41,26,0,24,2,5,15,23,62,46,23,2,9,65,0.554785020804438,-0.228310502283105,0.565723793677206,1.0261780104712,0.67193675889328,-1.32450331125828,0.06,0.51,0.26,0.00,0.24,0.02,0.05,0.15,0.23,0.62,0.46,0.23,0.02,0.09,0.65,5,0.05,0,0
35,7,108,80,750,473,33,49,65,57,55,0,20,32,43,27,24,45,14,28,65,0.970873786407767,-1.14155251141553,0.898502495840267,0.921465968586387,1.46245059288538,0.397350993377481,0.33,0.61,0.65,0.57,0.55,0.00,0.20,0.32,0.43,0.27,0.24,0.45,0.14,0.28,0.65,36,0.36,2,0
13,7,104,67,816,506,33,23,0,24,52,0,44,32,0,37,33,35,0,0,54,-2.08044382801664,-1.14155251141553,0.232945091514144,-0.439790575916231,-1.14624505928854,-1.78807947019867,0.33,0.29,0.00,0.24,0.52,0.00,0.44,0.32,0.00,0.37,0.33,0.35,0.00,0.00,0.54,9,0.09,0,0
37,9,91,76,803,460,28,43,24,26,0,40,8,55,30,28,0,37,0,34,0,1.24826629680999,-0.228310502283105,-1.93011647254576,0.50261780104712,-0.632411067193673,1.25827814569537,0.28,0.54,0.24,0.26,0.00,0.40,0.08,0.55,0.30,0.28,0.00,0.37,0.00,0.34,0.00,13,0.13,0,0
28,11,95,53,774,453,41,36,14,0,3,46,15,23,0,0,18,0,7,65,57,0,0.684931506849315,-1.26455906821963,-1.90575916230367,0.513833992094861,1.72185430463576,0.41,0.45,0.14,0.00,0.03,0.46,0.15,0.23,0.00,0.00,0.18,0.00,0.07,0.65,0.57,11,0.11,0,0
32,11,101,72,780,492,22,42,0,36,16,37,47,0,29,52,29,35,14,13,24,0.554785020804438,0.684931506849315,-0.266222961730448,0.0837696335078531,0.276679841897234,-0.86092715231788,0.22,0.53,0.00,0.36,0.16,0.37,0.47,0.00,0.29,0.52,0.29,0.35,0.14,0.13,0.24,7,0.07,0,0
35,10,106,79,800,467,17,47,10,34,48,37,9,40,45,65,23,5,0,65,41,0.970873786407767,0.228310502283105,0.565723793677206,0.81675392670157,-0.513833992094861,0.794701986754968,0.17,0.59,0.10,0.34,0.48,0.37,0.09,0.40,0.45,0.65,0.23,0.05,0.00,0.65,0.41,19,0.19,1,0
28,11,108,73,790,462,32,42,20,0,17,25,49,0,0,53,15,10,38,58,25,0,0.684931506849315,0.898502495840267,0.18848167539267,-0.118577075098815,1.12582781456954,0.32,0.53,0.20,0.00,0.17,0.25,0.49,0.00,0.00,0.53,0.15,0.10,0.38,0.58,0.25,9,0.09,0,0
28,10,104,69,840,477,34,37,13,35,36,63,2,19,27,65,0,23,7,65,65,0,0.228310502283105,0.232945091514144,-0.230366492146597,-2.09486166007905,0.132450331125831,0.34,0.46,0.13,0.35,0.36,0.63,0.02,0.19,0.27,0.65,0.00,0.23,0.07,0.65,0.65,10,0.10,0,0
