Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Big_Play_Receiving,Courage,Adjust_to_Ball,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Big_Play_ReceivingZ,CourageZ,Adjust_to_BallZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
17,11,105,48,718,457,17,33,36,21,21,6,11,16,27,0,0,60,76,-0.572246065808298,0.355987055016181,-0.630081300813007,0.774647887323944,0.412371134020619,-0.0961538461538527,0.17,0.41,0.36,0.21,0.21,0.06,0.11,0.16,0.27,0.00,0.00,0.60,0.76,11,0.11,0,0
31,12,104,47,742,451,32,43,37,0,56,66,28,60,53,0,0,68,20,1.43061516452074,0.679611650485437,-0.833333333333332,0.674044265593562,-0.824742268041238,0.480769230769229,0.32,0.54,0.37,0.00,0.56,0.66,0.28,0.60,0.53,0.00,0.00,0.68,0.20,29,0.29,1,0
36,14,110,55,720,451,24,45,45,26,25,20,15,60,43,0,0,0,0,2.14592274678112,1.32686084142395,0.386178861788619,1.47887323943662,0.309278350515462,0.480769230769229,0.24,0.56,0.45,0.26,0.25,0.20,0.15,0.60,0.43,0.00,0.00,0.00,0.00,43,0.43,2,1
18,9,102,21,745,449,33,30,0,3,14,6,45,16,0,0,0,0,13,-0.429184549356223,-0.29126213592233,-1.23983739837398,-1.94164989939638,-0.979381443298971,0.673076923076917,0.33,0.38,0.00,0.03,0.14,0.06,0.45,0.16,0.00,0.00,0.00,0.00,0.13,15,0.15,0,0
33,20,106,68,680,427,42,72,76,74,76,76,76,76,76,0,0,75,76,1.71673819742489,3.26860841423948,-0.426829268292682,2.78672032193159,2.37113402061856,2.78846153846154,0.42,0.90,0.76,0.74,0.76,0.76,0.76,0.76,0.76,0.00,0.00,0.75,0.76,83,0.83,4,1
27,11,108,47,749,449,31,40,31,1,37,50,51,40,18,0,0,51,0,0.858369098712446,0.355987055016181,-0.0203252032520314,0.674044265593562,-1.18556701030928,0.673076923076917,0.31,0.50,0.31,0.01,0.37,0.50,0.51,0.40,0.18,0.00,0.00,0.51,0.00,21,0.21,1,0
25,12,108,46,699,455,36,44,61,61,56,0,0,20,0,0,0,0,19,0.572246065808298,0.679611650485437,-0.0203252032520314,0.573440643863179,1.39175257731959,0.0961538461538441,0.36,0.55,0.61,0.61,0.56,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.19,21,0.21,1,0
17,13,106,44,739,451,56,43,37,24,29,62,28,49,20,0,0,28,63,-0.572246065808298,1.00323624595469,-0.426829268292682,0.372233400402415,-0.670103092783505,0.480769230769229,0.56,0.54,0.37,0.24,0.29,0.62,0.28,0.49,0.20,0.00,0.00,0.28,0.63,21,0.21,1,0
23,15,103,31,750,462,22,31,0,0,47,30,16,53,76,0,0,76,30,0.286123032904149,1.6504854368932,-1.03658536585366,-0.935613682092555,-1.23711340206186,-0.576923076923082,0.22,0.39,0.00,0.00,0.47,0.30,0.16,0.53,0.76,0.00,0.00,0.76,0.30,14,0.14,0,0
9,5,109,56,716,452,58,41,71,31,0,36,13,0,57,6,56,63,22,-1.71673819742489,-1.58576051779935,0.182926829268294,1.579476861167,0.515463917525771,0.384615384615385,0.58,0.51,0.71,0.31,0.00,0.36,0.13,0.00,0.57,0.06,0.56,0.63,0.22,18,0.18,1,0
12,6,108,42,720,466,18,23,17,1,10,3,1,0,0,0,0,0,46,-1.28755364806867,-1.2621359223301,-0.0203252032520314,0.17102615694165,0.309278350515462,-0.961538461538467,0.18,0.29,0.17,0.01,0.10,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.46,8,0.08,0,0
10,11,109,22,744,451,32,27,4,7,0,10,39,22,7,0,19,1,16,-1.57367668097282,0.355987055016181,0.182926829268294,-1.841046277666,-0.927835051546395,0.480769230769229,0.32,0.34,0.04,0.07,0.00,0.10,0.39,0.22,0.07,0.00,0.19,0.01,0.16,15,0.15,0,0
18,8,105,47,752,463,7,23,6,1,0,0,20,21,52,0,0,0,0,-0.429184549356223,-0.614886731391586,-0.630081300813007,0.674044265593562,-1.34020618556701,-0.673076923076926,0.07,0.29,0.06,0.01,0.00,0.00,0.20,0.21,0.52,0.00,0.00,0.00,0.00,9,0.09,0,0
23,13,108,43,760,449,29,35,15,0,14,0,63,25,41,0,0,5,31,0.286123032904149,1.00323624595469,-0.0203252032520314,0.271629778672032,-1.75257731958763,0.673076923076917,0.29,0.44,0.15,0.00,0.14,0.00,0.63,0.25,0.41,0.00,0.00,0.05,0.31,23,0.23,1,0
14,12,106,24,735,461,23,29,29,30,38,59,14,59,68,0,0,19,41,-1.00143061516452,0.679611650485437,-0.426829268292682,-1.63983903420523,-0.463917525773195,-0.480769230769238,0.23,0.36,0.29,0.30,0.38,0.59,0.14,0.59,0.68,0.00,0.00,0.19,0.41,19,0.19,1,0
18,5,110,43,760,451,52,34,51,0,0,0,44,0,5,0,0,10,0,-0.429184549356223,-1.58576051779935,0.386178861788619,0.271629778672032,-1.75257731958763,0.480769230769229,0.52,0.43,0.51,0.00,0.00,0.00,0.44,0.00,0.05,0.00,0.00,0.10,0.00,18,0.18,1,0
18,14,112,32,751,449,36,35,0,2,0,56,39,70,23,0,18,63,10,-0.429184549356223,1.32686084142395,0.792682926829269,-0.835010060362173,-1.28865979381443,0.673076923076917,0.36,0.44,0.00,0.02,0.00,0.56,0.39,0.70,0.23,0.00,0.18,0.63,0.10,17,0.17,1,0
32,8,109,43,725,455,14,33,27,35,13,7,12,66,0,10,9,5,0,1.57367668097282,-0.614886731391586,0.182926829268294,0.271629778672032,0.0515463917525762,0.0961538461538441,0.14,0.41,0.27,0.35,0.13,0.07,0.12,0.66,0.00,0.10,0.09,0.05,0.00,9,0.09,0,0
18,16,110,42,720,451,41,43,20,54,31,0,24,63,44,0,25,39,29,-0.429184549356223,1.97411003236246,0.386178861788619,0.17102615694165,0.309278350515462,0.480769230769229,0.41,0.54,0.20,0.54,0.31,0.00,0.24,0.63,0.44,0.00,0.25,0.39,0.29,18,0.18,1,0
30,16,104,63,699,435,41,64,76,66,33,51,76,37,68,0,0,38,51,1.28755364806867,1.97411003236246,-0.833333333333332,2.28370221327968,1.39175257731959,2.01923076923077,0.41,0.80,0.76,0.66,0.33,0.51,0.76,0.37,0.68,0.00,0.00,0.38,0.51,69,0.69,3,1
18,12,106,29,730,448,37,38,35,17,33,50,44,48,0,0,0,0,58,-0.429184549356223,0.679611650485437,-0.426829268292682,-1.13682092555332,-0.206185567010309,0.769230769230761,0.37,0.48,0.35,0.17,0.33,0.50,0.44,0.48,0.00,0.00,0.00,0.00,0.58,23,0.23,1,0
22,7,105,52,710,448,44,48,51,60,65,0,22,8,69,0,0,62,46,0.143061516452074,-0.938511326860842,-0.630081300813007,1.17706237424547,0.824742268041238,0.769230769230761,0.44,0.60,0.51,0.60,0.65,0.00,0.22,0.08,0.69,0.00,0.00,0.62,0.46,32,0.32,2,0
24,16,118,60,700,439,27,55,65,59,11,0,71,15,37,0,0,13,12,0.429184549356223,1.97411003236246,2.01219512195122,1.98189134808853,1.34020618556701,1.63461538461538,0.27,0.69,0.65,0.59,0.11,0.00,0.71,0.15,0.37,0.00,0.00,0.13,0.12,83,0.83,4,1
25,14,106,49,721,468,6,32,52,75,76,33,0,46,32,0,0,76,76,0.572246065808298,1.32686084142395,-0.426829268292682,0.875251509054326,0.257731958762886,-1.15384615384615,0.06,0.40,0.52,0.75,0.76,0.33,0.00,0.46,0.32,0.00,0.00,0.76,0.76,8,0.08,0,0
24,10,103,46,760,463,16,28,41,0,62,8,17,10,22,0,0,0,8,0.429184549356223,0.0323624595469255,-1.03658536585366,0.573440643863179,-1.75257731958763,-0.673076923076926,0.16,0.35,0.41,0.00,0.62,0.08,0.17,0.10,0.22,0.00,0.00,0.00,0.08,10,0.10,0,0
15,12,114,47,727,461,32,34,36,26,0,14,3,36,37,27,0,71,0,-0.858369098712446,0.679611650485437,1.19918699186992,0.674044265593562,-0.0515463917525762,-0.480769230769238,0.32,0.43,0.36,0.26,0.00,0.14,0.03,0.36,0.37,0.27,0.00,0.71,0.00,9,0.09,0,0
20,11,108,44,745,476,26,27,13,0,55,49,0,10,18,0,0,26,63,-0.143061516452074,0.355987055016181,-0.0203252032520314,0.372233400402415,-0.979381443298971,-1.92307692307692,0.26,0.34,0.13,0.00,0.55,0.49,0.00,0.10,0.18,0.00,0.00,0.26,0.63,13,0.13,0,0
24,5,104,46,747,451,32,32,5,0,9,0,37,0,0,0,0,0,15,0.429184549356223,-1.58576051779935,-0.833333333333332,0.573440643863179,-1.08247422680412,0.480769230769229,0.32,0.40,0.05,0.00,0.09,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.15,14,0.14,0,0
23,15,111,40,698,444,28,44,7,41,9,0,13,13,9,12,0,0,4,0.286123032904149,1.6504854368932,0.589430894308944,-0.0301810865191144,1.44329896907216,1.15384615384615,0.28,0.55,0.07,0.41,0.09,0.00,0.13,0.13,0.09,0.12,0.00,0.00,0.04,14,0.14,0,0
7,12,108,40,740,469,44,25,37,3,0,3,11,17,17,0,0,0,5,-2.00286123032904,0.679611650485437,-0.0203252032520314,-0.0301810865191144,-0.721649484536085,-1.25000000000001,0.44,0.31,0.37,0.03,0.00,0.03,0.11,0.17,0.17,0.00,0.00,0.00,0.05,8,0.08,0,0
24,5,111,24,730,474,30,27,0,17,36,9,2,0,36,23,5,0,48,0.429184549356223,-1.58576051779935,0.589430894308944,-1.63983903420523,-0.206185567010309,-1.73076923076924,0.30,0.34,0.00,0.17,0.36,0.09,0.02,0.00,0.36,0.23,0.05,0.00,0.48,12,0.12,0,0
20,11,107,46,718,448,24,40,49,32,0,8,37,10,14,0,0,24,0,-0.143061516452074,0.355987055016181,-0.223577235772357,0.573440643863179,0.412371134020619,0.769230769230761,0.24,0.50,0.49,0.32,0.00,0.08,0.37,0.10,0.14,0.00,0.00,0.24,0.00,18,0.18,1,0
13,11,106,27,711,451,7,27,4,61,12,20,14,61,11,0,0,43,55,-1.1444921316166,0.355987055016181,-0.426829268292682,-1.33802816901408,0.773195876288657,0.480769230769229,0.07,0.34,0.04,0.61,0.12,0.20,0.14,0.61,0.11,0.00,0.00,0.43,0.55,14,0.14,0,0
9,9,104,37,740,463,26,25,0,38,36,31,8,40,20,0,0,1,0,-1.71673819742489,-0.29126213592233,-0.833333333333332,-0.331991951710261,-0.721649484536085,-0.673076923076926,0.26,0.31,0.00,0.38,0.36,0.31,0.08,0.40,0.20,0.00,0.00,0.01,0.00,10,0.10,0,0
26,17,117,64,693,437,33,65,50,55,67,76,76,39,67,0,64,48,60,0.715307582260372,2.29773462783172,1.8089430894309,2.38430583501006,1.70103092783505,1.82692307692307,0.33,0.81,0.50,0.55,0.67,0.76,0.76,0.39,0.67,0.00,0.64,0.48,0.60,80,0.80,4,1
12,11,107,36,720,450,29,31,55,57,5,0,17,59,0,0,0,0,0,-1.28755364806867,0.355987055016181,-0.223577235772357,-0.432595573440644,0.309278350515462,0.576923076923073,0.29,0.39,0.55,0.57,0.05,0.00,0.17,0.59,0.00,0.00,0.00,0.00,0.00,12,0.12,0,0
20,10,104,30,760,480,30,21,0,0,13,0,0,17,25,0,0,2,54,-0.143061516452074,0.0323624595469255,-0.833333333333332,-1.03621730382294,-1.75257731958763,-2.30769230769231,0.30,0.26,0.00,0.00,0.13,0.00,0.00,0.17,0.25,0.00,0.00,0.02,0.54,5,0.05,0,0
25,5,106,43,712,458,37,38,40,37,31,32,11,5,8,0,0,15,3,0.572246065808298,-1.58576051779935,-0.426829268292682,0.271629778672032,0.721649484536081,-0.192307692307697,0.37,0.48,0.40,0.37,0.31,0.32,0.11,0.05,0.08,0.00,0.00,0.15,0.03,18,0.18,1,0
18,12,105,51,694,447,16,44,58,43,2,41,27,50,56,0,0,30,42,-0.429184549356223,0.679611650485437,-0.630081300813007,1.07645875251509,1.64948453608247,0.865384615384614,0.16,0.55,0.58,0.43,0.02,0.41,0.27,0.50,0.56,0.00,0.00,0.30,0.42,44,0.44,2,1
18,6,102,30,753,468,40,26,0,12,1,9,21,4,2,0,0,25,0,-0.429184549356223,-1.2621359223301,-1.23983739837398,-1.03621730382294,-1.39175257731959,-1.15384615384615,0.40,0.33,0.00,0.12,0.01,0.09,0.21,0.04,0.02,0.00,0.00,0.25,0.00,14,0.14,0,0
18,5,115,18,733,451,41,33,0,7,8,50,30,0,0,21,10,13,0,-0.429184549356223,-1.58576051779935,1.40243902439025,-2.24346076458753,-0.360824742268043,0.480769230769229,0.41,0.41,0.00,0.07,0.08,0.50,0.30,0.00,0.00,0.21,0.10,0.13,0.00,18,0.18,1,0
21,10,109,53,758,453,39,34,53,0,0,10,26,4,68,0,0,0,26,0,0.0323624595469255,0.182926829268294,1.27766599597586,-1.64948453608248,0.288461538461532,0.39,0.43,0.53,0.00,0.00,0.10,0.26,0.04,0.68,0.00,0.00,0.00,0.26,11,0.11,0,0
31,5,108,30,720,451,16,33,9,0,15,32,28,0,0,0,0,5,0,1.43061516452074,-1.58576051779935,-0.0203252032520314,-1.03621730382294,0.309278350515462,0.480769230769229,0.16,0.41,0.09,0.00,0.15,0.32,0.28,0.00,0.00,0.00,0.00,0.05,0.00,18,0.18,1,0
26,11,102,36,720,451,35,38,8,4,26,0,30,9,13,0,0,21,2,0.715307582260372,0.355987055016181,-1.23983739837398,-0.432595573440644,0.309278350515462,0.480769230769229,0.35,0.48,0.08,0.04,0.26,0.00,0.30,0.09,0.13,0.00,0.00,0.21,0.02,16,0.16,1,0
23,5,106,38,748,456,23,29,39,2,42,13,15,0,0,0,40,0,3,0.286123032904149,-1.58576051779935,-0.426829268292682,-0.231388329979879,-1.1340206185567,0,0.23,0.36,0.39,0.02,0.42,0.13,0.15,0.00,0.00,0.00,0.40,0.00,0.03,12,0.12,0,0
20,5,106,44,712,446,25,36,32,23,2,7,29,0,7,0,0,38,38,-0.143061516452074,-1.58576051779935,-0.426829268292682,0.372233400402415,0.721649484536081,0.961538461538458,0.25,0.45,0.32,0.23,0.02,0.07,0.29,0.00,0.07,0.00,0.00,0.38,0.38,16,0.16,1,0
21,13,114,39,738,465,37,37,71,14,54,36,4,44,24,0,33,65,64,0,1.00323624595469,1.19918699186992,-0.130784708249497,-0.618556701030928,-0.865384615384623,0.37,0.46,0.71,0.14,0.54,0.36,0.04,0.44,0.24,0.00,0.33,0.65,0.64,16,0.16,1,0
36,15,117,60,709,445,27,52,26,29,4,4,38,65,38,0,16,41,63,2.14592274678112,1.6504854368932,1.8089430894309,1.98189134808853,0.876288659793814,1.0576923076923,0.27,0.65,0.26,0.29,0.04,0.04,0.38,0.65,0.38,0.00,0.16,0.41,0.63,22,0.22,1,0
18,7,103,43,744,451,31,34,30,0,7,25,32,0,6,0,0,9,1,-0.429184549356223,-0.938511326860842,-1.03658536585366,0.271629778672032,-0.927835051546395,0.480769230769229,0.31,0.43,0.30,0.00,0.07,0.25,0.32,0.00,0.06,0.00,0.00,0.09,0.01,16,0.16,1,0
30,15,111,26,704,442,12,44,0,20,44,42,46,76,0,0,0,60,0,1.28755364806867,1.6504854368932,0.589430894308944,-1.43863179074447,1.1340206185567,1.34615384615384,0.12,0.55,0.00,0.20,0.44,0.42,0.46,0.76,0.00,0.00,0.00,0.60,0.00,40,0.40,2,1
37,20,106,45,713,448,11,47,14,48,76,23,36,55,33,0,0,31,73,2.28898426323319,3.26860841423948,-0.426829268292682,0.472837022132797,0.670103092783505,0.769230769230761,0.11,0.59,0.14,0.48,0.76,0.23,0.36,0.55,0.33,0.00,0.00,0.31,0.73,53,0.53,3,1
14,13,108,39,720,450,20,31,2,13,0,34,37,34,17,0,0,73,0,-1.00143061516452,1.00323624595469,-0.0203252032520314,-0.130784708249497,0.309278350515462,0.576923076923073,0.20,0.39,0.02,0.13,0.00,0.34,0.37,0.34,0.17,0.00,0.00,0.73,0.00,17,0.17,1,0
22,12,102,17,718,451,35,37,0,27,57,50,16,42,0,0,0,76,0,0.143061516452074,0.679611650485437,-1.23983739837398,-2.34406438631791,0.412371134020619,0.480769230769229,0.35,0.46,0.00,0.27,0.57,0.50,0.16,0.42,0.00,0.00,0.00,0.76,0.00,20,0.20,1,0
14,11,105,44,751,471,13,22,60,0,20,0,8,40,0,0,0,1,37,-1.00143061516452,0.355987055016181,-0.630081300813007,0.372233400402415,-1.28865979381443,-1.4423076923077,0.13,0.28,0.60,0.00,0.20,0.00,0.08,0.40,0.00,0.00,0.00,0.01,0.37,7,0.07,0,0
21,11,102,45,738,451,21,33,10,35,13,0,33,30,24,0,0,0,36,0,0.355987055016181,-1.23983739837398,0.472837022132797,-0.618556701030928,0.480769230769229,0.21,0.41,0.10,0.35,0.13,0.00,0.33,0.30,0.24,0.00,0.00,0.00,0.36,18,0.18,1,0
24,14,109,57,695,453,40,47,26,49,47,0,0,51,2,0,0,0,20,0.429184549356223,1.32686084142395,0.182926829268294,1.68008048289738,1.59793814432989,0.288461538461532,0.40,0.59,0.26,0.49,0.47,0.00,0.00,0.51,0.02,0.00,0.00,0.00,0.20,20,0.20,1,0
18,5,103,46,746,480,26,24,33,0,1,32,0,0,22,0,0,8,30,-0.429184549356223,-1.58576051779935,-1.03658536585366,0.573440643863179,-1.03092783505155,-2.30769230769231,0.26,0.30,0.33,0.00,0.01,0.32,0.00,0.00,0.22,0.00,0.00,0.08,0.30,9,0.09,0,0
30,7,108,34,732,468,20,28,20,11,13,15,0,15,0,0,0,40,28,1.28755364806867,-0.938511326860842,-0.0203252032520314,-0.633802816901408,-0.309278350515466,-1.15384615384615,0.20,0.35,0.20,0.11,0.13,0.15,0.00,0.15,0.00,0.00,0.00,0.40,0.28,11,0.11,0,0
19,5,102,30,720,449,42,36,0,4,22,2,40,0,29,0,0,19,6,-0.286123032904149,-1.58576051779935,-1.23983739837398,-1.03621730382294,0.309278350515462,0.673076923076917,0.42,0.45,0.00,0.04,0.22,0.02,0.40,0.00,0.29,0.00,0.00,0.19,0.06,21,0.21,1,0
18,8,110,20,720,476,33,27,0,21,31,0,0,15,0,7,0,0,0,-0.429184549356223,-0.614886731391586,0.386178861788619,-2.04225352112676,0.309278350515462,-1.92307692307692,0.33,0.34,0.00,0.21,0.31,0.00,0.00,0.15,0.00,0.07,0.00,0.00,0.00,9,0.09,0,0
16,13,105,42,720,456,31,36,47,13,33,71,18,43,18,0,0,76,47,-0.715307582260372,1.00323624595469,-0.630081300813007,0.17102615694165,0.309278350515462,0,0.31,0.45,0.47,0.13,0.33,0.71,0.18,0.43,0.18,0.00,0.00,0.76,0.47,24,0.24,1,0
35,14,106,57,702,440,24,55,75,72,48,26,58,61,45,0,0,72,46,2.00286123032904,1.32686084142395,-0.426829268292682,1.68008048289738,1.23711340206186,1.53846153846153,0.24,0.69,0.75,0.72,0.48,0.26,0.58,0.61,0.45,0.00,0.00,0.72,0.46,58,0.58,3,1
8,11,106,42,751,477,33,21,40,24,3,39,3,9,4,8,0,7,0,-1.85979971387697,0.355987055016181,-0.426829268292682,0.17102615694165,-1.28865979381443,-2.01923076923077,0.33,0.26,0.40,0.24,0.03,0.39,0.03,0.09,0.04,0.08,0.00,0.07,0.00,13,0.13,0,0
23,9,104,49,752,446,38,44,18,0,52,49,65,24,42,0,0,69,11,0.286123032904149,-0.29126213592233,-0.833333333333332,0.875251509054326,-1.34020618556701,0.961538461538458,0.38,0.55,0.18,0.00,0.52,0.49,0.65,0.24,0.42,0.00,0.00,0.69,0.11,52,0.52,3,1
14,10,105,42,727,451,14,29,43,12,38,15,34,12,9,0,0,0,28,-1.00143061516452,0.0323624595469255,-0.630081300813007,0.17102615694165,-0.0515463917525762,0.480769230769229,0.14,0.36,0.43,0.12,0.38,0.15,0.34,0.12,0.09,0.00,0.00,0.00,0.28,15,0.15,0,0
14,7,107,20,737,471,41,25,5,30,35,7,0,5,0,0,0,3,50,-1.00143061516452,-0.938511326860842,-0.223577235772357,-2.04225352112676,-0.567010309278352,-1.4423076923077,0.41,0.31,0.05,0.30,0.35,0.07,0.00,0.05,0.00,0.00,0.00,0.03,0.50,12,0.12,0,0
32,11,102,42,726,474,28,36,15,40,54,28,0,69,52,0,0,35,23,1.57367668097282,0.355987055016181,-1.23983739837398,0.17102615694165,0,-1.73076923076924,0.28,0.45,0.15,0.40,0.54,0.28,0.00,0.69,0.52,0.00,0.00,0.35,0.23,14,0.14,0,0
18,11,104,45,719,451,41,43,46,23,41,33,41,1,6,0,0,5,27,-0.429184549356223,0.355987055016181,-0.833333333333332,0.472837022132797,0.360824742268038,0.480769230769229,0.41,0.54,0.46,0.23,0.41,0.33,0.41,0.01,0.06,0.00,0.00,0.05,0.27,44,0.44,2,1
25,11,110,40,750,463,21,30,69,0,9,58,12,13,0,0,0,59,8,0.572246065808298,0.355987055016181,0.386178861788619,-0.0301810865191144,-1.23711340206186,-0.673076923076926,0.21,0.38,0.69,0.00,0.09,0.58,0.12,0.13,0.00,0.00,0.00,0.59,0.08,10,0.10,0,0
13,8,106,42,743,457,40,29,0,0,0,0,20,0,24,0,0,11,0,-1.1444921316166,-0.614886731391586,-0.426829268292682,0.17102615694165,-0.876288659793814,-0.0961538461538527,0.40,0.36,0.00,0.00,0.00,0.00,0.20,0.00,0.24,0.00,0.00,0.11,0.00,10,0.10,0,0
18,8,103,42,760,451,28,30,0,1,7,0,55,13,41,0,0,2,0,-0.429184549356223,-0.614886731391586,-1.03658536585366,0.17102615694165,-1.75257731958763,0.480769230769229,0.28,0.38,0.00,0.01,0.07,0.00,0.55,0.13,0.41,0.00,0.00,0.02,0.00,15,0.15,0,0
17,11,107,39,704,451,21,36,0,52,13,44,21,25,7,0,0,0,2,-0.572246065808298,0.355987055016181,-0.223577235772357,-0.130784708249497,1.1340206185567,0.480769230769229,0.21,0.45,0.00,0.52,0.13,0.44,0.21,0.25,0.07,0.00,0.00,0.00,0.02,18,0.18,1,0
32,11,108,42,748,472,33,32,20,13,54,40,0,25,48,0,0,13,14,1.57367668097282,0.355987055016181,-0.0203252032520314,0.17102615694165,-1.1340206185567,-1.53846153846154,0.33,0.40,0.20,0.13,0.54,0.40,0.00,0.25,0.48,0.00,0.00,0.13,0.14,9,0.09,0,0
22,9,107,26,720,448,30,36,25,14,1,49,51,10,0,0,0,0,24,0.143061516452074,-0.29126213592233,-0.223577235772357,-1.43863179074447,0.309278350515462,0.769230769230761,0.30,0.45,0.25,0.14,0.01,0.49,0.51,0.10,0.00,0.00,0.00,0.00,0.24,34,0.34,2,0
21,6,103,35,704,449,27,35,0,46,0,2,28,0,41,0,0,15,6,0,-1.2621359223301,-1.03658536585366,-0.533199195171026,1.1340206185567,0.673076923076917,0.27,0.44,0.00,0.46,0.00,0.02,0.28,0.00,0.41,0.00,0.00,0.15,0.06,29,0.29,1,0
18,5,102,48,720,451,9,31,52,39,22,10,17,0,27,0,0,76,44,-0.429184549356223,-1.58576051779935,-1.23983739837398,0.774647887323944,0.309278350515462,0.480769230769229,0.09,0.39,0.52,0.39,0.22,0.10,0.17,0.00,0.27,0.00,0.00,0.76,0.44,14,0.14,0,0
14,11,107,58,693,442,24,45,38,69,14,17,20,13,39,0,0,22,27,-1.00143061516452,0.355987055016181,-0.223577235772357,1.78068410462777,1.70103092783505,1.34615384615384,0.24,0.56,0.38,0.69,0.14,0.17,0.20,0.13,0.39,0.00,0.00,0.22,0.27,28,0.28,1,0
23,7,106,25,720,451,35,37,0,31,46,76,17,12,76,0,0,50,13,0.286123032904149,-0.938511326860842,-0.426829268292682,-1.53923541247485,0.309278350515462,0.480769230769229,0.35,0.46,0.00,0.31,0.46,0.76,0.17,0.12,0.76,0.00,0.00,0.50,0.13,18,0.18,1,0
18,7,108,31,760,480,43,25,34,0,38,5,1,38,15,0,0,11,7,-0.429184549356223,-0.938511326860842,-0.0203252032520314,-0.935613682092555,-1.75257731958763,-2.30769230769231,0.43,0.31,0.34,0.00,0.38,0.05,0.01,0.38,0.15,0.00,0.00,0.11,0.07,10,0.10,0,0
15,13,105,36,716,451,30,37,26,46,30,55,19,76,29,0,0,76,22,-0.858369098712446,1.00323624595469,-0.630081300813007,-0.432595573440644,0.515463917525771,0.480769230769229,0.30,0.46,0.26,0.46,0.30,0.55,0.19,0.76,0.29,0.00,0.00,0.76,0.22,27,0.27,1,0
27,12,102,44,741,448,36,40,26,2,10,0,41,33,11,0,0,12,0,0.858369098712446,0.679611650485437,-1.23983739837398,0.372233400402415,-0.773195876288662,0.769230769230761,0.36,0.50,0.26,0.02,0.10,0.00,0.41,0.33,0.11,0.00,0.00,0.12,0.00,19,0.19,1,0
29,7,120,38,720,462,1,33,44,19,55,47,7,12,0,76,12,29,26,1.1444921316166,-0.938511326860842,2.41869918699187,-0.231388329979879,0.309278350515462,-0.576923076923082,0.01,0.41,0.44,0.19,0.55,0.47,0.07,0.12,0.00,0.76,0.12,0.29,0.26,14,0.14,0,0
9,5,103,43,760,469,48,22,12,0,0,0,22,0,30,0,0,31,43,-1.71673819742489,-1.58576051779935,-1.03658536585366,0.271629778672032,-1.75257731958763,-1.25000000000001,0.48,0.28,0.12,0.00,0.00,0.00,0.22,0.00,0.30,0.00,0.00,0.31,0.43,8,0.08,0,0
18,5,111,45,720,448,26,36,4,20,4,19,40,0,5,0,4,6,0,-0.429184549356223,-1.58576051779935,0.589430894308944,0.472837022132797,0.309278350515462,0.769230769230761,0.26,0.45,0.04,0.20,0.04,0.19,0.40,0.00,0.05,0.00,0.04,0.06,0.00,19,0.19,1,0
16,12,109,60,688,451,30,41,0,1,1,0,0,16,0,0,0,0,0,-0.715307582260372,0.679611650485437,0.182926829268294,1.98189134808853,1.95876288659794,0.480769230769229,0.30,0.51,0.00,0.01,0.01,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,14,0.14,0,0
23,10,102,42,728,460,22,32,18,11,21,41,10,31,34,0,0,0,13,0.286123032904149,0.0323624595469255,-1.23983739837398,0.17102615694165,-0.103092783505157,-0.384615384615385,0.22,0.40,0.18,0.11,0.21,0.41,0.10,0.31,0.34,0.00,0.00,0.00,0.13,13,0.13,0,0
24,6,106,40,703,445,26,43,15,76,38,37,36,0,40,0,0,31,76,0.429184549356223,-1.2621359223301,-0.426829268292682,-0.0301810865191144,1.18556701030928,1.0576923076923,0.26,0.54,0.15,0.76,0.38,0.37,0.36,0.00,0.40,0.00,0.00,0.31,0.76,30,0.30,1,0
25,8,106,45,690,457,25,42,10,67,63,1,0,16,60,0,0,14,64,0.572246065808298,-0.614886731391586,-0.426829268292682,0.472837022132797,1.85567010309278,-0.0961538461538527,0.25,0.53,0.10,0.67,0.63,0.01,0.00,0.16,0.60,0.00,0.00,0.14,0.64,27,0.27,1,0
17,11,110,52,747,474,22,27,29,0,22,24,0,9,20,0,0,0,0,-0.572246065808298,0.355987055016181,0.386178861788619,1.17706237424547,-1.08247422680412,-1.73076923076924,0.22,0.34,0.29,0.00,0.22,0.24,0.00,0.09,0.20,0.00,0.00,0.00,0.00,6,0.06,0,0
18,14,108,60,685,439,47,61,76,76,42,76,66,50,51,0,0,73,56,-0.429184549356223,1.32686084142395,-0.0203252032520314,1.98189134808853,2.11340206185567,1.63461538461538,0.47,0.76,0.76,0.76,0.42,0.76,0.66,0.50,0.51,0.00,0.00,0.73,0.56,54,0.54,3,1
