Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Play_Diagnosis,Punishing_Hitter,Endurance,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,PeakCur,PeakCurZ,Ability,Draftable
38,27,115,0,813,479,31,35,0,27,8,53,23,49,2.11143695014663,0.330788804071247,0.980926430517712,NaN,-1.5,0.785714285714288,0.31,0.44,0.00,0.27,0.08,0.53,0.23,0.49,15,0.15,0,0
25,22,94,0,776,497,23,25,11,11,0,24,53,0,0.205278592375366,-0.94147582697201,-1.88010899182561,NaN,-0.266666666666667,-0.499999999999996,0.23,0.31,0.11,0.11,0.00,0.24,0.53,0.00,6,0.06,0,0
16,20,106,0,735,491,44,41,40,16,11,0,0,7,-1.11436950146628,-1.45038167938931,-0.245231607629427,NaN,1.1,-0.0714285714285699,0.44,0.51,0.40,0.16,0.11,0.00,0.00,0.07,17,0.17,1,0
17,22,102,0,760,485,24,33,23,42,6,25,19,15,-0.967741935483871,-0.94147582697201,-0.790190735694823,NaN,0.266666666666667,0.357142857142862,0.24,0.41,0.23,0.42,0.06,0.25,0.19,0.15,12,0.12,0,0
28,32,106,0,754,468,18,53,55,64,64,64,53,41,0.64516129032258,1.6030534351145,-0.245231607629427,NaN,0.466666666666666,1.57142857142858,0.18,0.66,0.55,0.64,0.64,0.64,0.53,0.41,74,0.74,4,1
22,25,101,0,820,506,23,21,0,16,29,0,8,44,-0.234604105571848,-0.178117048346056,-0.926430517711171,NaN,-1.73333333333333,-1.14285714285714,0.23,0.26,0.00,0.16,0.29,0.00,0.08,0.44,11,0.11,0,0
25,27,110,0,808,515,52,30,0,0,16,18,19,18,0.205278592375366,0.330788804071247,0.299727520435968,NaN,-1.33333333333333,-1.78571428571429,0.52,0.38,0.00,0.00,0.16,0.18,0.19,0.18,13,0.13,0,0
30,25,106,0,815,474,33,33,0,51,11,0,19,23,0.93841642228739,-0.178117048346056,-0.245231607629427,NaN,-1.56666666666667,1.14285714285714,0.33,0.41,0.00,0.51,0.11,0.00,0.19,0.23,11,0.11,0,0
27,25,97,0,799,491,43,31,0,14,30,0,0,0,0.498533724340176,-0.178117048346056,-1.47138964577657,NaN,-1.03333333333333,-0.0714285714285699,0.43,0.39,0.00,0.14,0.30,0.00,0.00,0.00,13,0.13,0,0
24,27,118,0,772,477,45,48,30,41,31,0,0,44,0.0586510263929617,0.330788804071247,1.38964577656676,NaN,-0.133333333333333,0.928571428571434,0.45,0.60,0.30,0.41,0.31,0.00,0.00,0.44,40,0.40,2,1
26,27,109,0,760,479,49,48,19,37,16,30,10,14,0.351906158357771,0.330788804071247,0.163487738419619,NaN,0.266666666666667,0.785714285714288,0.49,0.60,0.19,0.37,0.16,0.30,0.10,0.14,35,0.35,2,0
35,27,108,0,761,469,26,48,22,64,22,55,16,55,1.67155425219941,0.330788804071247,0.0272479564032701,NaN,0.233333333333331,1.5,0.26,0.60,0.22,0.64,0.22,0.55,0.16,0.55,37,0.37,2,0
23,21,103,0,813,510,47,21,0,0,0,0,9,2,-0.087976539589443,-1.19592875318066,-0.653950953678474,NaN,-1.5,-1.42857142857142,0.47,0.26,0.00,0.00,0.00,0.00,0.09,0.02,4,0.04,0,0
41,31,121,0,692,454,36,72,64,64,56,51,2,43,2.55131964809384,1.34860050890585,1.7983651226158,NaN,2.53333333333333,2.57142857142857,0.36,0.90,0.64,0.64,0.56,0.51,0.02,0.43,77,0.77,4,1
21,18,108,0,820,485,27,21,0,7,4,0,0,12,-0.381231671554252,-1.95928753180662,0.0272479564032701,NaN,-1.73333333333333,0.357142857142862,0.27,0.26,0.00,0.07,0.04,0.00,0.00,0.12,6,0.06,0,0
28,32,121,0,730,476,54,64,50,48,43,21,31,61,0.64516129032258,1.6030534351145,1.7983651226158,NaN,1.26666666666667,1,0.54,0.80,0.50,0.48,0.43,0.21,0.31,0.61,61,0.61,3,1
33,31,116,0,770,474,43,55,43,56,40,30,53,45,1.3782991202346,1.34860050890585,1.11716621253406,NaN,-0.0666666666666682,1.14285714285714,0.43,0.69,0.43,0.56,0.40,0.30,0.53,0.45,41,0.41,2,1
30,33,120,0,741,461,26,63,62,64,60,26,54,64,0.93841642228739,1.85750636132316,1.66212534059946,NaN,0.899999999999999,2.07142857142857,0.26,0.79,0.62,0.64,0.60,0.26,0.54,0.64,74,0.74,4,1
24,25,101,0,744,483,25,37,23,10,10,0,9,0,0.0586510263929617,-0.178117048346056,-0.926430517711171,NaN,0.799999999999998,0.500000000000002,0.25,0.46,0.23,0.10,0.10,0.00,0.09,0.00,13,0.13,0,0
21,18,95,0,753,473,21,34,15,37,0,34,0,0,-0.381231671554252,-1.95928753180662,-1.74386920980926,NaN,0.499999999999998,1.21428571428571,0.21,0.43,0.15,0.37,0.00,0.34,0.00,0.00,9,0.09,0,0
21,27,103,0,730,489,30,42,39,0,1,0,41,0,-0.381231671554252,0.330788804071247,-0.653950953678474,NaN,1.26666666666667,0.0714285714285762,0.30,0.53,0.39,0.00,0.01,0.00,0.41,0.00,11,0.11,0,0
29,22,96,0,771,503,54,33,19,0,4,19,26,0,0.791788856304985,-0.94147582697201,-1.60762942779292,NaN,-0.100000000000001,-0.928571428571428,0.54,0.41,0.19,0.00,0.04,0.19,0.26,0.00,11,0.11,0,0
24,25,111,0,756,471,51,51,46,37,8,9,26,31,0.0586510263929617,-0.178117048346056,0.435967302452316,NaN,0.4,1.35714285714286,0.51,0.64,0.46,0.37,0.08,0.09,0.26,0.31,37,0.37,2,0
30,34,120,0,739,485,46,62,51,32,64,64,64,64,0.93841642228739,2.11195928753181,1.66212534059946,NaN,0.966666666666667,0.357142857142862,0.46,0.78,0.51,0.32,0.64,0.64,0.64,0.64,58,0.58,3,1
24,23,113,0,756,496,32,37,34,11,17,31,0,24,0.0586510263929617,-0.687022900763359,0.708446866485014,NaN,0.4,-0.428571428571426,0.32,0.46,0.34,0.11,0.17,0.31,0.00,0.24,16,0.16,1,0
12,27,108,0,791,515,25,25,20,0,40,4,34,58,-1.70087976539589,0.330788804071247,0.0272479564032701,NaN,-0.766666666666668,-1.78571428571429,0.25,0.31,0.20,0.00,0.40,0.04,0.34,0.58,18,0.18,1,0
21,18,98,0,820,485,25,20,0,45,0,11,0,0,-0.381231671554252,-1.95928753180662,-1.33514986376022,NaN,-1.73333333333333,0.357142857142862,0.25,0.25,0.00,0.45,0.00,0.11,0.00,0.00,3,0.03,0,0
14,23,105,0,760,477,47,43,16,53,14,21,0,3,-1.40762463343109,-0.687022900763359,-0.381471389645776,NaN,0.266666666666667,0.928571428571434,0.47,0.54,0.16,0.53,0.14,0.21,0.00,0.03,23,0.23,1,0
39,25,121,0,725,504,32,47,63,0,16,64,0,39,2.25806451612903,-0.178117048346056,1.7983651226158,NaN,1.43333333333333,-0.999999999999998,0.32,0.59,0.63,0.00,0.16,0.64,0.00,0.39,24,0.24,1,0
26,19,106,0,747,514,40,31,36,0,0,11,0,45,0.351906158357771,-1.70483460559796,-0.245231607629427,NaN,0.7,-1.71428571428571,0.40,0.39,0.36,0.00,0.00,0.11,0.00,0.45,7,0.07,0,0
35,28,108,0,773,486,44,42,26,18,28,18,0,19,1.67155425219941,0.585241730279898,0.0272479564032701,NaN,-0.166666666666669,0.285714285714286,0.44,0.53,0.26,0.18,0.28,0.18,0.00,0.19,18,0.18,1,0
14,27,98,0,797,498,10,22,7,10,35,20,0,0,-1.40762463343109,0.330788804071247,-1.33514986376022,NaN,-0.966666666666667,-0.571428571428572,0.10,0.28,0.07,0.10,0.35,0.20,0.00,0.00,12,0.12,0,0
28,30,111,0,760,479,47,52,42,41,15,44,48,18,0.64516129032258,1.0941475826972,0.435967302452316,NaN,0.266666666666667,0.785714285714288,0.47,0.65,0.42,0.41,0.15,0.44,0.48,0.18,37,0.37,2,0
18,29,114,0,820,482,46,38,0,40,52,0,7,16,-0.821114369501466,0.83969465648855,0.844686648501363,NaN,-1.73333333333333,0.571428571428572,0.46,0.48,0.00,0.40,0.52,0.00,0.07,0.16,22,0.22,1,0
20,30,102,0,737,459,45,57,45,58,21,5,53,0,-0.527859237536657,1.0941475826972,-0.790190735694823,NaN,1.03333333333333,2.21428571428572,0.45,0.71,0.45,0.58,0.21,0.05,0.53,0.00,46,0.46,2,1
21,28,107,0,792,515,49,31,0,0,47,0,18,0,-0.381231671554252,0.585241730279898,-0.108991825613079,NaN,-0.800000000000001,-1.78571428571429,0.49,0.39,0.00,0.00,0.47,0.00,0.18,0.00,16,0.16,1,0
25,21,116,0,763,476,23,38,10,43,0,5,11,38,0.205278592375366,-1.19592875318066,1.11716621253406,NaN,0.166666666666666,1,0.23,0.48,0.10,0.43,0.00,0.05,0.11,0.38,8,0.08,0,0
29,22,96,0,780,475,25,35,40,64,0,59,25,0,0.791788856304985,-0.94147582697201,-1.60762942779292,NaN,-0.4,1.07142857142857,0.25,0.44,0.40,0.64,0.00,0.59,0.25,0.00,11,0.11,0,0
17,27,109,0,729,510,31,40,51,2,19,0,25,10,-0.967741935483871,0.330788804071247,0.163487738419619,NaN,1.3,-1.42857142857142,0.31,0.50,0.51,0.02,0.19,0.00,0.25,0.10,16,0.16,1,0
21,20,107,0,748,499,44,37,23,24,0,45,0,30,-0.381231671554252,-1.45038167938931,-0.108991825613079,NaN,0.666666666666664,-0.642857142857142,0.44,0.46,0.23,0.24,0.00,0.45,0.00,0.30,11,0.11,0,0
21,24,103,0,789,515,16,20,1,0,10,3,42,23,-0.381231671554252,-0.432569974554707,-0.653950953678474,NaN,-0.7,-1.78571428571429,0.16,0.25,0.01,0.00,0.10,0.03,0.42,0.23,9,0.09,0,0
31,24,97,0,804,513,18,17,0,0,4,16,17,0,1.08504398826979,-0.432569974554707,-1.47138964577657,NaN,-1.2,-1.64285714285714,0.18,0.21,0.00,0.00,0.04,0.16,0.17,0.00,5,0.05,0,0
29,29,95,0,732,495,35,46,41,34,34,30,3,0,0.791788856304985,0.83969465648855,-1.74386920980926,NaN,1.2,-0.357142857142856,0.35,0.58,0.41,0.34,0.34,0.30,0.03,0.00,19,0.19,1,0
24,28,115,0,706,476,49,60,52,40,0,26,64,11,0.0586510263929617,0.585241730279898,0.980926430517712,NaN,2.06666666666667,1,0.49,0.75,0.52,0.40,0.00,0.26,0.64,0.11,51,0.51,3,1
36,24,107,0,728,485,34,47,53,17,5,50,0,10,1.81818181818182,-0.432569974554707,-0.108991825613079,NaN,1.33333333333333,0.357142857142862,0.34,0.59,0.53,0.17,0.05,0.50,0.00,0.10,19,0.19,1,0
26,29,101,0,819,515,39,23,0,0,14,0,51,0,0.351906158357771,0.83969465648855,-0.926430517711171,NaN,-1.7,-1.78571428571429,0.39,0.29,0.00,0.00,0.14,0.00,0.51,0.00,8,0.08,0,0
29,22,108,0,748,491,49,43,39,8,0,19,41,35,0.791788856304985,-0.94147582697201,0.0272479564032701,NaN,0.666666666666664,-0.0714285714285699,0.49,0.54,0.39,0.08,0.00,0.19,0.41,0.35,18,0.18,1,0
32,27,104,0,813,486,22,29,0,23,2,42,64,9,1.2316715542522,0.330788804071247,-0.517711171662125,NaN,-1.5,0.285714285714286,0.22,0.36,0.00,0.23,0.02,0.42,0.64,0.09,8,0.08,0,0
16,28,99,0,801,510,21,21,2,1,25,30,21,0,-1.11436950146628,0.585241730279898,-1.19891008174387,NaN,-1.1,-1.42857142857142,0.21,0.26,0.02,0.01,0.25,0.30,0.21,0.00,12,0.12,0,0
14,27,106,0,774,512,27,26,5,0,9,24,14,38,-1.40762463343109,0.330788804071247,-0.245231607629427,NaN,-0.200000000000002,-1.57142857142857,0.27,0.33,0.05,0.00,0.09,0.24,0.14,0.38,11,0.11,0,0
21,27,108,0,739,515,37,41,55,0,16,49,27,30,-0.381231671554252,0.330788804071247,0.0272479564032701,NaN,0.966666666666667,-1.78571428571429,0.37,0.51,0.55,0.00,0.16,0.49,0.27,0.30,23,0.23,1,0
26,20,105,0,796,493,42,29,5,13,0,45,0,22,0.351906158357771,-1.45038167938931,-0.381471389645776,NaN,-0.933333333333334,-0.21428571428571,0.42,0.36,0.05,0.13,0.00,0.45,0.00,0.22,8,0.08,0,0
22,18,102,0,778,505,12,17,12,0,0,8,0,4,-0.234604105571848,-1.95928753180662,-0.790190735694823,NaN,-0.333333333333335,-1.07142857142857,0.12,0.21,0.12,0.00,0.00,0.08,0.00,0.04,2,0.02,0,0
17,29,115,0,749,470,45,55,39,64,15,12,19,50,-0.967741935483871,0.83969465648855,0.980926430517712,NaN,0.633333333333332,1.42857142857143,0.45,0.69,0.39,0.64,0.15,0.12,0.19,0.50,39,0.39,2,0
30,26,96,0,759,494,52,42,36,1,23,41,0,0,0.93841642228739,0.0763358778625956,-1.60762942779292,NaN,0.3,-0.285714285714286,0.52,0.53,0.36,0.01,0.23,0.41,0.00,0.00,36,0.36,2,0
26,27,112,0,763,475,30,44,35,51,17,11,7,62,0.351906158357771,0.330788804071247,0.572207084468665,NaN,0.166666666666666,1.07142857142857,0.30,0.55,0.35,0.51,0.17,0.11,0.07,0.62,35,0.35,2,0
25,27,106,0,748,485,14,38,25,5,30,21,13,14,0.205278592375366,0.330788804071247,-0.245231607629427,NaN,0.666666666666664,0.357142857142862,0.14,0.48,0.25,0.05,0.30,0.21,0.13,0.14,15,0.15,0,0
33,31,110,0,732,512,22,44,63,0,47,63,39,24,1.3782991202346,1.34860050890585,0.299727520435968,NaN,1.2,-1.57142857142857,0.22,0.55,0.63,0.00,0.47,0.63,0.39,0.24,27,0.27,1,0
21,23,110,0,792,493,14,26,4,16,11,13,0,27,-0.381231671554252,-0.687022900763359,0.299727520435968,NaN,-0.800000000000001,-0.21428571428571,0.14,0.33,0.04,0.16,0.11,0.13,0.00,0.27,8,0.08,0,0
27,31,113,0,727,475,18,52,33,28,34,46,16,29,0.498533724340176,1.34860050890585,0.708446866485014,NaN,1.36666666666667,1.07142857142857,0.18,0.65,0.33,0.28,0.34,0.46,0.16,0.29,48,0.48,2,1
11,24,114,0,736,485,38,44,63,33,0,0,10,44,-1.8475073313783,-0.432569974554707,0.844686648501363,NaN,1.06666666666666,0.357142857142862,0.38,0.55,0.63,0.33,0.00,0.00,0.10,0.44,17,0.17,1,0
16,25,108,0,747,510,19,30,34,0,0,0,25,14,-1.11436950146628,-0.178117048346056,0.0272479564032701,NaN,0.7,-1.42857142857142,0.19,0.38,0.34,0.00,0.00,0.00,0.25,0.14,8,0.08,0,0
16,18,111,0,771,500,45,29,17,0,0,2,0,14,-1.11436950146628,-1.95928753180662,0.435967302452316,NaN,-0.100000000000001,-0.714285714285712,0.45,0.36,0.17,0.00,0.00,0.02,0.00,0.14,9,0.09,0,0
31,31,109,0,782,481,29,44,30,61,43,29,25,47,1.08504398826979,1.34860050890585,0.163487738419619,NaN,-0.466666666666669,0.642857142857148,0.29,0.55,0.30,0.61,0.43,0.29,0.25,0.47,33,0.33,2,0
21,28,109,0,783,514,33,31,22,0,29,10,9,38,-0.381231671554252,0.585241730279898,0.163487738419619,NaN,-0.500000000000001,-1.71428571428571,0.33,0.39,0.22,0.00,0.29,0.10,0.09,0.38,13,0.13,0,0
18,27,107,0,758,515,39,33,27,0,32,0,2,28,-0.821114369501466,0.330788804071247,-0.108991825613079,NaN,0.333333333333332,-1.78571428571429,0.39,0.41,0.27,0.00,0.32,0.00,0.02,0.28,18,0.18,1,0
23,26,111,0,728,507,25,40,59,0,15,0,12,37,-0.087976539589443,0.0763358778625956,0.435967302452316,NaN,1.33333333333333,-1.21428571428571,0.25,0.50,0.59,0.00,0.15,0.00,0.12,0.37,14,0.14,0,0
19,22,96,0,807,511,42,21,0,0,0,0,13,0,-0.674486803519062,-0.94147582697201,-1.60762942779292,NaN,-1.3,-1.5,0.42,0.26,0.00,0.00,0.00,0.00,0.13,0.00,3,0.03,0,0
20,30,102,0,741,472,19,46,29,39,16,0,44,5,-0.527859237536657,1.0941475826972,-0.790190735694823,NaN,0.899999999999999,1.28571428571429,0.19,0.58,0.29,0.39,0.16,0.00,0.44,0.05,32,0.32,2,0
26,26,111,0,721,509,47,46,57,0,7,0,35,38,0.351906158357771,0.0763358778625956,0.435967302452316,NaN,1.56666666666667,-1.35714285714285,0.47,0.58,0.57,0.00,0.07,0.00,0.35,0.38,21,0.21,1,0
23,26,109,0,765,483,43,42,8,26,28,39,19,9,-0.087976539589443,0.0763358778625956,0.163487738419619,NaN,0.0999999999999979,0.500000000000002,0.43,0.53,0.08,0.26,0.28,0.39,0.19,0.09,19,0.19,1,0
38,26,100,0,743,485,27,42,47,7,36,53,0,0,2.11143695014663,0.0763358778625956,-1.06267029972752,NaN,0.833333333333333,0.357142857142862,0.27,0.53,0.47,0.07,0.36,0.53,0.00,0.00,41,0.41,2,1
24,33,114,0,810,515,26,30,0,0,47,42,63,36,0.0586510263929617,1.85750636132316,0.844686648501363,NaN,-1.4,-1.78571428571429,0.26,0.38,0.00,0.00,0.47,0.42,0.63,0.36,21,0.21,1,0
33,27,108,0,734,479,50,52,43,19,3,43,45,43,1.3782991202346,0.330788804071247,0.0272479564032701,NaN,1.13333333333333,0.785714285714288,0.50,0.65,0.43,0.19,0.03,0.43,0.45,0.43,38,0.38,2,0
28,19,101,0,772,515,21,20,0,0,0,16,4,0,0.64516129032258,-1.70483460559796,-0.926430517711171,NaN,-0.133333333333333,-1.78571428571429,0.21,0.25,0.00,0.00,0.00,0.16,0.04,0.00,2,0.02,0,0
17,27,105,0,798,487,40,31,0,16,15,0,35,3,-0.967741935483871,0.330788804071247,-0.381471389645776,NaN,-1,0.214285714285716,0.40,0.39,0.00,0.16,0.15,0.00,0.35,0.03,9,0.09,0,0
22,27,96,0,811,515,44,24,0,0,30,10,22,0,-0.234604105571848,0.330788804071247,-1.60762942779292,NaN,-1.43333333333333,-1.78571428571429,0.44,0.30,0.00,0.00,0.30,0.10,0.22,0.00,12,0.12,0,0
25,27,106,0,820,515,21,21,0,0,62,6,33,5,0.205278592375366,0.330788804071247,-0.245231607629427,NaN,-1.73333333333333,-1.78571428571429,0.21,0.26,0.00,0.00,0.62,0.06,0.33,0.05,20,0.20,1,0
17,27,101,0,778,494,22,30,6,1,32,4,9,2,-0.967741935483871,0.330788804071247,-0.926430517711171,NaN,-0.333333333333335,-0.285714285714286,0.22,0.38,0.06,0.01,0.32,0.04,0.09,0.02,13,0.13,0,0
21,30,110,0,781,477,34,46,26,62,56,51,21,31,-0.381231671554252,1.0941475826972,0.299727520435968,NaN,-0.433333333333333,0.928571428571434,0.34,0.58,0.26,0.62,0.56,0.51,0.21,0.31,46,0.46,2,1
19,27,99,0,814,508,44,24,0,0,1,2,37,0,-0.674486803519062,0.330788804071247,-1.19891008174387,NaN,-1.53333333333334,-1.28571428571428,0.44,0.30,0.00,0.00,0.01,0.02,0.37,0.00,6,0.06,0,0
23,27,100,0,820,473,58,39,0,47,17,45,25,0,-0.087976539589443,0.330788804071247,-1.06267029972752,NaN,-1.73333333333333,1.21428571428571,0.58,0.49,0.00,0.47,0.17,0.45,0.25,0.00,29,0.29,1,0
31,31,100,0,717,502,39,48,42,0,21,32,40,0,1.08504398826979,1.34860050890585,-1.06267029972752,NaN,1.7,-0.857142857142851,0.39,0.60,0.42,0.00,0.21,0.32,0.40,0.00,21,0.21,1,0
21,29,111,0,804,493,19,31,2,11,41,60,16,42,-0.381231671554252,0.83969465648855,0.435967302452316,NaN,-1.2,-0.21428571428571,0.19,0.39,0.02,0.11,0.41,0.60,0.16,0.42,18,0.18,1,0
19,27,105,0,750,476,4,40,42,55,13,46,27,4,-0.674486803519062,0.330788804071247,-0.381471389645776,NaN,0.599999999999999,1,0.04,0.50,0.42,0.55,0.13,0.46,0.27,0.04,7,0.07,0,0
25,29,109,0,789,478,11,35,10,50,30,0,0,31,0.205278592375366,0.83969465648855,0.163487738419619,NaN,-0.7,0.857142857142858,0.11,0.44,0.10,0.50,0.30,0.00,0.00,0.31,15,0.15,0,0
26,30,121,0,733,503,42,48,27,0,30,24,9,38,0.351906158357771,1.0941475826972,1.7983651226158,NaN,1.16666666666667,-0.928571428571428,0.42,0.60,0.27,0.00,0.30,0.24,0.09,0.38,35,0.35,2,0
9,21,111,0,760,515,45,29,21,0,0,0,12,0,-2.14076246334311,-1.19592875318066,0.435967302452316,NaN,0.266666666666667,-1.78571428571429,0.45,0.36,0.21,0.00,0.00,0.00,0.12,0.00,8,0.08,0,0
17,25,101,0,735,506,35,35,38,8,19,2,0,0,-0.967741935483871,-0.178117048346056,-0.926430517711171,NaN,1.1,-1.14285714285714,0.35,0.44,0.38,0.08,0.19,0.02,0.00,0.00,12,0.12,0,0
12,28,109,0,742,507,35,38,36,1,18,0,24,11,-1.70087976539589,0.585241730279898,0.163487738419619,NaN,0.866666666666666,-1.21428571428571,0.35,0.48,0.36,0.01,0.18,0.00,0.24,0.11,20,0.20,1,0
31,31,100,0,760,492,38,42,32,11,28,24,63,0,1.08504398826979,1.34860050890585,-1.06267029972752,NaN,0.266666666666667,-0.14285714285714,0.38,0.53,0.32,0.11,0.28,0.24,0.63,0.00,20,0.20,1,0
29,30,100,0,775,482,27,35,0,10,7,0,46,0,0.791788856304985,1.0941475826972,-1.06267029972752,NaN,-0.233333333333334,0.571428571428572,0.27,0.44,0.00,0.10,0.07,0.00,0.46,0.00,10,0.10,0,0
21,27,106,0,820,515,46,24,3,0,16,24,35,29,-0.381231671554252,0.330788804071247,-0.245231607629427,NaN,-1.73333333333333,-1.78571428571429,0.46,0.30,0.03,0.00,0.16,0.24,0.35,0.29,12,0.12,0,0
21,28,103,0,760,509,34,34,27,0,28,6,11,0,-0.381231671554252,0.585241730279898,-0.653950953678474,NaN,0.266666666666667,-1.35714285714285,0.34,0.43,0.27,0.00,0.28,0.06,0.11,0.00,18,0.18,1,0
31,30,110,0,738,485,44,52,50,23,33,38,25,42,1.08504398826979,1.0941475826972,0.299727520435968,NaN,0.999999999999999,0.357142857142862,0.44,0.65,0.50,0.23,0.33,0.38,0.25,0.42,42,0.42,2,1
29,22,104,0,817,495,32,23,0,0,0,36,8,15,0.791788856304985,-0.94147582697201,-0.517711171662125,NaN,-1.63333333333333,-0.357142857142856,0.32,0.29,0.00,0.00,0.00,0.36,0.08,0.15,6,0.06,0,0
14,27,99,0,730,471,55,53,39,51,9,0,44,0,-1.40762463343109,0.330788804071247,-1.19891008174387,NaN,1.26666666666667,1.35714285714286,0.55,0.66,0.39,0.51,0.09,0.00,0.44,0.00,31,0.31,2,0
12,26,114,0,817,505,34,22,0,0,4,0,42,25,-1.70087976539589,0.0763358778625956,0.844686648501363,NaN,-1.63333333333333,-1.07142857142857,0.34,0.28,0.00,0.00,0.04,0.00,0.42,0.25,10,0.10,0,0
34,24,108,0,820,515,30,20,0,0,12,19,17,16,1.52492668621701,-0.432569974554707,0.0272479564032701,NaN,-1.73333333333333,-1.78571428571429,0.30,0.25,0.00,0.00,0.12,0.19,0.17,0.16,7,0.07,0,0
35,27,98,0,750,511,41,38,42,0,26,36,1,0,1.67155425219941,0.330788804071247,-1.33514986376022,NaN,0.599999999999999,-1.5,0.41,0.48,0.42,0.00,0.26,0.36,0.01,0.00,14,0.14,0,0
37,31,122,0,807,474,19,41,0,55,27,17,0,59,1.96480938416422,1.34860050890585,1.93460490463215,NaN,-1.3,1.14285714285714,0.19,0.51,0.00,0.55,0.27,0.17,0.00,0.59,22,0.22,1,0
21,24,101,0,760,489,29,34,30,17,1,22,26,0,-0.381231671554252,-0.432569974554707,-0.926430517711171,NaN,0.266666666666667,0.0714285714285762,0.29,0.43,0.30,0.17,0.01,0.22,0.26,0.00,12,0.12,0,0
25,29,115,0,770,512,22,33,24,0,37,9,16,54,0.205278592375366,0.83969465648855,0.980926430517712,NaN,-0.0666666666666682,-1.57142857142857,0.22,0.41,0.24,0.00,0.37,0.09,0.16,0.54,16,0.16,1,0
21,25,105,0,773,515,13,23,8,0,20,25,5,12,-0.381231671554252,-0.178117048346056,-0.381471389645776,NaN,-0.166666666666669,-1.78571428571429,0.13,0.29,0.08,0.00,0.20,0.25,0.05,0.12,9,0.09,0,0
21,19,110,0,794,499,46,28,17,15,0,0,10,31,-0.381231671554252,-1.70483460559796,0.299727520435968,NaN,-0.866666666666669,-0.642857142857142,0.46,0.35,0.17,0.15,0.00,0.00,0.10,0.31,12,0.12,0,0
18,24,117,0,734,511,30,38,48,0,3,13,13,57,-0.821114369501466,-0.432569974554707,1.25340599455041,NaN,1.13333333333333,-1.5,0.30,0.48,0.48,0.00,0.03,0.13,0.13,0.57,12,0.12,0,0
29,23,106,0,785,477,54,40,0,29,18,0,0,5,0.791788856304985,-0.687022900763359,-0.245231607629427,NaN,-0.566666666666666,0.928571428571434,0.54,0.50,0.00,0.29,0.18,0.00,0.00,0.05,17,0.17,1,0
17,18,103,0,820,489,39,21,0,14,0,11,0,19,-0.967741935483871,-1.95928753180662,-0.653950953678474,NaN,-1.73333333333333,0.0714285714285762,0.39,0.26,0.00,0.14,0.00,0.11,0.00,0.19,4,0.04,0,0
26,22,116,0,816,485,33,26,0,0,1,25,0,31,0.351906158357771,-0.94147582697201,1.11716621253406,NaN,-1.6,0.357142857142862,0.33,0.33,0.00,0.00,0.01,0.25,0.00,0.31,11,0.11,0,0
26,20,111,0,757,505,42,31,8,0,0,5,7,10,0.351906158357771,-1.45038167938931,0.435967302452316,NaN,0.366666666666665,-1.07142857142857,0.42,0.39,0.08,0.00,0.00,0.05,0.07,0.10,9,0.09,0,0
26,24,100,0,752,479,24,37,10,38,0,0,55,0,0.351906158357771,-0.432569974554707,-1.06267029972752,NaN,0.533333333333334,0.785714285714288,0.24,0.46,0.10,0.38,0.00,0.00,0.55,0.00,8,0.08,0,0
27,31,101,0,771,481,19,39,23,19,41,25,23,0,0.498533724340176,1.34860050890585,-0.926430517711171,NaN,-0.100000000000001,0.642857142857148,0.19,0.49,0.23,0.19,0.41,0.25,0.23,0.00,19,0.19,1,0
19,21,96,0,776,515,21,19,0,0,1,3,0,0,-0.674486803519062,-1.19592875318066,-1.60762942779292,NaN,-0.266666666666667,-1.78571428571429,0.21,0.24,0.00,0.00,0.01,0.03,0.00,0.00,4,0.04,0,0
23,23,102,0,730,495,17,34,26,6,8,0,6,0,-0.087976539589443,-0.687022900763359,-0.790190735694823,NaN,1.26666666666667,-0.357142857142856,0.17,0.43,0.26,0.06,0.08,0.00,0.06,0.00,11,0.11,0,0
17,24,113,0,722,477,26,47,42,33,0,17,20,42,-0.967741935483871,-0.432569974554707,0.708446866485014,NaN,1.53333333333333,0.928571428571434,0.26,0.59,0.42,0.33,0.00,0.17,0.20,0.42,49,0.49,2,1
24,28,100,0,786,481,36,37,7,22,5,37,59,0,0.0586510263929617,0.585241730279898,-1.06267029972752,NaN,-0.600000000000002,0.642857142857148,0.36,0.46,0.07,0.22,0.05,0.37,0.59,0.00,12,0.12,0,0
21,25,94,0,760,478,33,41,30,55,0,20,51,0,-0.381231671554252,-0.178117048346056,-1.88010899182561,NaN,0.266666666666667,0.857142857142858,0.33,0.51,0.30,0.55,0.00,0.20,0.51,0.00,14,0.14,0,0
15,23,107,0,730,472,47,52,55,61,0,33,31,12,-1.26099706744868,-0.687022900763359,-0.108991825613079,NaN,1.26666666666667,1.28571428571429,0.47,0.65,0.55,0.61,0.00,0.33,0.31,0.12,39,0.39,2,0
15,24,117,0,728,471,43,49,12,37,0,0,40,20,-1.26099706744868,-0.432569974554707,1.25340599455041,NaN,1.33333333333333,1.35714285714286,0.43,0.61,0.12,0.37,0.00,0.00,0.40,0.20,24,0.24,1,0
