Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Big_Play_Receiving,Courage,Adjust_to_Ball,Endurance,Special_Teams,Long_Snapping,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Big_Play_ReceivingZ,CourageZ,Adjust_to_BallZ,EnduranceZ,Special_TeamsZ,Long_SnappingZ,PeakCur,PeakCurZ,Ability,Draftable
19,26,106,24,823,493,48,40,46,34,50,0,0,0,30,0,38,16,23,55,0,-0.631424375917768,1.30331753554502,0.448430493273543,-0.379506641366224,-0.782122905027934,-0.92783505154639,0.48,0.50,0.46,0.34,0.50,0.00,0.00,0.00,0.30,0.00,0.38,0.16,0.23,0.55,0.00,16,0.16,1,0
36,25,103,38,765,475,47,50,38,4,43,42,36,46,7,31,12,62,16,41,0,1.86490455212922,1.06635071090047,0,0.94876660341556,0.837988826815642,0.92783505154639,0.47,0.63,0.38,0.04,0.43,0.42,0.36,0.46,0.07,0.31,0.12,0.62,0.16,0.41,0.00,28,0.28,1,0
19,15,105,39,742,472,46,41,59,0,0,46,60,7,0,14,57,41,0,0,0,-0.631424375917768,-1.30331753554502,0.298953662182362,1.04364326375712,1.4804469273743,1.23711340206186,0.46,0.51,0.59,0.00,0.00,0.46,0.60,0.07,0.00,0.14,0.57,0.41,0.00,0.00,0.00,15,0.15,0,0
30,15,104,33,814,489,53,35,11,21,0,7,2,12,17,0,0,6,17,0,0,0.983847283406755,-1.30331753554502,0.149476831091181,0.47438330170778,-0.530726256983241,-0.515463917525771,0.53,0.44,0.11,0.21,0.00,0.07,0.02,0.12,0.17,0.00,0.00,0.06,0.17,0.00,0.00,11,0.11,0,0
21,22,99,29,850,498,43,31,66,32,23,49,2,11,8,8,24,9,15,62,0,-0.337738619676946,0.355450236966825,-0.597907324364723,0.094876660341556,-1.53631284916201,-1.44329896907217,0.43,0.39,0.66,0.32,0.23,0.49,0.02,0.11,0.08,0.08,0.24,0.09,0.15,0.62,0.00,23,0.23,1,0
23,22,101,11,768,489,38,31,0,2,24,2,42,3,11,0,47,0,0,0,0,-0.0440528634361235,0.355450236966825,-0.298953662182362,-1.61290322580645,0.75418994413408,-0.515463917525771,0.38,0.39,0.00,0.02,0.24,0.02,0.42,0.03,0.11,0.00,0.47,0.00,0.00,0.00,0.00,13,0.13,0,0
29,22,106,21,759,485,37,40,13,21,15,9,33,36,64,0,25,0,0,51,0,0.837004405286344,0.355450236966825,0.448430493273543,-0.664136622390892,1.00558659217877,-0.103092783505152,0.37,0.50,0.13,0.21,0.15,0.09,0.33,0.36,0.64,0.00,0.25,0.00,0.00,0.51,0.00,14,0.14,0,0
21,21,109,32,752,463,57,49,33,9,7,33,27,13,20,40,13,11,30,7,0,-0.337738619676946,0.118483412322275,0.896860986547085,0.379506641366224,1.20111731843576,2.16494845360825,0.57,0.61,0.33,0.09,0.07,0.33,0.27,0.13,0.20,0.40,0.13,0.11,0.30,0.07,0.00,30,0.30,1,0
21,25,98,8,835,486,18,25,9,4,52,0,0,47,0,16,0,0,1,4,0,-0.337738619676946,1.06635071090047,-0.747384155455904,-1.89753320683112,-1.11731843575419,-0.206185567010314,0.18,0.31,0.09,0.04,0.52,0.00,0.00,0.47,0.00,0.16,0.00,0.00,0.01,0.04,0.00,12,0.12,0,0
26,23,109,17,765,472,41,46,53,18,34,2,49,46,31,34,10,38,75,4,0,0.39647577092511,0.592417061611374,0.896860986547085,-1.04364326375712,0.837988826815642,1.23711340206186,0.41,0.58,0.53,0.18,0.34,0.02,0.49,0.46,0.31,0.34,0.10,0.38,0.75,0.04,0.00,32,0.32,2,0
24,22,96,16,797,478,32,32,10,57,39,7,34,39,0,42,41,35,0,5,0,0.102790014684288,0.355450236966825,-1.04633781763827,-1.13851992409867,-0.0558659217877083,0.618556701030924,0.32,0.40,0.10,0.57,0.39,0.07,0.34,0.39,0.00,0.42,0.41,0.35,0.00,0.05,0.00,16,0.16,1,0
20,15,111,38,752,484,43,42,51,8,0,25,45,0,39,2,39,45,35,34,0,-0.484581497797357,-1.30331753554502,1.19581464872945,0.94876660341556,1.20111731843576,0,0.43,0.53,0.51,0.08,0.00,0.25,0.45,0.00,0.39,0.02,0.39,0.45,0.35,0.34,0.00,16,0.16,1,0
21,21,105,22,770,486,35,34,9,1,25,0,2,1,0,5,29,0,6,0,0,-0.337738619676946,0.118483412322275,0.298953662182362,-0.569259962049336,0.698324022346369,-0.206185567010314,0.35,0.43,0.09,0.01,0.25,0.00,0.02,0.01,0.00,0.05,0.29,0.00,0.06,0.00,0.00,14,0.14,0,0
19,17,108,40,826,471,27,33,10,2,0,19,0,2,1,43,13,11,0,0,0,-0.631424375917768,-0.829383886255924,0.747384155455904,1.13851992409867,-0.865921787709496,1.34020618556701,0.27,0.41,0.10,0.02,0.00,0.19,0.00,0.02,0.01,0.43,0.13,0.11,0.00,0.00,0.00,9,0.09,0,0
18,21,105,39,762,487,46,40,2,21,17,50,53,0,58,0,6,60,15,31,0,-0.778267254038179,0.118483412322275,0.298953662182362,1.04364326375712,0.921787709497207,-0.309278350515466,0.46,0.50,0.02,0.21,0.17,0.50,0.53,0.00,0.58,0.00,0.06,0.60,0.15,0.31,0.00,15,0.15,0,0
14,15,103,39,835,487,37,29,64,52,0,31,0,15,20,19,40,75,12,1,0,-1.36563876651982,-1.30331753554502,0,1.04364326375712,-1.11731843575419,-0.309278350515466,0.37,0.36,0.64,0.52,0.00,0.31,0.00,0.15,0.20,0.19,0.40,0.75,0.12,0.01,0.00,20,0.20,1,0
35,21,103,33,820,495,23,33,38,0,16,33,0,24,0,0,14,32,41,25,0,1.71806167400881,0.118483412322275,0,0.47438330170778,-0.698324022346366,-1.1340206185567,0.23,0.41,0.38,0.00,0.16,0.33,0.00,0.24,0.00,0.00,0.14,0.32,0.41,0.25,0.00,8,0.08,0,0
26,24,108,30,758,471,39,49,14,48,26,75,69,22,37,31,61,20,70,32,0,0.39647577092511,0.829383886255924,0.747384155455904,0.189753320683112,1.03351955307263,1.34020618556701,0.39,0.61,0.14,0.48,0.26,0.75,0.69,0.22,0.37,0.31,0.61,0.20,0.70,0.32,0.00,24,0.24,1,0
31,24,108,38,778,486,53,51,75,0,34,55,27,40,34,0,47,62,75,73,0,1.13069016152717,0.829383886255924,0.747384155455904,0.94876660341556,0.474860335195531,-0.206185567010314,0.53,0.64,0.75,0.00,0.34,0.55,0.27,0.40,0.34,0.00,0.47,0.62,0.75,0.73,0.00,31,0.31,2,0
25,19,102,27,805,486,59,40,10,14,18,28,23,52,29,24,14,3,75,21,0,0.249632892804699,-0.355450236966825,-0.149476831091181,-0.094876660341556,-0.279329608938549,-0.206185567010314,0.59,0.50,0.10,0.14,0.18,0.28,0.23,0.52,0.29,0.24,0.14,0.03,0.75,0.21,0.00,22,0.22,1,0
21,27,103,39,792,487,55,42,0,40,28,4,12,46,9,0,60,60,39,4,0,-0.337738619676946,1.54028436018957,0,1.04364326375712,0.0837988826815649,-0.309278350515466,0.55,0.53,0.00,0.40,0.28,0.04,0.12,0.46,0.09,0.00,0.60,0.60,0.39,0.04,0.00,15,0.15,0,0
13,22,105,26,775,495,50,34,0,16,28,2,8,4,0,0,28,37,13,0,0,-1.51248164464024,0.355450236966825,0.298953662182362,-0.189753320683112,0.558659217877095,-1.1340206185567,0.50,0.43,0.00,0.16,0.28,0.02,0.08,0.04,0.00,0.00,0.28,0.37,0.13,0.00,0.00,17,0.17,1,0
23,19,105,36,766,472,53,46,19,62,16,36,49,17,58,38,8,68,0,23,0,-0.0440528634361235,-0.355450236966825,0.298953662182362,0.759013282732448,0.810055865921788,1.23711340206186,0.53,0.58,0.19,0.62,0.16,0.36,0.49,0.17,0.58,0.38,0.08,0.68,0.00,0.23,0.00,33,0.33,2,0
23,23,101,17,802,476,57,40,4,20,32,5,21,25,23,31,25,4,58,0,0,-0.0440528634361235,0.592417061611374,-0.298953662182362,-1.04364326375712,-0.195530726256982,0.824742268041238,0.57,0.50,0.04,0.20,0.32,0.05,0.21,0.25,0.23,0.31,0.25,0.04,0.58,0.00,0.00,22,0.22,1,0
33,16,99,36,782,488,31,29,4,0,0,4,1,3,0,0,11,15,0,14,0,1.42437591776799,-1.06635071090047,-0.597907324364723,0.759013282732448,0.363128491620111,-0.412371134020619,0.31,0.36,0.04,0.00,0.00,0.04,0.01,0.03,0.00,0.00,0.11,0.15,0.00,0.14,0.00,6,0.06,0,0
13,16,106,35,789,477,23,26,1,0,1,25,6,2,12,30,4,22,8,24,0,-1.51248164464024,-1.06635071090047,0.448430493273543,0.664136622390892,0.16759776536313,0.721649484536085,0.23,0.33,0.01,0.00,0.01,0.25,0.06,0.02,0.12,0.30,0.04,0.22,0.08,0.24,0.00,11,0.11,0,0
21,17,99,13,775,478,16,25,12,26,11,19,37,31,0,34,12,0,15,0,0,-0.337738619676946,-0.829383886255924,-0.597907324364723,-1.42314990512334,0.558659217877095,0.618556701030924,0.16,0.31,0.12,0.26,0.11,0.19,0.37,0.31,0.00,0.34,0.12,0.00,0.15,0.00,0.00,12,0.12,0,0
13,26,107,28,747,473,16,35,5,40,33,21,53,0,66,16,7,0,2,66,0,-1.51248164464024,1.30331753554502,0.597907324364723,0,1.34078212290503,1.1340206185567,0.16,0.44,0.05,0.40,0.33,0.21,0.53,0.00,0.66,0.16,0.07,0.00,0.02,0.66,0.00,12,0.12,0,0
20,22,101,22,823,494,48,31,5,0,34,0,10,10,0,0,0,16,0,21,0,-0.484581497797357,0.355450236966825,-0.298953662182362,-0.569259962049336,-0.782122905027934,-1.03092783505155,0.48,0.39,0.05,0.00,0.34,0.00,0.10,0.10,0.00,0.00,0.00,0.16,0.00,0.21,0.00,13,0.13,0,0
21,18,105,17,812,478,29,32,4,22,4,0,1,25,53,25,61,47,8,62,0,-0.337738619676946,-0.592417061611374,0.298953662182362,-1.04364326375712,-0.474860335195528,0.618556701030924,0.29,0.40,0.04,0.22,0.04,0.00,0.01,0.25,0.53,0.25,0.61,0.47,0.08,0.62,0.00,16,0.16,1,0
21,16,109,38,806,483,32,38,51,52,0,59,10,10,68,23,0,60,14,59,0,-0.337738619676946,-1.06635071090047,0.896860986547085,0.94876660341556,-0.307262569832403,0.103092783505152,0.32,0.48,0.51,0.52,0.00,0.59,0.10,0.10,0.68,0.23,0.00,0.60,0.14,0.59,0.00,14,0.14,0,0
28,22,95,7,850,488,43,27,0,7,28,0,0,9,3,26,23,1,7,0,0,0.690161527165932,0.355450236966825,-1.19581464872945,-1.99240986717268,-1.53631284916201,-0.412371134020619,0.43,0.34,0.00,0.07,0.28,0.00,0.00,0.09,0.03,0.26,0.23,0.01,0.07,0.00,0.00,12,0.12,0,0
32,22,117,43,775,468,47,55,71,58,15,30,41,5,39,21,73,14,7,13,0,1.27753303964758,0.355450236966825,2.09267563527653,1.42314990512334,0.558659217877095,1.64948453608248,0.47,0.69,0.71,0.58,0.15,0.30,0.41,0.05,0.39,0.21,0.73,0.14,0.07,0.13,0.00,39,0.39,2,0
12,15,94,9,850,500,23,19,0,0,0,0,0,0,0,0,0,0,0,0,75,-1.65932452276065,-1.30331753554502,-1.34529147982063,-1.80265654648956,-1.53631284916201,-1.64948453608248,0.23,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,18,0.18,1,0
13,18,99,14,810,500,45,20,0,32,11,0,10,0,0,0,0,7,0,0,0,-1.51248164464024,-0.592417061611374,-0.597907324364723,-1.32827324478178,-0.41899441340782,-1.64948453608248,0.45,0.25,0.00,0.32,0.11,0.00,0.10,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,10,0.10,0,0
26,19,114,18,829,487,39,38,51,10,3,39,0,35,74,12,0,0,6,0,0,0.39647577092511,-0.355450236966825,1.64424514200299,-0.94876660341556,-0.949720670391059,-0.309278350515466,0.39,0.48,0.51,0.10,0.03,0.39,0.00,0.35,0.74,0.12,0.00,0.00,0.06,0.00,0.00,14,0.14,0,0
10,22,107,36,741,468,36,41,22,74,37,42,27,0,37,44,11,2,0,53,0,-1.95301027900147,0.355450236966825,0.597907324364723,0.759013282732448,1.50837988826816,1.64948453608248,0.36,0.51,0.22,0.74,0.37,0.42,0.27,0.00,0.37,0.44,0.11,0.02,0.00,0.53,0.00,44,0.44,2,1
21,27,109,33,835,478,27,41,56,32,48,58,0,30,0,40,37,30,24,23,0,-0.337738619676946,1.54028436018957,0.896860986547085,0.47438330170778,-1.11731843575419,0.618556701030924,0.27,0.51,0.56,0.32,0.48,0.58,0.00,0.30,0.00,0.40,0.37,0.30,0.24,0.23,0.00,24,0.24,1,0
23,15,105,20,767,478,57,40,11,0,0,0,17,43,55,30,54,12,29,9,0,-0.0440528634361235,-1.30331753554502,0.298953662182362,-0.759013282732448,0.782122905027934,0.618556701030924,0.57,0.50,0.11,0.00,0.00,0.00,0.17,0.43,0.55,0.30,0.54,0.12,0.29,0.09,0.00,17,0.17,1,0
24,23,99,43,814,482,36,38,6,0,34,16,48,55,10,29,4,51,49,60,0,0.102790014684288,0.592417061611374,-0.597907324364723,1.42314990512334,-0.530726256983241,0.206185567010305,0.36,0.48,0.06,0.00,0.34,0.16,0.48,0.55,0.10,0.29,0.04,0.51,0.49,0.60,0.00,16,0.16,1,0
24,16,96,15,842,500,37,19,0,0,0,0,0,0,0,0,0,0,0,0,51,0.102790014684288,-1.06635071090047,-1.04633781763827,-1.23339658444023,-1.31284916201117,-1.64948453608248,0.37,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,12,0.12,0,0
35,20,115,31,735,466,54,54,20,8,4,11,70,27,4,33,2,0,0,3,0,1.71806167400881,-0.118483412322275,1.79372197309417,0.284629981024668,1.67597765363129,1.85567010309278,0.54,0.68,0.20,0.08,0.04,0.11,0.70,0.27,0.04,0.33,0.02,0.00,0.00,0.03,0.00,37,0.37,2,0
27,23,104,20,844,485,31,31,0,0,29,0,0,0,0,29,8,0,8,0,0,0.543318649045521,0.592417061611374,0.149476831091181,-0.759013282732448,-1.36871508379888,-0.103092783505152,0.31,0.39,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.29,0.08,0.00,0.08,0.00,0.00,12,0.12,0,0
22,15,100,23,784,490,32,26,39,23,0,24,0,23,0,0,0,2,32,0,0,-0.190895741556535,-1.30331753554502,-0.448430493273543,-0.47438330170778,0.307262569832403,-0.618556701030933,0.32,0.33,0.39,0.23,0.00,0.24,0.00,0.23,0.00,0.00,0.00,0.02,0.32,0.00,0.00,7,0.07,0,0
21,20,108,31,791,483,44,41,17,0,18,25,14,59,12,14,26,0,5,27,0,-0.337738619676946,-0.118483412322275,0.747384155455904,0.284629981024668,0.111731843575419,0.103092783505152,0.44,0.51,0.17,0.00,0.18,0.25,0.14,0.59,0.12,0.14,0.26,0.00,0.05,0.27,0.00,19,0.19,1,0
37,27,116,36,785,474,30,56,55,65,69,43,29,75,34,36,18,21,75,50,0,2.01174743024963,1.54028436018957,1.94319880418535,0.759013282732448,0.279329608938549,1.03092783505154,0.30,0.70,0.55,0.65,0.69,0.43,0.29,0.75,0.34,0.36,0.18,0.21,0.75,0.50,0.00,67,0.67,3,1
32,23,108,34,763,486,30,41,9,11,32,0,38,25,16,3,29,18,7,11,0,1.27753303964758,0.592417061611374,0.747384155455904,0.569259962049336,0.893854748603353,-0.206185567010314,0.30,0.51,0.09,0.11,0.32,0.00,0.38,0.25,0.16,0.03,0.29,0.18,0.07,0.11,0.00,23,0.23,1,0
30,15,107,34,775,478,21,35,43,1,0,15,43,26,17,19,47,3,0,16,0,0.983847283406755,-1.30331753554502,0.597907324364723,0.569259962049336,0.558659217877095,0.618556701030924,0.21,0.44,0.43,0.01,0.00,0.15,0.43,0.26,0.17,0.19,0.47,0.03,0.00,0.16,0.00,9,0.09,0,0
21,25,103,33,805,478,40,46,42,70,70,47,14,66,53,52,52,42,19,75,0,-0.337738619676946,1.06635071090047,0,0.47438330170778,-0.279329608938549,0.618556701030924,0.40,0.58,0.42,0.70,0.70,0.47,0.14,0.66,0.53,0.52,0.52,0.42,0.19,0.75,0.00,42,0.42,2,1
21,18,102,17,835,498,21,25,64,13,12,14,28,34,60,5,0,8,60,10,0,-0.337738619676946,-0.592417061611374,-0.149476831091181,-1.04364326375712,-1.11731843575419,-1.44329896907217,0.21,0.31,0.64,0.13,0.12,0.14,0.28,0.34,0.60,0.05,0.00,0.08,0.60,0.10,0.00,12,0.12,0,0
13,20,106,34,772,486,48,35,26,10,16,14,16,9,0,3,6,8,32,49,0,-1.51248164464024,-0.118483412322275,0.448430493273543,0.569259962049336,0.64245810055866,-0.206185567010314,0.48,0.44,0.26,0.10,0.16,0.14,0.16,0.09,0.00,0.03,0.06,0.08,0.32,0.49,0.00,17,0.17,1,0
28,31,120,48,744,467,43,63,26,43,74,61,52,20,21,64,16,60,74,0,0,0.690161527165932,2.48815165876777,2.54110612855007,1.89753320683112,1.42458100558659,1.75257731958763,0.43,0.79,0.26,0.43,0.74,0.61,0.52,0.20,0.21,0.64,0.16,0.60,0.74,0.00,0.00,84,0.84,4,1
27,22,108,24,769,478,59,46,12,13,28,27,3,3,19,22,17,0,0,12,0,0.543318649045521,0.355450236966825,0.747384155455904,-0.379506641366224,0.726256983240223,0.618556701030924,0.59,0.58,0.12,0.13,0.28,0.27,0.03,0.03,0.19,0.22,0.17,0.00,0.00,0.12,0.00,16,0.16,1,0
28,15,96,35,782,486,40,33,5,19,0,46,14,20,56,5,7,32,57,70,0,0.690161527165932,-1.30331753554502,-1.04633781763827,0.664136622390892,0.363128491620111,-0.206185567010314,0.40,0.41,0.05,0.19,0.00,0.46,0.14,0.20,0.56,0.05,0.07,0.32,0.57,0.70,0.00,13,0.13,0,0
25,22,101,40,764,473,31,41,52,42,22,32,22,24,0,28,0,30,0,0,0,0.249632892804699,0.355450236966825,-0.298953662182362,1.13851992409867,0.865921787709499,1.1340206185567,0.31,0.51,0.52,0.42,0.22,0.32,0.22,0.24,0.00,0.28,0.00,0.30,0.00,0.00,0.00,16,0.16,1,0
25,25,108,26,810,500,40,36,6,0,45,0,0,3,0,0,0,9,0,0,0,0.249632892804699,1.06635071090047,0.747384155455904,-0.189753320683112,-0.41899441340782,-1.64948453608248,0.40,0.45,0.06,0.00,0.45,0.00,0.00,0.03,0.00,0.00,0.00,0.09,0.00,0.00,0.00,14,0.14,0,0
10,18,105,9,850,500,16,16,29,0,9,0,0,0,34,0,0,0,0,37,0,-1.95301027900147,-0.592417061611374,0.298953662182362,-1.80265654648956,-1.53631284916201,-1.64948453608248,0.16,0.20,0.29,0.00,0.09,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.37,0.00,4,0.04,0,0
22,18,104,35,850,494,24,26,8,8,5,0,0,10,0,7,1,12,5,0,0,-0.190895741556535,-0.592417061611374,0.149476831091181,0.664136622390892,-1.53631284916201,-1.03092783505155,0.24,0.33,0.08,0.08,0.05,0.00,0.00,0.10,0.00,0.07,0.01,0.12,0.05,0.00,0.00,9,0.09,0,0
21,21,111,32,785,478,48,44,49,31,17,0,27,23,9,25,13,12,5,69,0,-0.337738619676946,0.118483412322275,1.19581464872945,0.379506641366224,0.279329608938549,0.618556701030924,0.48,0.55,0.49,0.31,0.17,0.00,0.27,0.23,0.09,0.25,0.13,0.12,0.05,0.69,0.00,26,0.26,1,0
17,23,97,36,798,475,43,35,0,31,42,60,29,52,11,25,37,35,54,14,0,-0.925110132158591,0.592417061611374,-0.896860986547085,0.759013282732448,-0.0837988826815649,0.92783505154639,0.43,0.44,0.00,0.31,0.42,0.60,0.29,0.52,0.11,0.25,0.37,0.35,0.54,0.14,0.00,31,0.31,2,0
16,22,110,26,791,482,37,38,30,39,21,42,23,10,14,20,11,25,0,17,0,-1.071953010279,0.355450236966825,1.04633781763827,-0.189753320683112,0.111731843575419,0.206185567010305,0.37,0.48,0.30,0.39,0.21,0.42,0.23,0.10,0.14,0.20,0.11,0.25,0.00,0.17,0.00,19,0.19,1,0
21,23,105,27,738,477,40,44,63,54,34,15,55,0,34,13,36,50,37,69,0,-0.337738619676946,0.592417061611374,0.298953662182362,-0.094876660341556,1.59217877094972,0.721649484536085,0.40,0.55,0.63,0.54,0.34,0.15,0.55,0.00,0.34,0.13,0.36,0.50,0.37,0.69,0.00,28,0.28,1,0
26,15,106,8,850,500,49,31,27,0,0,10,0,57,37,0,36,0,0,29,0,0.39647577092511,-1.30331753554502,0.448430493273543,-1.89753320683112,-1.53631284916201,-1.64948453608248,0.49,0.39,0.27,0.00,0.00,0.10,0.00,0.57,0.37,0.00,0.36,0.00,0.00,0.29,0.00,10,0.10,0,0
28,16,107,40,750,480,19,40,66,46,1,32,43,20,17,0,50,59,8,16,0,0.690161527165932,-1.06635071090047,0.597907324364723,1.13851992409867,1.25698324022346,0.412371134020619,0.19,0.50,0.66,0.46,0.01,0.32,0.43,0.20,0.17,0.00,0.50,0.59,0.08,0.16,0.00,16,0.16,1,0
26,19,108,21,824,494,23,28,20,14,15,0,0,0,26,0,17,4,20,44,0,0.39647577092511,-0.355450236966825,0.747384155455904,-0.664136622390892,-0.810055865921788,-1.03092783505155,0.23,0.35,0.20,0.14,0.15,0.00,0.00,0.00,0.26,0.00,0.17,0.04,0.20,0.44,0.00,10,0.10,0,0
31,17,109,29,739,478,17,41,47,39,4,31,58,58,33,14,35,21,74,0,0,1.13069016152717,-0.829383886255924,0.896860986547085,0.094876660341556,1.56424581005587,0.618556701030924,0.17,0.51,0.47,0.39,0.04,0.31,0.58,0.58,0.33,0.14,0.35,0.21,0.74,0.00,0.00,41,0.41,2,1
33,15,106,26,757,483,43,41,38,60,0,41,56,12,9,4,74,0,37,51,0,1.42437591776799,-1.30331753554502,0.448430493273543,-0.189753320683112,1.06145251396648,0.103092783505152,0.43,0.51,0.38,0.60,0.00,0.41,0.56,0.12,0.09,0.04,0.74,0.00,0.37,0.51,0.00,13,0.13,0,0
16,24,107,34,803,497,35,34,32,0,41,42,2,26,15,0,16,23,48,36,0,-1.071953010279,0.829383886255924,0.597907324364723,0.569259962049336,-0.223463687150836,-1.34020618556701,0.35,0.43,0.32,0.00,0.41,0.42,0.02,0.26,0.15,0.00,0.16,0.23,0.48,0.36,0.00,17,0.17,1,0
15,20,105,35,850,493,25,25,7,12,21,3,0,17,0,8,40,10,0,26,0,-1.21879588839941,-0.118483412322275,0.298953662182362,0.664136622390892,-1.53631284916201,-0.92783505154639,0.25,0.31,0.07,0.12,0.21,0.03,0.00,0.17,0.00,0.08,0.40,0.10,0.00,0.26,0.00,11,0.11,0,0
12,15,96,9,849,500,16,17,0,0,0,0,0,0,0,0,0,0,0,0,16,-1.65932452276065,-1.30331753554502,-1.04633781763827,-1.80265654648956,-1.50837988826816,-1.64948453608248,0.16,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,4,0.04,0,0
35,26,100,43,816,478,29,41,21,41,32,47,0,58,9,22,62,8,69,30,0,1.71806167400881,1.30331753554502,-0.448430493273543,1.42314990512334,-0.58659217877095,0.618556701030924,0.29,0.51,0.21,0.41,0.32,0.47,0.00,0.58,0.09,0.22,0.62,0.08,0.69,0.30,0.00,18,0.18,1,0
14,16,97,13,848,496,50,19,0,0,0,0,0,0,0,0,0,0,0,0,68,-1.36563876651982,-1.06635071090047,-0.896860986547085,-1.42314990512334,-1.4804469273743,-1.23711340206186,0.50,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,15,0.15,0,0
17,15,91,10,850,500,44,25,0,0,0,0,0,0,0,0,0,0,0,0,33,-0.925110132158591,-1.30331753554502,-1.79372197309417,-1.70777988614801,-1.53631284916201,-1.64948453608248,0.44,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,7,0.07,0,0
21,22,98,32,800,499,47,36,42,51,30,0,52,71,15,3,7,37,48,0,0,-0.337738619676946,0.355450236966825,-0.747384155455904,0.379506641366224,-0.139664804469273,-1.54639175257732,0.47,0.45,0.42,0.51,0.30,0.00,0.52,0.71,0.15,0.03,0.07,0.37,0.48,0.00,0.00,20,0.20,1,0
32,16,103,41,798,487,57,43,40,35,0,24,67,23,74,6,63,44,13,16,0,1.27753303964758,-1.06635071090047,0,1.23339658444023,-0.0837988826815649,-0.309278350515466,0.57,0.54,0.40,0.35,0.00,0.24,0.67,0.23,0.74,0.06,0.63,0.44,0.13,0.16,0.00,15,0.15,0,0
41,22,95,44,764,480,16,39,16,52,24,32,28,34,0,9,16,34,33,21,0,2.59911894273128,0.355450236966825,-1.19581464872945,1.5180265654649,0.865921787709499,0.412371134020619,0.16,0.49,0.16,0.52,0.24,0.32,0.28,0.34,0.00,0.09,0.16,0.34,0.33,0.21,0.00,9,0.09,0,0
20,24,100,13,835,500,41,26,0,31,28,29,0,0,5,0,34,0,7,8,0,-0.484581497797357,0.829383886255924,-0.448430493273543,-1.42314990512334,-1.11731843575419,-1.64948453608248,0.41,0.33,0.00,0.31,0.28,0.29,0.00,0.00,0.05,0.00,0.34,0.00,0.07,0.08,0.00,12,0.12,0,0
16,22,109,32,808,477,38,39,16,42,26,38,29,1,13,24,0,26,48,57,0,-1.071953010279,0.355450236966825,0.896860986547085,0.379506641366224,-0.363128491620111,0.721649484536085,0.38,0.49,0.16,0.42,0.26,0.38,0.29,0.01,0.13,0.24,0.00,0.26,0.48,0.57,0.00,37,0.37,2,0
37,33,128,47,726,463,41,72,74,66,68,44,36,59,47,46,74,47,68,61,0,2.01174743024963,2.96208530805687,3.73692077727952,1.80265654648956,1.92737430167598,2.16494845360825,0.41,0.90,0.74,0.66,0.68,0.44,0.36,0.59,0.47,0.46,0.74,0.47,0.68,0.61,0.00,79,0.79,4,1
21,22,107,23,758,482,34,39,0,0,31,0,23,26,29,0,11,20,44,1,0,-0.337738619676946,0.355450236966825,0.597907324364723,-0.47438330170778,1.03351955307263,0.206185567010305,0.34,0.49,0.00,0.00,0.31,0.00,0.23,0.26,0.29,0.00,0.11,0.20,0.44,0.01,0.00,15,0.15,0,0
17,15,93,10,850,500,23,19,0,0,0,0,0,0,0,0,0,0,0,0,63,-0.925110132158591,-1.30331753554502,-1.49476831091181,-1.70777988614801,-1.53631284916201,-1.64948453608248,0.23,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,18,0.18,1,0
19,25,106,38,790,472,8,39,31,0,41,71,62,73,74,32,32,5,41,0,0,-0.631424375917768,1.06635071090047,0.448430493273543,0.94876660341556,0.139664804469273,1.23711340206186,0.08,0.49,0.31,0.00,0.41,0.71,0.62,0.73,0.74,0.32,0.32,0.05,0.41,0.00,0.00,15,0.15,0,0
17,23,107,37,842,487,48,41,31,48,26,50,0,35,39,10,74,21,59,23,0,-0.925110132158591,0.592417061611374,0.597907324364723,0.853889943074004,-1.31284916201117,-0.309278350515466,0.48,0.51,0.31,0.48,0.26,0.50,0.00,0.35,0.39,0.10,0.74,0.21,0.59,0.23,0.00,28,0.28,1,0
22,18,110,22,775,471,27,40,21,48,1,59,59,30,57,35,22,0,1,53,0,-0.190895741556535,-0.592417061611374,1.04633781763827,-0.569259962049336,0.558659217877095,1.34020618556701,0.27,0.50,0.21,0.48,0.01,0.59,0.59,0.30,0.57,0.35,0.22,0.00,0.01,0.53,0.00,47,0.47,2,1
