Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Intercepting,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,InterceptingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
30,11,104,56,706,432,60,66,39,61,61,49,61,36,61,0,0,35,28,1.1304347826087,0.0390624999999999,-0.735632183908047,2.22929936305732,0.995024875621891,2.91139240506329,0.60,0.83,0.39,0.61,0.61,0.49,0.61,0.36,0.61,0.00,0.00,0.35,0.28,57,0.57,3,1
26,12,107,12,723,466,35,32,39,0,0,52,7,35,0,0,0,61,48,0.55072463768116,0.4296875,-0.0459770114942535,-2.4416135881104,0.14925373134328,-1.39240506329114,0.35,0.40,0.39,0.00,0.00,0.52,0.07,0.35,0.00,0.00,0.00,0.61,0.48,9,0.09,0,0
19,9,103,25,711,449,29,39,56,47,0,51,55,0,61,0,0,59,30,-0.463768115942029,-0.7421875,-0.965517241379311,-1.06157112526539,0.746268656716415,0.759493670886071,0.29,0.49,0.56,0.47,0.00,0.51,0.55,0.00,0.61,0.00,0.00,0.59,0.30,15,0.15,0,0
23,15,104,40,688,449,42,54,61,31,17,58,14,58,12,0,0,26,33,0.115942028985507,1.6015625,-0.735632183908047,0.530785562632696,1.89054726368159,0.759493670886071,0.42,0.68,0.61,0.31,0.17,0.58,0.14,0.58,0.12,0.00,0.00,0.26,0.33,62,0.62,3,1
26,7,108,31,710,452,33,37,53,47,0,0,58,4,21,0,0,58,0,0.55072463768116,-1.5234375,0.183908045977011,-0.424628450106157,0.796019900497513,0.379746835443041,0.33,0.46,0.53,0.47,0.00,0.00,0.58,0.04,0.21,0.00,0.00,0.58,0.00,10,0.10,0,0
19,7,103,42,712,452,57,43,34,12,53,6,10,0,0,0,0,44,14,-0.463768115942029,-1.5234375,-0.965517241379311,0.743099787685775,0.696517412935322,0.379746835443041,0.57,0.54,0.34,0.12,0.53,0.06,0.10,0.00,0.00,0.00,0.00,0.44,0.14,18,0.18,1,0
19,11,110,40,760,450,46,38,0,24,45,0,0,10,32,0,27,45,0,-0.463768115942029,0.0390624999999999,0.64367816091954,0.530785562632696,-1.69154228855721,0.632911392405061,0.46,0.48,0.00,0.24,0.45,0.00,0.00,0.10,0.32,0.00,0.27,0.45,0.00,16,0.16,1,0
20,7,102,26,710,450,64,41,31,37,26,11,28,2,0,0,0,13,31,-0.318840579710145,-1.5234375,-1.19540229885058,-0.955414012738854,0.796019900497513,0.632911392405061,0.64,0.51,0.31,0.37,0.26,0.11,0.28,0.02,0.00,0.00,0.00,0.13,0.31,34,0.34,2,0
12,15,104,32,744,457,57,37,0,0,0,4,0,29,0,0,0,1,0,-1.47826086956522,1.6015625,-0.735632183908047,-0.318471337579618,-0.895522388059704,-0.253164556962031,0.57,0.46,0.00,0.00,0.00,0.04,0.00,0.29,0.00,0.00,0.00,0.01,0.00,12,0.12,0,0
20,11,102,43,728,445,34,42,17,21,41,22,30,5,9,0,0,3,5,-0.318840579710145,0.0390624999999999,-1.19540229885058,0.849256900212314,-0.0995024875621914,1.26582278481012,0.34,0.53,0.17,0.21,0.41,0.22,0.30,0.05,0.09,0.00,0.00,0.03,0.05,19,0.19,1,0
28,12,107,27,696,448,47,47,48,61,0,26,55,12,28,0,0,14,41,0.840579710144928,0.4296875,-0.0459770114942535,-0.849256900212314,1.49253731343283,0.886075949367081,0.47,0.59,0.48,0.61,0.00,0.26,0.55,0.12,0.28,0.00,0.00,0.14,0.41,18,0.18,1,0
15,12,105,41,735,450,63,45,8,33,5,24,8,17,57,0,0,24,14,-1.04347826086956,0.4296875,-0.505747126436782,0.636942675159236,-0.44776119402985,0.632911392405061,0.63,0.56,0.08,0.33,0.05,0.24,0.08,0.17,0.57,0.00,0.00,0.24,0.14,27,0.27,1,0
19,11,105,55,680,457,64,54,61,0,46,0,25,0,26,0,0,37,47,-0.463768115942029,0.0390624999999999,-0.505747126436782,2.12314225053079,2.28855721393035,-0.253164556962031,0.64,0.68,0.61,0.00,0.46,0.00,0.25,0.00,0.26,0.00,0.00,0.37,0.47,42,0.42,2,1
17,12,108,38,716,456,65,45,31,3,15,17,2,0,27,0,0,9,30,-0.753623188405797,0.4296875,0.183908045977011,0.318471337579618,0.497512437810943,-0.12658227848101,0.65,0.56,0.31,0.03,0.15,0.17,0.02,0.00,0.27,0.00,0.00,0.09,0.30,26,0.26,1,0
31,11,108,28,702,452,23,37,46,40,0,26,40,16,37,0,0,0,10,1.27536231884058,0.0390624999999999,0.183908045977011,-0.743099787685775,1.19402985074627,0.379746835443041,0.23,0.46,0.46,0.40,0.00,0.26,0.40,0.16,0.37,0.00,0.00,0.00,0.10,10,0.10,0,0
19,13,107,37,714,450,53,46,20,8,30,34,29,45,0,0,0,0,19,-0.463768115942029,0.8203125,-0.0459770114942535,0.212314225053079,0.597014925373135,0.632911392405061,0.53,0.58,0.20,0.08,0.30,0.34,0.29,0.45,0.00,0.00,0.00,0.00,0.19,32,0.32,2,0
14,12,102,37,760,452,32,30,0,5,14,2,13,0,7,0,0,0,0,-1.18840579710145,0.4296875,-1.19540229885058,0.212314225053079,-1.69154228855721,0.379746835443041,0.32,0.38,0.00,0.05,0.14,0.02,0.13,0.00,0.07,0.00,0.00,0.00,0.00,12,0.12,0,0
15,11,104,46,734,449,55,41,2,6,32,11,1,0,0,0,0,0,0,-1.04347826086956,0.0390624999999999,-0.735632183908047,1.16772823779193,-0.398009950248757,0.759493670886071,0.55,0.51,0.02,0.06,0.32,0.11,0.01,0.00,0.00,0.00,0.00,0.00,0.00,13,0.13,0,0
25,14,108,51,726,450,34,46,15,0,42,24,0,36,61,0,0,13,0,0.405797101449275,1.2109375,0.183908045977011,1.69851380042463,0,0.632911392405061,0.34,0.58,0.15,0.00,0.42,0.24,0.00,0.36,0.61,0.00,0.00,0.13,0.00,34,0.34,2,0
28,6,108,34,720,464,48,31,16,0,5,0,31,0,32,0,0,16,0,0.840579710144928,-1.9140625,0.183908045977011,-0.106157112526539,0.298507462686565,-1.13924050632911,0.48,0.39,0.16,0.00,0.05,0.00,0.31,0.00,0.32,0.00,0.00,0.16,0.00,7,0.07,0,0
17,7,120,22,715,462,26,27,43,23,0,0,0,0,35,18,13,22,41,-0.753623188405797,-1.5234375,2.94252873563218,-1.38004246284501,0.547263681592037,-0.886075949367092,0.26,0.34,0.43,0.23,0.00,0.00,0.00,0.00,0.35,0.18,0.13,0.22,0.41,6,0.06,0,0
29,12,106,17,739,466,23,25,0,5,0,25,36,4,4,0,0,0,0,0.985507246376812,0.4296875,-0.275862068965518,-1.91082802547771,-0.646766169154228,-1.39240506329114,0.23,0.31,0.00,0.05,0.00,0.25,0.36,0.04,0.04,0.00,0.00,0.00,0.00,8,0.08,0,0
37,12,105,30,684,458,28,43,61,23,8,32,47,57,57,0,0,38,28,2.14492753623188,0.4296875,-0.505747126436782,-0.530785562632696,2.08955223880597,-0.379746835443041,0.28,0.54,0.61,0.23,0.08,0.32,0.47,0.57,0.57,0.00,0.00,0.38,0.28,37,0.37,2,0
14,14,106,31,709,460,51,42,32,15,4,46,22,28,33,0,0,42,32,-1.18840579710145,1.2109375,-0.275862068965518,-0.424628450106157,0.845771144278607,-0.632911392405061,0.51,0.53,0.32,0.15,0.04,0.46,0.22,0.28,0.33,0.00,0.00,0.42,0.32,20,0.20,1,0
13,7,108,16,736,469,54,22,6,0,0,0,0,0,0,0,0,0,17,-1.33333333333333,-1.5234375,0.183908045977011,-2.01698513800425,-0.497512437810948,-1.77215189873418,0.54,0.28,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,7,0.07,0,0
19,7,120,41,720,447,58,43,17,30,19,0,0,0,20,30,45,0,0,-0.463768115942029,-1.5234375,2.94252873563218,0.636942675159236,0.298507462686565,1.0126582278481,0.58,0.54,0.17,0.30,0.19,0.00,0.00,0.00,0.20,0.30,0.45,0.00,0.00,33,0.33,2,0
19,13,109,40,732,450,53,45,6,27,12,36,0,36,33,0,39,16,2,-0.463768115942029,0.8203125,0.413793103448275,0.530785562632696,-0.29850746268657,0.632911392405061,0.53,0.56,0.06,0.27,0.12,0.36,0.00,0.36,0.33,0.00,0.39,0.16,0.02,35,0.35,2,0
33,15,102,53,685,442,31,64,61,49,61,57,61,57,55,0,0,61,61,1.56521739130435,1.6015625,-1.19540229885058,1.91082802547771,2.03980099502488,1.64556962025316,0.31,0.80,0.61,0.49,0.61,0.57,0.61,0.57,0.55,0.00,0.00,0.61,0.61,75,0.75,4,1
18,16,111,37,696,455,49,50,40,17,0,49,0,42,37,0,0,0,13,-0.608695652173913,1.9921875,0.873563218390804,0.212314225053079,1.49253731343283,0,0.49,0.63,0.40,0.17,0.00,0.49,0.00,0.42,0.37,0.00,0.00,0.00,0.13,27,0.27,1,0
30,10,106,25,702,441,61,50,37,61,23,0,18,18,4,0,0,5,21,1.1304347826087,-0.3515625,-0.275862068965518,-1.06157112526539,1.19402985074627,1.77215189873417,0.61,0.63,0.37,0.61,0.23,0.00,0.18,0.18,0.04,0.00,0.00,0.05,0.21,30,0.30,1,0
19,14,102,41,720,449,67,55,22,16,53,53,35,45,8,0,0,37,2,-0.463768115942029,1.2109375,-1.19540229885058,0.636942675159236,0.298507462686565,0.759493670886071,0.67,0.69,0.22,0.16,0.53,0.53,0.35,0.45,0.08,0.00,0.00,0.37,0.02,54,0.54,3,1
25,12,105,39,741,465,51,37,0,0,24,27,24,15,0,0,0,0,24,0.405797101449275,0.4296875,-0.505747126436782,0.424628450106157,-0.74626865671642,-1.26582278481013,0.51,0.46,0.00,0.00,0.24,0.27,0.24,0.15,0.00,0.00,0.00,0.00,0.24,20,0.20,1,0
25,15,110,39,752,467,65,42,0,0,0,61,51,10,28,0,0,32,29,0.405797101449275,1.6015625,0.64367816091954,0.424628450106157,-1.29353233830846,-1.51898734177215,0.65,0.53,0.00,0.00,0.00,0.61,0.51,0.10,0.28,0.00,0.00,0.32,0.29,21,0.21,1,0
19,12,104,24,720,452,55,40,15,27,0,13,0,33,1,0,0,34,14,-0.463768115942029,0.4296875,-0.735632183908047,-1.16772823779193,0.298507462686565,0.379746835443041,0.55,0.50,0.15,0.27,0.00,0.13,0.00,0.33,0.01,0.00,0.00,0.34,0.14,18,0.18,1,0
25,13,111,33,755,444,46,43,0,59,11,29,48,11,5,0,4,35,0,0.405797101449275,0.8203125,0.873563218390804,-0.212314225053079,-1.44278606965174,1.39240506329113,0.46,0.54,0.00,0.59,0.11,0.29,0.48,0.11,0.05,0.00,0.04,0.35,0.00,24,0.24,1,0
15,12,106,42,717,443,29,47,27,61,48,30,38,12,53,0,0,58,47,-1.04347826086956,0.4296875,-0.275862068965518,0.743099787685775,0.44776119402985,1.51898734177215,0.29,0.59,0.27,0.61,0.48,0.30,0.38,0.12,0.53,0.00,0.00,0.58,0.47,43,0.43,2,1
31,14,107,25,730,467,36,35,0,0,15,43,41,29,0,0,0,11,18,1.27536231884058,1.2109375,-0.0459770114942535,-1.06157112526539,-0.199004975124378,-1.51898734177215,0.36,0.44,0.00,0.00,0.15,0.43,0.41,0.29,0.00,0.00,0.00,0.11,0.18,18,0.18,1,0
26,11,103,27,741,447,31,37,22,61,3,13,49,12,18,0,0,57,32,0.55072463768116,0.0390624999999999,-0.965517241379311,-0.849256900212314,-0.74626865671642,1.0126582278481,0.31,0.46,0.22,0.61,0.03,0.13,0.49,0.12,0.18,0.00,0.00,0.57,0.32,13,0.13,0,0
19,11,102,42,713,462,34,39,19,0,35,31,43,16,33,0,0,4,38,-0.463768115942029,0.0390624999999999,-1.19540229885058,0.743099787685775,0.646766169154228,-0.886075949367092,0.34,0.49,0.19,0.00,0.35,0.31,0.43,0.16,0.33,0.00,0.00,0.04,0.38,14,0.14,0,0
20,12,108,25,760,465,23,25,0,15,25,12,26,20,31,0,0,9,4,-0.318840579710145,0.4296875,0.183908045977011,-1.06157112526539,-1.69154228855721,-1.26582278481013,0.23,0.31,0.00,0.15,0.25,0.12,0.26,0.20,0.31,0.00,0.00,0.09,0.04,11,0.11,0,0
14,6,106,40,715,467,42,28,32,0,29,0,8,0,0,0,0,0,20,-1.18840579710145,-1.9140625,-0.275862068965518,0.530785562632696,0.547263681592037,-1.51898734177215,0.42,0.35,0.32,0.00,0.29,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.20,7,0.07,0,0
30,12,110,45,695,448,56,56,61,43,27,37,55,8,55,0,0,0,7,1.1304347826087,0.4296875,0.64367816091954,1.06157112526539,1.54228855721393,0.886075949367081,0.56,0.70,0.61,0.43,0.27,0.37,0.55,0.08,0.55,0.00,0.00,0.00,0.07,42,0.42,2,1
19,9,110,40,760,446,48,36,0,24,36,0,0,31,0,0,26,7,5,-0.463768115942029,-0.7421875,0.64367816091954,0.530785562632696,-1.69154228855721,1.13924050632911,0.48,0.45,0.00,0.24,0.36,0.00,0.00,0.31,0.00,0.00,0.26,0.07,0.05,14,0.14,0,0
19,6,105,31,745,450,47,30,0,29,6,0,1,0,0,0,0,0,1,-0.463768115942029,-1.9140625,-0.505747126436782,-0.424628450106157,-0.945273631840798,0.632911392405061,0.47,0.38,0.00,0.29,0.06,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,9,0.09,0,0
19,9,105,15,750,460,50,30,12,32,0,13,55,38,25,0,0,0,39,-0.463768115942029,-0.7421875,-0.505747126436782,-2.12314225053079,-1.19402985074627,-0.632911392405061,0.50,0.38,0.12,0.32,0.00,0.13,0.55,0.38,0.25,0.00,0.00,0.00,0.39,11,0.11,0,0
24,14,102,44,713,444,34,52,31,29,45,28,23,61,32,0,0,27,61,0.260869565217391,1.2109375,-1.19540229885058,0.955414012738854,0.646766169154228,1.39240506329113,0.34,0.65,0.31,0.29,0.45,0.28,0.23,0.61,0.32,0.00,0.00,0.27,0.61,63,0.63,3,1
16,11,106,17,738,469,39,26,1,0,0,38,14,12,0,0,0,6,0,-0.898550724637681,0.0390624999999999,-0.275862068965518,-1.91082802547771,-0.597014925373135,-1.77215189873418,0.39,0.33,0.01,0.00,0.00,0.38,0.14,0.12,0.00,0.00,0.00,0.06,0.00,6,0.06,0,0
41,15,105,39,744,431,61,60,0,61,61,51,61,37,0,0,0,61,0,2.72463768115942,1.6015625,-0.505747126436782,0.424628450106157,-0.895522388059704,3.03797468354431,0.61,0.75,0.00,0.61,0.61,0.51,0.61,0.37,0.00,0.00,0.00,0.61,0.00,27,0.27,1,0
29,12,111,47,700,452,29,41,14,16,14,0,0,8,10,0,0,0,7,0.985507246376812,0.4296875,0.873563218390804,1.27388535031847,1.29353233830846,0.379746835443041,0.29,0.51,0.14,0.16,0.14,0.00,0.00,0.08,0.10,0.00,0.00,0.00,0.07,10,0.10,0,0
27,12,111,51,692,452,43,50,38,0,42,6,17,0,21,0,0,4,0,0.695652173913044,0.4296875,0.873563218390804,1.69851380042463,1.69154228855721,0.379746835443041,0.43,0.63,0.38,0.00,0.42,0.06,0.17,0.00,0.21,0.00,0.00,0.04,0.00,43,0.43,2,1
15,12,108,20,725,468,26,27,30,0,0,18,19,28,17,0,0,52,57,-1.04347826086956,0.4296875,0.183908045977011,-1.59235668789809,0.0497512437810935,-1.64556962025316,0.26,0.34,0.30,0.00,0.00,0.18,0.19,0.28,0.17,0.00,0.00,0.52,0.57,7,0.07,0,0
20,10,107,19,720,459,49,32,17,7,0,0,0,20,1,0,0,0,0,-0.318840579710145,-0.3515625,-0.0459770114942535,-1.69851380042463,0.298507462686565,-0.506329113924051,0.49,0.40,0.17,0.07,0.00,0.00,0.00,0.20,0.01,0.00,0.00,0.00,0.00,9,0.09,0,0
18,9,103,39,755,456,57,34,0,0,37,0,0,22,2,0,0,22,38,-0.608695652173913,-0.7421875,-0.965517241379311,0.424628450106157,-1.44278606965174,-0.12658227848101,0.57,0.43,0.00,0.00,0.37,0.00,0.00,0.22,0.02,0.00,0.00,0.22,0.38,12,0.12,0,0
16,11,105,40,739,452,65,42,3,6,42,13,0,0,0,0,0,6,30,-0.898550724637681,0.0390624999999999,-0.505747126436782,0.530785562632696,-0.646766169154228,0.379746835443041,0.65,0.53,0.03,0.06,0.42,0.13,0.00,0.00,0.00,0.00,0.00,0.06,0.30,29,0.29,1,0
12,6,107,28,715,461,57,29,29,0,0,0,0,0,0,0,0,8,3,-1.47826086956522,-1.9140625,-0.0459770114942535,-0.743099787685775,0.547263681592037,-0.759493670886082,0.57,0.36,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.03,9,0.09,0,0
19,12,107,15,720,466,65,36,10,0,0,3,25,4,0,0,0,0,13,-0.463768115942029,0.4296875,-0.0459770114942535,-2.12314225053079,0.298507462686565,-1.39240506329114,0.65,0.45,0.10,0.00,0.00,0.03,0.25,0.04,0.00,0.00,0.00,0.00,0.13,13,0.13,0,0
27,7,104,39,717,450,37,36,12,44,13,0,17,0,19,0,0,0,6,0.695652173913044,-1.5234375,-0.735632183908047,0.424628450106157,0.44776119402985,0.632911392405061,0.37,0.45,0.12,0.44,0.13,0.00,0.17,0.00,0.19,0.00,0.00,0.00,0.06,14,0.14,0,0
24,12,111,23,706,467,32,35,41,2,0,56,0,8,25,22,0,46,4,0.260869565217391,0.4296875,0.873563218390804,-1.27388535031847,0.995024875621891,-1.51898734177215,0.32,0.44,0.41,0.02,0.00,0.56,0.00,0.08,0.25,0.22,0.00,0.46,0.04,15,0.15,0,0
19,12,105,39,756,452,45,38,0,25,32,18,11,14,30,0,0,49,30,-0.463768115942029,0.4296875,-0.505747126436782,0.424628450106157,-1.49253731343283,0.379746835443041,0.45,0.48,0.00,0.25,0.32,0.18,0.11,0.14,0.30,0.00,0.00,0.49,0.30,17,0.17,1,0
23,7,105,22,721,457,36,29,20,13,27,0,41,7,0,0,0,0,55,0.115942028985507,-1.5234375,-0.505747126436782,-1.38004246284501,0.248756218905472,-0.253164556962031,0.36,0.36,0.20,0.13,0.27,0.00,0.41,0.07,0.00,0.00,0.00,0.00,0.55,5,0.05,0,0
28,13,110,39,714,449,40,47,21,35,8,58,9,12,36,0,1,35,61,0.840579710144928,0.8203125,0.64367816091954,0.424628450106157,0.597014925373135,0.759493670886071,0.40,0.59,0.21,0.35,0.08,0.58,0.09,0.12,0.36,0.00,0.01,0.35,0.61,28,0.28,1,0
18,16,124,53,694,435,47,71,56,61,61,61,46,61,61,0,54,31,61,-0.608695652173913,1.9921875,3.86206896551724,1.91082802547771,1.59203980099502,2.53164556962026,0.47,0.89,0.56,0.61,0.61,0.61,0.46,0.61,0.61,0.00,0.54,0.31,0.61,77,0.77,4,1
18,12,115,34,710,452,47,44,34,38,0,48,6,4,41,20,0,0,7,-0.608695652173913,0.4296875,1.79310344827586,-0.106157112526539,0.796019900497513,0.379746835443041,0.47,0.55,0.34,0.38,0.00,0.48,0.06,0.04,0.41,0.20,0.00,0.00,0.07,39,0.39,2,0
13,13,108,44,720,448,32,45,30,25,61,48,7,7,20,0,0,41,27,-1.33333333333333,0.8203125,0.183908045977011,0.955414012738854,0.298507462686565,0.886075949367081,0.32,0.56,0.30,0.25,0.61,0.48,0.07,0.07,0.20,0.00,0.00,0.41,0.27,45,0.45,2,1
17,13,106,24,734,462,42,33,18,4,0,0,14,29,26,0,0,20,3,-0.753623188405797,0.8203125,-0.275862068965518,-1.16772823779193,-0.398009950248757,-0.886075949367092,0.42,0.41,0.18,0.04,0.00,0.00,0.14,0.29,0.26,0.00,0.00,0.20,0.03,10,0.10,0,0
31,12,102,44,759,462,50,37,0,0,34,30,27,0,27,0,0,25,6,1.27536231884058,0.4296875,-1.19540229885058,0.955414012738854,-1.64179104477612,-0.886075949367092,0.50,0.46,0.00,0.00,0.34,0.30,0.27,0.00,0.27,0.00,0.00,0.25,0.06,17,0.17,1,0
21,7,108,39,710,451,46,38,26,42,7,3,14,0,27,0,0,13,26,-0.173913043478261,-1.5234375,0.183908045977011,0.424628450106157,0.796019900497513,0.506329113924051,0.46,0.48,0.26,0.42,0.07,0.03,0.14,0.00,0.27,0.00,0.00,0.13,0.26,14,0.14,0,0
19,13,113,45,732,452,63,48,17,2,27,21,10,42,55,0,9,10,31,-0.463768115942029,0.8203125,1.33333333333333,1.06157112526539,-0.29850746268657,0.379746835443041,0.63,0.60,0.17,0.02,0.27,0.21,0.10,0.42,0.55,0.00,0.09,0.10,0.31,35,0.35,2,0
10,12,113,37,735,453,37,36,9,22,0,39,0,0,13,0,11,20,25,-1.76811594202899,0.4296875,1.33333333333333,0.212314225053079,-0.44776119402985,0.25316455696202,0.37,0.45,0.09,0.22,0.00,0.39,0.00,0.00,0.13,0.00,0.11,0.20,0.25,17,0.17,1,0
25,11,110,36,708,469,33,34,51,10,0,0,39,32,42,0,0,47,25,0.405797101449275,0.0390624999999999,0.64367816091954,0.106157112526539,0.8955223880597,-1.77215189873418,0.33,0.43,0.51,0.10,0.00,0.00,0.39,0.32,0.42,0.00,0.00,0.47,0.25,9,0.09,0,0
38,13,108,40,758,463,53,40,0,0,38,53,44,0,0,0,0,0,37,2.28985507246377,0.8203125,0.183908045977011,0.530785562632696,-1.59203980099503,-1.0126582278481,0.53,0.50,0.00,0.00,0.38,0.53,0.44,0.00,0.00,0.00,0.00,0.00,0.37,19,0.19,1,0
11,7,120,39,720,459,25,30,27,21,16,10,3,0,21,50,33,54,23,-1.6231884057971,-1.5234375,2.94252873563218,0.424628450106157,0.298507462686565,-0.506329113924051,0.25,0.38,0.27,0.21,0.16,0.10,0.03,0.00,0.21,0.50,0.33,0.54,0.23,15,0.15,0,0
36,13,110,32,697,453,64,51,41,11,8,25,50,12,0,0,0,7,16,2,0.8203125,0.64367816091954,-0.318471337579618,1.44278606965174,0.25316455696202,0.64,0.64,0.41,0.11,0.08,0.25,0.50,0.12,0.00,0.00,0.00,0.07,0.16,26,0.26,1,0
25,13,103,32,737,452,56,44,6,50,0,38,0,51,27,0,0,21,14,0.405797101449275,0.8203125,-0.965517241379311,-0.318471337579618,-0.547263681592041,0.379746835443041,0.56,0.55,0.06,0.50,0.00,0.38,0.00,0.51,0.27,0.00,0.00,0.21,0.14,28,0.28,1,0
17,12,110,42,720,452,44,42,14,0,32,29,15,0,28,0,22,4,13,-0.753623188405797,0.4296875,0.64367816091954,0.743099787685775,0.298507462686565,0.379746835443041,0.44,0.53,0.14,0.00,0.32,0.29,0.15,0.00,0.28,0.00,0.22,0.04,0.13,54,0.54,3,1
14,12,102,24,720,452,53,43,40,31,21,61,52,0,29,0,0,1,14,-1.18840579710145,0.4296875,-1.19540229885058,-1.16772823779193,0.298507462686565,0.379746835443041,0.53,0.54,0.40,0.31,0.21,0.61,0.52,0.00,0.29,0.00,0.00,0.01,0.14,34,0.34,2,0
14,12,103,36,740,460,22,28,3,0,0,22,14,22,20,0,0,1,0,-1.18840579710145,0.4296875,-0.965517241379311,0.106157112526539,-0.696517412935326,-0.632911392405061,0.22,0.35,0.03,0.00,0.00,0.22,0.14,0.22,0.20,0.00,0.00,0.01,0.00,10,0.10,0,0
31,10,108,38,706,452,46,41,24,24,0,0,16,38,24,0,0,0,27,1.27536231884058,-0.3515625,0.183908045977011,0.318471337579618,0.995024875621891,0.379746835443041,0.46,0.51,0.24,0.24,0.00,0.00,0.16,0.38,0.24,0.00,0.00,0.00,0.27,13,0.13,0,0
23,12,108,27,720,452,55,41,24,29,0,11,13,28,11,0,0,39,0,0.115942028985507,0.4296875,0.183908045977011,-0.849256900212314,0.298507462686565,0.379746835443041,0.55,0.51,0.24,0.29,0.00,0.11,0.13,0.28,0.11,0.00,0.00,0.39,0.00,19,0.19,1,0
31,12,108,33,733,451,25,38,0,47,20,24,51,13,18,0,0,0,14,1.27536231884058,0.4296875,0.183908045977011,-0.212314225053079,-0.348258706467663,0.506329113924051,0.25,0.48,0.00,0.47,0.20,0.24,0.51,0.13,0.18,0.00,0.00,0.00,0.14,17,0.17,1,0
19,10,104,32,706,456,48,39,29,9,21,15,0,0,12,0,0,0,43,-0.463768115942029,-0.3515625,-0.735632183908047,-0.318471337579618,0.995024875621891,-0.12658227848101,0.48,0.49,0.29,0.09,0.21,0.15,0.00,0.00,0.12,0.00,0.00,0.00,0.43,14,0.14,0,0
30,9,110,35,728,458,46,37,18,22,3,0,5,36,29,0,0,61,40,1.1304347826087,-0.7421875,0.64367816091954,0,-0.0995024875621914,-0.379746835443041,0.46,0.46,0.18,0.22,0.03,0.00,0.05,0.36,0.29,0.00,0.00,0.61,0.40,11,0.11,0,0
27,9,105,17,718,463,36,28,28,7,0,0,33,38,2,0,0,30,1,0.695652173913044,-0.7421875,-0.505747126436782,-1.91082802547771,0.398009950248757,-1.0126582278481,0.36,0.35,0.28,0.07,0.00,0.00,0.33,0.38,0.02,0.00,0.00,0.30,0.01,8,0.08,0,0
15,11,107,29,720,451,36,35,13,5,19,3,12,25,0,0,0,4,0,-1.04347826086956,0.0390624999999999,-0.0459770114942535,-0.636942675159236,0.298507462686565,0.506329113924051,0.36,0.44,0.13,0.05,0.19,0.03,0.12,0.25,0.00,0.00,0.00,0.04,0.00,10,0.10,0,0
23,14,103,38,733,451,36,41,6,30,1,9,12,47,12,0,0,0,0,0.115942028985507,1.2109375,-0.965517241379311,0.318471337579618,-0.348258706467663,0.506329113924051,0.36,0.51,0.06,0.30,0.01,0.09,0.12,0.47,0.12,0.00,0.00,0.00,0.00,45,0.45,2,1
22,12,106,22,735,463,31,29,1,0,0,36,0,0,0,0,0,43,23,-0.0289855072463767,0.4296875,-0.275862068965518,-1.38004246284501,-0.44776119402985,-1.0126582278481,0.31,0.36,0.01,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.43,0.23,14,0.14,0,0
25,12,102,43,710,452,49,47,24,29,16,20,44,40,23,0,0,21,20,0.405797101449275,0.4296875,-1.19540229885058,0.849256900212314,0.796019900497513,0.379746835443041,0.49,0.59,0.24,0.29,0.16,0.20,0.44,0.40,0.23,0.00,0.00,0.21,0.20,38,0.38,2,0
11,7,105,40,719,452,26,34,40,60,0,37,0,0,60,0,0,29,0,-1.6231884057971,-1.5234375,-0.505747126436782,0.530785562632696,0.348258706467659,0.379746835443041,0.26,0.43,0.40,0.60,0.00,0.37,0.00,0.00,0.60,0.00,0.00,0.29,0.00,42,0.42,2,1
19,12,103,37,720,467,46,37,7,20,0,22,17,14,35,0,0,31,27,-0.463768115942029,0.4296875,-0.965517241379311,0.212314225053079,0.298507462686565,-1.51898734177215,0.46,0.46,0.07,0.20,0.00,0.22,0.17,0.14,0.35,0.00,0.00,0.31,0.27,27,0.27,1,0
17,7,115,43,725,444,14,35,16,27,42,0,31,0,23,0,34,44,16,-0.753623188405797,-1.5234375,1.79310344827586,0.849256900212314,0.0497512437810935,1.39240506329113,0.14,0.44,0.16,0.27,0.42,0.00,0.31,0.00,0.23,0.00,0.34,0.44,0.16,6,0.06,0,0
19,9,103,37,728,452,42,38,3,48,51,0,35,49,24,0,0,38,46,-0.463768115942029,-0.7421875,-0.965517241379311,0.212314225053079,-0.0995024875621914,0.379746835443041,0.42,0.48,0.03,0.48,0.51,0.00,0.35,0.49,0.24,0.00,0.00,0.38,0.46,27,0.27,1,0
