Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Kicking_Accuracy,Kicking_Power,Kickoff_Distance,Kickoff_Hang_Time,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Kicking_AccuracyZ,Kicking_PowerZ,Kickoff_DistanceZ,Kickoff_Hang_TimeZ,PeakCur,PeakCurZ,Ability,Draftable
51,14,110,0,715,501,37,67,53,67,61,53,3.21285140562249,1.70731707317073,0.984375,NaN,1.54302670623145,1.02941176470589,0.37,0.84,0.53,0.67,0.61,0.53,61,0.61,3,1
17,13,108,0,815,504,43,42,28,68,36,58,-1.33868808567604,1.3588850174216,0.671875,NaN,-1.42433234421365,0.808823529411767,0.43,0.53,0.28,0.68,0.36,0.58,21,0.21,1,0
32,10,106,0,732,537,48,52,44,41,0,12,0.669344042838019,0.313588850174216,0.359375,NaN,1.03857566765579,-1.61764705882353,0.48,0.65,0.44,0.41,0.00,0.12,28,0.28,1,0
40,13,114,0,734,514,53,67,51,57,49,6,1.74029451137885,1.3588850174216,1.609375,NaN,0.979228486646884,0.0735294117647108,0.53,0.84,0.51,0.57,0.49,0.06,69,0.69,3,1
16,11,109,0,756,537,41,35,6,49,0,0,-1.47255689424364,0.662020905923345,0.828125,NaN,0.326409495548962,-1.61764705882353,0.41,0.44,0.06,0.49,0.00,0.00,21,0.21,1,0
37,12,104,0,717,530,38,52,49,28,4,68,1.33868808567604,1.01045296167247,0.0468749999999996,NaN,1.48367952522255,-1.10294117647058,0.38,0.65,0.49,0.28,0.04,0.68,22,0.22,1,0
19,9,100,0,780,512,58,40,27,24,10,25,-1.07095046854083,-0.0348432055749128,-0.578125,NaN,-0.385756676557863,0.220588235294119,0.58,0.50,0.27,0.24,0.10,0.25,24,0.24,1,0
25,9,103,0,780,523,45,45,27,57,59,66,-0.267737617135208,-0.0348432055749128,-0.109375,NaN,-0.385756676557863,-0.588235294117648,0.45,0.56,0.27,0.57,0.59,0.66,26,0.26,1,0
23,7,90,0,809,511,77,42,33,0,25,22,-0.535475234270415,-0.731707317073171,-2.140625,NaN,-1.24629080118694,0.294117647058824,0.77,0.53,0.33,0.00,0.25,0.22,23,0.23,1,0
23,10,105,0,833,521,36,42,17,53,15,57,-0.535475234270415,0.313588850174216,0.203125,NaN,-1.95845697329377,-0.441176470588232,0.36,0.53,0.17,0.53,0.15,0.57,15,0.15,0,0
24,5,96,0,816,532,47,33,38,0,22,16,-0.401606425702811,-1.42857142857143,-1.203125,NaN,-1.4540059347181,-1.25,0.47,0.41,0.38,0.00,0.22,0.16,18,0.18,1,0
23,6,102,0,780,530,67,42,20,18,0,23,-0.535475234270415,-1.0801393728223,-0.265625,NaN,-0.385756676557863,-1.10294117647058,0.67,0.53,0.20,0.18,0.00,0.23,24,0.24,1,0
19,7,102,0,747,539,43,28,0,5,0,6,-1.07095046854083,-0.731707317073171,-0.265625,NaN,0.593471810089021,-1.76470588235294,0.43,0.35,0.00,0.05,0.00,0.06,9,0.09,0,0
31,10,109,0,761,509,52,52,7,68,21,0,0.535475234270415,0.313588850174216,0.828125,NaN,0.178041543026705,0.441176470588239,0.52,0.65,0.07,0.68,0.21,0.00,31,0.31,2,0
25,13,104,0,766,504,64,54,50,15,62,51,-0.267737617135208,1.3588850174216,0.0468749999999996,NaN,0.0296735905044504,0.808823529411767,0.64,0.68,0.50,0.15,0.62,0.51,51,0.51,3,1
23,11,99,0,752,529,72,43,0,54,11,42,-0.535475234270415,0.662020905923345,-0.734375,NaN,0.445103857566767,-1.02941176470588,0.72,0.54,0.00,0.54,0.11,0.42,10,0.10,0,0
37,9,103,0,756,512,74,55,10,28,29,7,1.33868808567604,-0.0348432055749128,-0.109375,NaN,0.326409495548962,0.220588235294119,0.74,0.69,0.10,0.28,0.29,0.07,13,0.13,0,0
45,10,106,0,738,507,63,62,47,8,37,49,2.40963855421687,0.313588850174216,0.359375,NaN,0.86053412462908,0.588235294117648,0.63,0.78,0.47,0.08,0.37,0.49,60,0.60,3,1
32,9,106,0,753,540,69,54,44,27,0,16,0.669344042838019,-0.0348432055749128,0.359375,NaN,0.415430267062314,-1.83823529411765,0.69,0.68,0.44,0.27,0.00,0.16,61,0.61,3,1
38,9,112,0,729,535,58,60,50,55,0,5,1.47255689424364,-0.0348432055749128,1.296875,NaN,1.12759643916914,-1.47058823529411,0.58,0.75,0.50,0.55,0.00,0.05,44,0.44,2,1
30,9,95,0,745,523,40,37,27,2,7,19,0.401606425702811,-0.0348432055749128,-1.359375,NaN,0.652818991097922,-0.588235294117648,0.40,0.46,0.27,0.02,0.07,0.19,16,0.16,1,0
35,9,102,0,771,512,43,47,31,0,10,66,1.07095046854083,-0.0348432055749128,-0.265625,NaN,-0.118694362017804,0.220588235294119,0.43,0.59,0.31,0.00,0.10,0.66,21,0.21,1,0
36,7,108,0,803,517,24,45,28,17,10,0,1.20481927710843,-0.731707317073171,0.671875,NaN,-1.06824925816024,-0.147058823529409,0.24,0.56,0.28,0.17,0.10,0.00,12,0.12,0,0
29,9,102,0,767,512,40,42,9,11,21,31,0.267737617135208,-0.0348432055749128,-0.265625,NaN,0,0.220588235294119,0.40,0.53,0.09,0.11,0.21,0.31,15,0.15,0,0
46,11,114,0,712,499,48,71,59,68,46,14,2.54350736278447,0.662020905923345,1.609375,NaN,1.63204747774481,1.1764705882353,0.48,0.89,0.59,0.68,0.46,0.14,41,0.41,2,1
31,10,108,0,759,525,67,50,4,17,16,27,0.535475234270415,0.313588850174216,0.671875,NaN,0.237388724035609,-0.735294117647056,0.67,0.63,0.04,0.17,0.16,0.27,24,0.24,1,0
32,12,106,0,780,526,56,54,44,22,0,38,0.669344042838019,1.01045296167247,0.359375,NaN,-0.385756676557863,-0.808823529411761,0.56,0.68,0.44,0.22,0.00,0.38,29,0.29,1,0
21,12,106,0,761,524,66,47,0,48,6,55,-0.803212851405622,1.01045296167247,0.359375,NaN,0.178041543026705,-0.661764705882352,0.66,0.59,0.00,0.48,0.06,0.55,23,0.23,1,0
29,16,107,0,782,499,39,55,55,38,66,68,0.267737617135208,2.40418118466899,0.515625,NaN,-0.445103857566767,1.1764705882353,0.39,0.69,0.55,0.38,0.66,0.68,39,0.39,2,0
36,7,111,0,734,497,48,55,25,28,45,0,1.20481927710843,-0.731707317073171,1.140625,NaN,0.979228486646884,1.32352941176471,0.48,0.69,0.25,0.28,0.45,0.00,21,0.21,1,0
31,14,101,0,759,520,59,54,45,36,15,57,0.535475234270415,1.70731707317073,-0.421875,NaN,0.237388724035609,-0.367647058823528,0.59,0.68,0.45,0.36,0.15,0.57,42,0.42,2,1
28,10,106,0,740,540,40,45,29,32,0,10,0.133868808567604,0.313588850174216,0.359375,NaN,0.801186943620177,-1.83823529411765,0.40,0.56,0.29,0.32,0.00,0.10,18,0.18,1,0
29,6,91,0,768,505,62,38,3,0,20,3,0.267737617135208,-1.0801393728223,-1.984375,NaN,-0.0296735905044504,0.735294117647063,0.62,0.48,0.03,0.00,0.20,0.03,13,0.13,0,0
23,9,97,0,762,508,72,47,28,9,68,35,-0.535475234270415,-0.0348432055749128,-1.046875,NaN,0.148367952522255,0.514705882352943,0.72,0.59,0.28,0.09,0.68,0.35,32,0.32,2,0
41,5,93,0,804,530,76,50,51,0,0,9,1.87416331994645,-1.42857142857143,-1.671875,NaN,-1.09792284866469,-1.10294117647058,0.76,0.63,0.51,0.00,0.00,0.09,39,0.39,2,0
23,9,104,0,780,535,67,50,41,51,58,62,-0.535475234270415,-0.0348432055749128,0.0468749999999996,NaN,-0.385756676557863,-1.47058823529411,0.67,0.63,0.41,0.51,0.58,0.62,40,0.40,2,1
32,10,101,0,753,510,61,52,36,25,18,34,0.669344042838019,0.313588850174216,-0.421875,NaN,0.415430267062314,0.367647058823535,0.61,0.65,0.36,0.25,0.18,0.34,29,0.29,1,0
29,6,97,0,770,521,58,37,6,6,0,7,0.267737617135208,-1.0801393728223,-1.046875,NaN,-0.0890207715133538,-0.441176470588232,0.58,0.46,0.06,0.06,0.00,0.07,10,0.10,0,0
36,5,98,0,764,506,51,43,23,8,18,4,1.20481927710843,-1.42857142857143,-0.890625,NaN,0.0890207715133538,0.661764705882358,0.51,0.54,0.23,0.08,0.18,0.04,15,0.15,0,0
38,16,117,0,747,496,41,65,42,44,15,45,1.47255689424364,2.40418118466899,2.078125,NaN,0.593471810089021,1.39705882352941,0.41,0.81,0.42,0.44,0.15,0.45,56,0.56,3,1
23,7,93,0,767,538,46,32,12,0,0,47,-0.535475234270415,-0.731707317073171,-1.671875,NaN,0,-1.69117647058823,0.46,0.40,0.12,0.00,0.00,0.47,8,0.08,0,0
31,12,109,0,741,512,73,62,54,42,24,17,0.535475234270415,1.01045296167247,0.828125,NaN,0.771513353115726,0.220588235294119,0.73,0.78,0.54,0.42,0.24,0.17,50,0.50,2,1
20,9,107,0,749,513,53,43,19,39,51,2,-0.937081659973226,-0.0348432055749128,0.515625,NaN,0.534124629080118,0.147058823529415,0.53,0.54,0.19,0.39,0.51,0.02,20,0.20,1,0
23,9,95,0,763,507,72,42,13,0,27,68,-0.535475234270415,-0.0348432055749128,-1.359375,NaN,0.118694362017804,0.588235294117648,0.72,0.53,0.13,0.00,0.27,0.68,19,0.19,1,0
12,9,103,0,753,512,63,33,0,37,27,11,-2.00803212851406,-0.0348432055749128,-0.109375,NaN,0.415430267062314,0.220588235294119,0.63,0.41,0.00,0.37,0.27,0.11,16,0.16,1,0
16,10,106,0,769,497,53,40,10,32,68,12,-1.47255689424364,0.313588850174216,0.359375,NaN,-0.0593471810089034,1.32352941176471,0.53,0.50,0.10,0.32,0.68,0.12,20,0.20,1,0
31,9,95,0,770,507,54,47,52,3,12,0,0.535475234270415,-0.0348432055749128,-1.359375,NaN,-0.0890207715133538,0.588235294117648,0.54,0.59,0.52,0.03,0.12,0.00,26,0.26,1,0
17,9,103,0,717,530,52,37,0,54,8,53,-1.33868808567604,-0.0348432055749128,-0.109375,NaN,1.48367952522255,-1.10294117647058,0.52,0.46,0.00,0.54,0.08,0.53,7,0.07,0,0
24,6,109,0,784,508,55,49,41,45,51,0,-0.401606425702811,-1.0801393728223,0.828125,NaN,-0.504451038575667,0.514705882352943,0.55,0.61,0.41,0.45,0.51,0.00,27,0.27,1,0
16,11,109,0,817,499,59,42,0,52,55,30,-1.47255689424364,0.662020905923345,0.828125,NaN,-1.48367952522255,1.1764705882353,0.59,0.53,0.00,0.52,0.55,0.30,25,0.25,1,0
15,5,95,0,813,540,56,21,5,0,0,27,-1.60642570281124,-1.42857142857143,-1.359375,NaN,-1.36498516320475,-1.83823529411765,0.56,0.26,0.05,0.00,0.00,0.27,7,0.07,0,0
21,6,104,0,829,502,60,43,24,41,39,0,-0.803212851405622,-1.0801393728223,0.0468749999999996,NaN,-1.83976261127596,0.955882352941182,0.60,0.54,0.24,0.41,0.39,0.00,20,0.20,1,0
33,5,97,0,767,529,35,33,18,0,16,4,0.803212851405622,-1.42857142857143,-1.046875,NaN,0,-1.02941176470588,0.35,0.41,0.18,0.00,0.16,0.04,11,0.11,0,0
23,11,103,0,808,540,39,37,0,27,0,41,-0.535475234270415,0.662020905923345,-0.109375,NaN,-1.21661721068249,-1.83823529411765,0.39,0.46,0.00,0.27,0.00,0.41,13,0.13,0,0
23,11,112,0,818,494,36,50,38,40,67,15,-0.535475234270415,0.662020905923345,1.296875,NaN,-1.513353115727,1.54411764705882,0.36,0.63,0.38,0.40,0.67,0.15,57,0.57,3,1
30,9,105,0,733,511,43,47,33,23,12,11,0.401606425702811,-0.0348432055749128,0.203125,NaN,1.00890207715133,0.294117647058824,0.43,0.59,0.33,0.23,0.12,0.11,30,0.30,1,0
33,8,102,0,759,506,61,52,38,23,24,25,0.803212851405622,-0.383275261324042,-0.265625,NaN,0.237388724035609,0.661764705882358,0.61,0.65,0.38,0.23,0.24,0.25,33,0.33,2,0
21,4,93,0,727,507,48,32,27,0,40,0,-0.803212851405622,-1.77700348432056,-1.671875,NaN,1.18694362017804,0.588235294117648,0.48,0.40,0.27,0.00,0.40,0.00,15,0.15,0,0
24,8,102,0,780,530,73,42,0,13,9,4,-0.401606425702811,-0.383275261324042,-0.265625,NaN,-0.385756676557863,-1.10294117647058,0.73,0.53,0.00,0.13,0.09,0.04,17,0.17,1,0
23,7,99,0,744,536,62,43,42,34,47,24,-0.535475234270415,-0.731707317073171,-0.734375,NaN,0.682492581602372,-1.54411764705882,0.62,0.54,0.42,0.34,0.47,0.24,36,0.36,2,0
30,14,109,0,766,521,64,60,37,66,24,24,0.401606425702811,1.70731707317073,0.828125,NaN,0.0296735905044504,-0.441176470588232,0.64,0.75,0.37,0.66,0.24,0.24,50,0.50,2,1
24,6,97,0,780,527,47,38,27,30,13,33,-0.401606425702811,-1.0801393728223,-1.046875,NaN,-0.385756676557863,-0.882352941176465,0.47,0.48,0.27,0.30,0.13,0.33,14,0.14,0,0
34,12,113,0,740,494,57,60,0,61,63,39,0.937081659973226,1.01045296167247,1.453125,NaN,0.801186943620177,1.54411764705882,0.57,0.75,0.00,0.61,0.63,0.39,22,0.22,1,0
42,18,119,0,714,493,40,76,68,68,68,68,2.00803212851406,3.10104529616725,2.390625,NaN,1.57270029673591,1.61764705882353,0.40,0.95,0.68,0.68,0.68,0.68,93,0.93,5,1
27,8,103,0,807,537,66,50,40,50,0,0,0,-0.383275261324042,-0.109375,NaN,-1.18694362017804,-1.61764705882353,0.66,0.63,0.40,0.50,0.00,0.00,41,0.41,2,1
31,6,94,0,769,540,67,38,4,0,0,1,0.535475234270415,-1.0801393728223,-1.515625,NaN,-0.0593471810089034,-1.83823529411765,0.67,0.48,0.04,0.00,0.00,0.01,8,0.08,0,0
34,5,94,0,731,511,69,45,14,7,29,2,0.937081659973226,-1.42857142857143,-1.515625,NaN,1.06824925816024,0.294117647058824,0.69,0.56,0.14,0.07,0.29,0.02,17,0.17,1,0
40,9,104,0,828,527,63,55,34,42,3,14,1.74029451137885,-0.0348432055749128,0.0468749999999996,NaN,-1.81008902077151,-0.882352941176465,0.63,0.69,0.34,0.42,0.03,0.14,35,0.35,2,0
39,13,116,0,804,499,55,65,47,42,33,0,1.60642570281124,1.3588850174216,1.921875,NaN,-1.09792284866469,1.1764705882353,0.55,0.81,0.47,0.42,0.33,0.00,75,0.75,4,1
24,5,97,0,742,516,67,38,21,0,7,6,-0.401606425702811,-1.42857142857143,-1.046875,NaN,0.741839762611276,-0.0735294117647043,0.67,0.48,0.21,0.00,0.07,0.06,23,0.23,1,0
20,11,108,0,774,524,63,42,5,0,11,48,-0.937081659973226,0.662020905923345,0.671875,NaN,-0.207715133531158,-0.661764705882352,0.63,0.53,0.05,0.00,0.11,0.48,21,0.21,1,0
23,7,91,0,743,540,37,35,60,0,0,60,-0.535475234270415,-0.731707317073171,-1.984375,NaN,0.712166172106826,-1.83823529411765,0.37,0.44,0.60,0.00,0.00,0.60,16,0.16,1,0
32,8,109,0,745,540,40,45,10,29,0,0,0.669344042838019,-0.383275261324042,0.828125,NaN,0.652818991097922,-1.83823529411765,0.40,0.56,0.10,0.29,0.00,0.00,15,0.15,0,0
17,5,106,0,750,540,50,35,35,27,0,0,-1.33868808567604,-1.42857142857143,0.359375,NaN,0.504451038575667,-1.83823529411765,0.50,0.44,0.35,0.27,0.00,0.00,21,0.21,1,0
40,8,96,0,741,512,57,50,53,0,29,44,1.74029451137885,-0.383275261324042,-1.203125,NaN,0.771513353115726,0.220588235294119,0.57,0.63,0.53,0.00,0.29,0.44,29,0.29,1,0
27,5,96,0,744,540,48,35,34,0,0,18,0,-1.42857142857143,-1.203125,NaN,0.682492581602372,-1.83823529411765,0.48,0.44,0.34,0.00,0.00,0.18,15,0.15,0,0
20,6,103,0,766,527,37,35,38,18,4,10,-0.937081659973226,-1.0801393728223,-0.109375,NaN,0.0296735905044504,-0.882352941176465,0.37,0.44,0.38,0.18,0.04,0.10,17,0.17,1,0
23,11,109,0,749,488,42,47,0,35,68,43,-0.535475234270415,0.662020905923345,0.828125,NaN,0.534124629080118,1.98529411764706,0.42,0.59,0.00,0.35,0.68,0.43,23,0.23,1,0
29,10,105,0,734,509,57,54,43,29,55,24,0.267737617135208,0.313588850174216,0.203125,NaN,0.979228486646884,0.441176470588239,0.57,0.68,0.43,0.29,0.55,0.24,45,0.45,2,1
27,12,109,0,762,519,63,50,18,2,15,8,0,1.01045296167247,0.828125,NaN,0.148367952522255,-0.294117647058824,0.63,0.63,0.18,0.02,0.15,0.08,26,0.26,1,0
23,9,105,0,780,540,57,42,6,36,0,21,-0.535475234270415,-0.0348432055749128,0.203125,NaN,-0.385756676557863,-1.83823529411765,0.57,0.53,0.06,0.36,0.00,0.21,15,0.15,0,0
32,8,97,0,713,535,53,47,69,0,0,48,0.669344042838019,-0.383275261324042,-1.046875,NaN,1.60237388724036,-1.47058823529411,0.53,0.59,0.69,0.00,0.00,0.48,30,0.30,1,0
18,9,107,0,822,506,46,35,0,0,15,33,-1.20481927710843,-0.0348432055749128,0.515625,NaN,-1.63204747774481,0.661764705882358,0.46,0.44,0.00,0.00,0.15,0.33,10,0.10,0,0
33,7,107,0,778,517,63,52,28,31,15,0,0.803212851405622,-0.731707317073171,0.515625,NaN,-0.326409495548962,-0.147058823529409,0.63,0.65,0.28,0.31,0.15,0.00,34,0.34,2,0
20,7,102,0,747,515,29,32,14,42,15,0,-0.937081659973226,-0.731707317073171,-0.265625,NaN,0.593471810089021,0,0.29,0.40,0.14,0.42,0.15,0.00,15,0.15,0,0
40,9,105,0,743,510,44,54,37,25,17,29,1.74029451137885,-0.0348432055749128,0.203125,NaN,0.712166172106826,0.367647058823535,0.44,0.68,0.37,0.25,0.17,0.29,30,0.30,1,0
37,6,92,0,803,506,57,45,36,0,29,19,1.33868808567604,-1.0801393728223,-1.828125,NaN,-1.06824925816024,0.661764705882358,0.57,0.56,0.36,0.00,0.29,0.19,22,0.22,1,0
23,7,106,0,801,522,60,45,32,35,6,0,-0.535475234270415,-0.731707317073171,0.359375,NaN,-1.00890207715133,-0.514705882352937,0.60,0.56,0.32,0.35,0.06,0.00,32,0.32,2,0
40,8,107,0,782,499,37,47,18,0,14,13,1.74029451137885,-0.383275261324042,0.515625,NaN,-0.445103857566767,1.1764705882353,0.37,0.59,0.18,0.00,0.14,0.13,17,0.17,1,0
30,4,96,0,730,520,37,35,30,0,16,2,0.401606425702811,-1.77700348432056,-1.203125,NaN,1.09792284866469,-0.367647058823528,0.37,0.44,0.30,0.00,0.16,0.02,7,0.07,0,0
39,11,103,0,780,540,43,50,57,9,0,48,1.60642570281124,0.662020905923345,-0.109375,NaN,-0.385756676557863,-1.83823529411765,0.43,0.63,0.57,0.09,0.00,0.48,22,0.22,1,0
26,9,106,0,780,512,46,45,33,4,6,43,-0.133868808567604,-0.0348432055749128,0.359375,NaN,-0.385756676557863,0.220588235294119,0.46,0.56,0.33,0.04,0.06,0.43,28,0.28,1,0
24,9,100,0,737,499,46,47,56,15,69,55,-0.401606425702811,-0.0348432055749128,-0.578125,NaN,0.890207715133531,1.1764705882353,0.46,0.59,0.56,0.15,0.69,0.55,24,0.24,1,0
44,14,114,0,716,519,41,65,56,38,0,24,2.27576974564926,1.70731707317073,1.609375,NaN,1.513353115727,-0.294117647058824,0.41,0.81,0.56,0.38,0.00,0.24,62,0.62,3,1
21,8,105,0,769,503,44,40,23,23,38,0,-0.803212851405622,-0.383275261324042,0.203125,NaN,-0.0593471810089034,0.882352941176471,0.44,0.50,0.23,0.23,0.38,0.00,25,0.25,1,0
34,7,106,0,780,506,48,52,45,52,24,0,0.937081659973226,-0.731707317073171,0.359375,NaN,-0.385756676557863,0.661764705882358,0.48,0.65,0.45,0.52,0.24,0.00,32,0.32,2,0
38,14,94,0,716,512,44,45,2,0,12,67,1.47255689424364,1.70731707317073,-1.515625,NaN,1.513353115727,0.220588235294119,0.44,0.56,0.02,0.00,0.12,0.67,7,0.07,0,0
19,9,98,0,746,514,31,30,4,12,21,26,-1.07095046854083,-0.0348432055749128,-0.890625,NaN,0.623145400593472,0.0735294117647108,0.31,0.38,0.04,0.12,0.21,0.26,9,0.09,0,0
34,8,112,0,827,499,57,55,25,26,26,0,0.937081659973226,-0.383275261324042,1.296875,NaN,-1.78041543026706,1.1764705882353,0.57,0.69,0.25,0.26,0.26,0.00,23,0.23,1,0
38,8,99,0,726,492,60,50,0,0,53,23,1.47255689424364,-0.383275261324042,-0.734375,NaN,1.21661721068249,1.69117647058824,0.60,0.63,0.00,0.00,0.53,0.23,7,0.07,0,0
15,6,100,0,753,508,58,27,0,2,39,0,-1.60642570281124,-1.0801393728223,-0.578125,NaN,0.415430267062314,0.514705882352943,0.58,0.34,0.00,0.02,0.39,0.00,5,0.05,0,0
26,10,109,0,780,512,57,52,28,44,26,22,-0.133868808567604,0.313588850174216,0.828125,NaN,-0.385756676557863,0.220588235294119,0.57,0.65,0.28,0.44,0.26,0.22,33,0.33,2,0
31,5,99,0,777,521,55,38,18,1,2,0,0.535475234270415,-1.42857142857143,-0.734375,NaN,-0.296735905044509,-0.441176470588232,0.55,0.48,0.18,0.01,0.02,0.00,13,0.13,0,0
23,7,108,0,750,524,45,42,17,27,0,0,-0.535475234270415,-0.731707317073171,0.671875,NaN,0.504451038575667,-0.661764705882352,0.45,0.53,0.17,0.27,0.00,0.00,19,0.19,1,0
36,9,109,0,750,494,78,65,39,60,70,0,1.20481927710843,-0.0348432055749128,0.828125,NaN,0.504451038575667,1.54411764705882,0.78,0.81,0.39,0.60,0.70,0.00,48,0.48,2,1
35,13,110,0,825,498,51,62,54,52,70,46,1.07095046854083,1.3588850174216,0.984375,NaN,-1.72106824925816,1.25,0.51,0.78,0.54,0.52,0.70,0.46,61,0.61,3,1
30,11,110,0,797,503,43,52,48,23,43,42,0.401606425702811,0.662020905923345,0.984375,NaN,-0.890207715133531,0.882352941176471,0.43,0.65,0.48,0.23,0.43,0.42,60,0.60,3,1
14,10,110,0,822,506,60,40,0,69,25,9,-1.74029451137885,0.313588850174216,0.984375,NaN,-1.63204747774481,0.661764705882358,0.60,0.50,0.00,0.69,0.25,0.09,22,0.22,1,0
24,7,103,0,771,520,74,50,34,43,16,33,-0.401606425702811,-0.731707317073171,-0.109375,NaN,-0.118694362017804,-0.367647058823528,0.74,0.63,0.34,0.43,0.16,0.33,28,0.28,1,0
18,12,110,0,789,497,41,42,0,56,70,21,-1.20481927710843,1.01045296167247,0.984375,NaN,-0.652818991097922,1.32352941176471,0.41,0.53,0.00,0.56,0.70,0.21,19,0.19,1,0
23,6,96,0,777,506,61,40,35,3,58,55,-0.535475234270415,-1.0801393728223,-1.203125,NaN,-0.296735905044509,0.661764705882358,0.61,0.50,0.35,0.03,0.58,0.55,23,0.23,1,0
17,7,102,0,780,503,48,35,17,26,50,0,-1.33868808567604,-0.731707317073171,-0.265625,NaN,-0.385756676557863,0.882352941176471,0.48,0.44,0.17,0.26,0.50,0.00,21,0.21,1,0
20,12,107,0,724,540,66,45,10,46,0,26,-0.937081659973226,1.01045296167247,0.515625,NaN,1.27596439169139,-1.83823529411765,0.66,0.56,0.10,0.46,0.00,0.26,27,0.27,1,0
33,9,108,0,777,526,35,47,38,25,6,13,0.803212851405622,-0.0348432055749128,0.671875,NaN,-0.296735905044509,-0.808823529411761,0.35,0.59,0.38,0.25,0.06,0.13,23,0.23,1,0
16,9,103,0,759,511,58,33,0,0,12,21,-1.47255689424364,-0.0348432055749128,-0.109375,NaN,0.237388724035609,0.294117647058824,0.58,0.41,0.00,0.00,0.12,0.21,11,0.11,0,0
23,8,94,0,713,511,46,35,13,0,23,38,-0.535475234270415,-0.383275261324042,-1.515625,NaN,1.60237388724036,0.294117647058824,0.46,0.44,0.13,0.00,0.23,0.38,8,0.08,0,0
12,12,108,0,777,540,67,32,0,19,0,9,-2.00803212851406,1.01045296167247,0.671875,NaN,-0.296735905044509,-1.83823529411765,0.67,0.40,0.00,0.19,0.00,0.09,20,0.20,1,0
16,10,107,0,761,501,50,37,8,20,64,24,-1.47255689424364,0.313588850174216,0.515625,NaN,0.178041543026705,1.02941176470589,0.50,0.46,0.08,0.20,0.64,0.24,18,0.18,1,0
33,9,106,0,763,523,48,49,14,38,8,44,0.803212851405622,-0.0348432055749128,0.359375,NaN,0.118694362017804,-0.588235294117648,0.48,0.61,0.14,0.38,0.08,0.44,22,0.22,1,0
28,7,97,0,770,501,66,40,0,1,23,6,0.133868808567604,-0.731707317073171,-1.046875,NaN,-0.0890207715133538,1.02941176470589,0.66,0.50,0.00,0.01,0.23,0.06,11,0.11,0,0
16,9,106,0,780,538,46,35,35,18,0,56,-1.47255689424364,-0.0348432055749128,0.359375,NaN,-0.385756676557863,-1.69117647058823,0.46,0.44,0.35,0.18,0.00,0.56,20,0.20,1,0
44,6,105,0,801,516,56,57,62,24,55,0,2.27576974564926,-1.0801393728223,0.203125,NaN,-1.00890207715133,-0.0735294117647043,0.56,0.71,0.62,0.24,0.55,0.00,49,0.49,2,1
31,9,107,0,804,540,58,52,64,26,0,22,0.535475234270415,-0.0348432055749128,0.515625,NaN,-1.09792284866469,-1.83823529411765,0.58,0.65,0.64,0.26,0.00,0.22,54,0.54,3,1
23,9,105,0,780,523,30,40,53,20,0,20,-0.535475234270415,-0.0348432055749128,0.203125,NaN,-0.385756676557863,-0.588235294117648,0.30,0.50,0.53,0.20,0.00,0.20,24,0.24,1,0
14,9,103,0,798,540,72,35,0,24,0,61,-1.74029451137885,-0.0348432055749128,-0.109375,NaN,-0.919881305637984,-1.83823529411765,0.72,0.44,0.00,0.24,0.00,0.61,10,0.10,0,0
23,6,90,0,781,508,46,32,13,0,28,4,-0.535475234270415,-1.0801393728223,-2.140625,NaN,-0.415430267062314,0.514705882352943,0.46,0.40,0.13,0.00,0.28,0.04,10,0.10,0,0
31,14,110,0,807,525,67,55,0,67,10,26,0.535475234270415,1.70731707317073,0.984375,NaN,-1.18694362017804,-0.735294117647056,0.67,0.69,0.00,0.67,0.10,0.26,26,0.26,1,0
17,9,95,0,804,533,67,32,10,3,12,49,-1.33868808567604,-0.0348432055749128,-1.359375,NaN,-1.09792284866469,-1.3235294117647,0.67,0.40,0.10,0.03,0.12,0.49,11,0.11,0,0
33,13,104,0,747,502,35,55,51,53,42,51,0.803212851405622,1.3588850174216,0.0468749999999996,NaN,0.593471810089021,0.955882352941182,0.35,0.69,0.51,0.53,0.42,0.51,31,0.31,2,0
23,10,107,0,741,539,52,45,0,54,0,38,-0.535475234270415,0.313588850174216,0.515625,NaN,0.771513353115726,-1.76470588235294,0.52,0.56,0.00,0.54,0.00,0.38,14,0.14,0,0
23,6,108,0,740,509,54,47,51,14,53,14,-0.535475234270415,-1.0801393728223,0.671875,NaN,0.801186943620177,0.441176470588239,0.54,0.59,0.51,0.14,0.53,0.14,38,0.38,2,0
12,4,91,0,827,512,35,15,0,0,22,0,-2.00803212851406,-1.77700348432056,-1.984375,NaN,-1.78041543026706,0.220588235294119,0.35,0.19,0.00,0.00,0.22,0.00,3,0.03,0,0
38,11,109,0,837,513,69,65,57,48,51,53,1.47255689424364,0.662020905923345,0.828125,NaN,-2.07715133531157,0.147058823529415,0.69,0.81,0.57,0.48,0.51,0.53,48,0.48,2,1
23,7,91,0,762,540,46,32,14,0,0,23,-0.535475234270415,-0.731707317073171,-1.984375,NaN,0.148367952522255,-1.83823529411765,0.46,0.40,0.14,0.00,0.00,0.23,7,0.07,0,0
33,9,108,0,719,496,58,60,45,47,67,25,0.803212851405622,-0.0348432055749128,0.671875,NaN,1.42433234421365,1.39705882352941,0.58,0.75,0.45,0.47,0.67,0.25,33,0.33,2,0
