Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Endurance,Long_Snapping,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,EnduranceZ,Long_SnappingZ,PeakCur,PeakCurZ,Ability,Draftable
19,30,103,0,796,528,12,46,58,49,62,58,1,-1.07396149949341,1.53526970954357,2.18236173393124,NaN,0.727272727272724,0.52631578947368,0.12,0.58,0.58,0.49,0.62,0.58,0.01,55,0.55,3,1
14,23,90,0,824,511,29,40,75,13,12,35,14,-1.58054711246201,0.0829875518672196,0.239162929745889,NaN,-0.54545454545455,1.80451127819548,0.29,0.50,0.75,0.13,0.12,0.35,0.14,23,0.23,1,0
24,25,81,0,797,550,24,28,0,40,45,43,0,-0.567375886524823,0.497925311203319,-1.10612855007474,NaN,0.681818181818179,-1.12781954887218,0.24,0.35,0.00,0.40,0.45,0.43,0.00,20,0.20,1,0
24,28,83,0,812,514,7,38,6,0,53,0,19,-0.567375886524823,1.12033195020747,-0.807174887892377,NaN,0,1.57894736842105,0.07,0.48,0.06,0.00,0.53,0.00,0.19,46,0.46,2,1
25,17,95,0,808,531,9,30,49,11,0,52,21,-0.466058763931105,-1.16182572614108,0.986547085201793,NaN,0.181818181818178,0.300751879699248,0.09,0.38,0.49,0.11,0.00,0.52,0.21,6,0.06,0,0
35,17,80,0,832,550,27,14,0,0,0,0,0,0.547112462006079,-1.16182572614108,-1.25560538116592,NaN,-0.909090909090914,-1.12781954887218,0.27,0.18,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0
19,24,95,0,837,515,34,39,63,0,9,28,6,-1.07396149949341,0.290456431535269,0.986547085201793,NaN,-1.13636363636364,1.50375939849624,0.34,0.49,0.63,0.00,0.09,0.28,0.06,36,0.36,2,0
34,18,89,0,813,536,29,30,42,5,0,32,0,0.445795339412361,-0.954356846473029,0.0896860986547077,NaN,-0.0454545454545526,-0.0751879699248171,0.29,0.38,0.42,0.05,0.00,0.32,0.00,7,0.07,0,0
47,18,90,0,807,517,19,38,46,24,0,24,12,1.7629179331307,-0.954356846473029,0.239162929745889,NaN,0.227272727272722,1.35338345864661,0.19,0.48,0.46,0.24,0.00,0.24,0.12,16,0.16,1,0
28,25,81,0,789,524,27,42,24,19,29,0,25,-0.16210739614995,0.497925311203319,-1.10612855007474,NaN,1.04545454545454,0.827067669172928,0.27,0.53,0.24,0.19,0.29,0.00,0.25,38,0.38,2,0
18,33,92,0,753,513,13,60,70,75,63,58,0,-1.17527862208713,2.15767634854772,0.53811659192825,NaN,2.68181818181818,1.65413533834586,0.13,0.75,0.70,0.75,0.63,0.58,0.00,74,0.74,4,1
42,21,91,0,834,527,27,30,21,0,15,26,22,1.25633232016211,-0.33195020746888,0.388639760837069,NaN,-1,0.601503759398497,0.27,0.38,0.21,0.00,0.15,0.26,0.22,10,0.10,0,0
35,22,87,0,800,535,44,38,21,36,14,19,22,0.547112462006079,-0.12448132780083,-0.209267563527654,NaN,0.545454545454542,0,0.44,0.48,0.21,0.36,0.14,0.19,0.22,13,0.13,0,0
29,17,84,0,827,537,44,26,10,26,0,46,13,-0.0607902735562312,-1.16182572614108,-0.657698056801197,NaN,-0.681818181818183,-0.150375939849628,0.44,0.33,0.10,0.26,0.00,0.46,0.13,8,0.08,0,0
19,23,84,0,800,529,8,29,3,2,11,5,20,-1.07396149949341,0.0829875518672196,-0.657698056801197,NaN,0.545454545454542,0.451127819548869,0.08,0.36,0.03,0.02,0.11,0.05,0.20,7,0.07,0,0
15,22,87,0,795,542,11,25,18,27,19,34,17,-1.47922998986829,-0.12448132780083,-0.209267563527654,NaN,0.772727272727268,-0.526315789473686,0.11,0.31,0.18,0.27,0.19,0.34,0.17,8,0.08,0,0
48,31,96,0,765,488,11,64,75,51,39,25,3,1.86423505572442,1.74273858921162,1.13602391629297,NaN,2.13636363636363,3.53383458646616,0.11,0.80,0.75,0.51,0.39,0.25,0.03,76,0.76,4,1
42,18,84,0,800,550,28,21,0,15,0,0,2,1.25633232016211,-0.954356846473029,-0.657698056801197,NaN,0.545454545454542,-1.12781954887218,0.28,0.26,0.00,0.15,0.00,0.00,0.02,3,0.03,0,0
25,25,93,0,800,534,14,38,26,31,30,58,15,-0.466058763931105,0.497925311203319,0.687593423019431,NaN,0.545454545454542,0.0751879699248104,0.14,0.48,0.26,0.31,0.30,0.58,0.15,21,0.21,1,0
32,36,101,0,800,508,23,56,25,10,69,30,0,0.243161094224924,2.78008298755187,1.88340807174888,NaN,0.545454545454542,2.03007518796992,0.23,0.70,0.25,0.10,0.69,0.30,0.00,54,0.54,3,1
29,25,91,0,795,531,29,40,16,17,26,14,18,-0.0607902735562312,0.497925311203319,0.388639760837069,NaN,0.772727272727268,0.300751879699248,0.29,0.50,0.16,0.17,0.26,0.14,0.18,29,0.29,1,0
25,17,84,0,817,531,10,23,21,12,0,27,14,-0.466058763931105,-1.16182572614108,-0.657698056801197,NaN,-0.227272727272731,0.300751879699248,0.10,0.29,0.21,0.12,0.00,0.27,0.14,8,0.08,0,0
44,21,92,0,790,545,38,36,0,45,0,75,0,1.45896656534954,-0.33195020746888,0.53811659192825,NaN,0.999999999999995,-0.751879699248124,0.38,0.45,0.00,0.45,0.00,0.75,0.00,12,0.12,0,0
19,27,79,0,823,530,5,31,59,5,67,0,0,-1.07396149949341,0.912863070539419,-1.4050822122571,NaN,-0.500000000000005,0.375939849624059,0.05,0.39,0.59,0.05,0.67,0.00,0.00,21,0.21,1,0
31,29,91,0,788,531,19,42,15,17,40,1,21,0.141843971631206,1.32780082987552,0.388639760837069,NaN,1.09090909090909,0.300751879699248,0.19,0.53,0.15,0.17,0.40,0.01,0.21,22,0.22,1,0
20,32,85,0,790,540,15,36,12,32,64,19,6,-0.972644376899696,1.95020746887967,-0.508221225710016,NaN,0.999999999999995,-0.375939849624065,0.15,0.45,0.12,0.32,0.64,0.19,0.06,18,0.18,1,0
25,20,79,0,840,531,9,21,25,0,16,5,12,-0.466058763931105,-0.53941908713693,-1.4050822122571,NaN,-1.27272727272728,0.300751879699248,0.09,0.26,0.25,0.00,0.16,0.05,0.12,6,0.06,0,0
24,17,96,0,809,542,44,28,0,16,0,0,3,-0.567375886524823,-1.16182572614108,1.13602391629297,NaN,0.136363636363633,-0.526315789473686,0.44,0.35,0.00,0.16,0.00,0.00,0.03,12,0.12,0,0
34,25,93,0,800,550,39,31,0,23,35,32,0,0.445795339412361,0.497925311203319,0.687593423019431,NaN,0.545454545454542,-1.12781954887218,0.39,0.39,0.00,0.23,0.35,0.32,0.00,14,0.14,0,0
47,19,83,0,826,547,35,19,0,0,0,0,75,1.7629179331307,-0.746887966804979,-0.807174887892377,NaN,-0.636363636363639,-0.902255639097745,0.35,0.24,0.00,0.00,0.00,0.00,0.75,18,0.18,1,0
24,29,83,0,836,548,16,18,5,0,42,2,16,-0.567375886524823,1.32780082987552,-0.807174887892377,NaN,-1.09090909090909,-0.977443609022562,0.16,0.23,0.05,0.00,0.42,0.02,0.16,13,0.13,0,0
31,25,88,0,800,531,27,40,37,27,17,54,11,0.141843971631206,0.497925311203319,-0.0597907324364732,NaN,0.545454545454542,0.300751879699248,0.27,0.50,0.37,0.27,0.17,0.54,0.11,42,0.42,2,1
22,17,83,0,840,550,25,21,0,0,0,0,40,-0.77001013171226,-1.16182572614108,-0.807174887892377,NaN,-1.27272727272728,-1.12781954887218,0.25,0.26,0.00,0.00,0.00,0.00,0.40,14,0.14,0,0
18,21,100,0,836,540,23,24,22,0,7,54,5,-1.17527862208713,-0.33195020746888,1.7339312406577,NaN,-1.09090909090909,-0.375939849624065,0.23,0.30,0.22,0.00,0.07,0.54,0.05,9,0.09,0,0
43,17,80,0,831,546,21,15,0,0,0,0,19,1.35764944275583,-1.16182572614108,-1.25560538116592,NaN,-0.863636363636369,-0.827067669172935,0.21,0.19,0.00,0.00,0.00,0.00,0.19,5,0.05,0,0
22,17,95,0,827,536,18,22,4,6,0,49,12,-0.77001013171226,-1.16182572614108,0.986547085201793,NaN,-0.681818181818183,-0.0751879699248171,0.18,0.28,0.04,0.06,0.00,0.49,0.12,6,0.06,0,0
36,30,99,0,787,535,29,47,40,69,34,31,9,0.648429584599797,1.53526970954357,1.58445440956652,NaN,1.13636363636363,0,0.29,0.59,0.40,0.69,0.34,0.31,0.09,32,0.32,2,0
24,25,78,0,790,533,31,39,27,38,25,0,0,-0.567375886524823,0.497925311203319,-1.55455904334828,NaN,0.999999999999995,0.150375939849621,0.31,0.49,0.27,0.38,0.25,0.00,0.00,15,0.15,0,0
31,17,83,0,835,549,24,12,0,0,0,0,73,0.141843971631206,-1.16182572614108,-0.807174887892377,NaN,-1.04545454545455,-1.05263157894737,0.24,0.15,0.00,0.00,0.00,0.00,0.73,22,0.22,1,0
48,19,83,0,836,545,18,15,0,0,0,0,51,1.86423505572442,-0.746887966804979,-0.807174887892377,NaN,-1.09090909090909,-0.751879699248124,0.18,0.19,0.00,0.00,0.00,0.00,0.51,14,0.14,0,0
46,19,81,0,827,548,34,19,0,0,0,0,26,1.66160081053698,-0.746887966804979,-1.10612855007474,NaN,-0.681818181818183,-0.977443609022562,0.34,0.24,0.00,0.00,0.00,0.00,0.26,7,0.07,0,0
29,19,82,0,787,531,13,35,50,42,0,8,0,-0.0607902735562312,-0.746887966804979,-0.956651718983558,NaN,1.13636363636363,0.300751879699248,0.13,0.44,0.50,0.42,0.00,0.08,0.00,6,0.06,0,0
17,22,84,0,800,549,42,26,0,22,11,0,0,-1.27659574468085,-0.12448132780083,-0.657698056801197,NaN,0.545454545454542,-1.05263157894737,0.42,0.33,0.00,0.22,0.11,0.00,0.00,7,0.07,0,0
25,23,83,0,828,546,23,18,0,11,13,4,0,-0.466058763931105,0.0829875518672196,-0.807174887892377,NaN,-0.727272727272728,-0.827067669172935,0.23,0.23,0.00,0.11,0.13,0.04,0.00,6,0.06,0,0
35,17,82,0,840,550,20,18,0,0,0,0,74,0.547112462006079,-1.16182572614108,-0.956651718983558,NaN,-1.27272727272728,-1.12781954887218,0.20,0.23,0.00,0.00,0.00,0.00,0.74,22,0.22,1,0
13,17,81,0,840,550,31,23,0,0,0,0,48,-1.68186423505572,-1.16182572614108,-1.10612855007474,NaN,-1.27272727272728,-1.12781954887218,0.31,0.29,0.00,0.00,0.00,0.00,0.48,11,0.11,0,0
13,25,88,0,794,526,23,42,36,69,45,8,4,-1.68186423505572,0.497925311203319,-0.0597907324364732,NaN,0.818181818181813,0.676691729323307,0.23,0.53,0.36,0.69,0.45,0.08,0.04,46,0.46,2,1
40,25,81,0,791,530,38,43,37,3,23,0,0,1.05369807497467,0.497925311203319,-1.10612855007474,NaN,0.95454545454545,0.375939849624059,0.38,0.54,0.37,0.03,0.23,0.00,0.00,29,0.29,1,0
24,21,98,0,800,550,38,28,0,2,17,3,0,-0.567375886524823,-0.33195020746888,1.43497757847534,NaN,0.545454545454542,-1.12781954887218,0.38,0.35,0.00,0.02,0.17,0.03,0.00,12,0.12,0,0
23,32,83,0,811,545,18,28,0,13,71,0,16,-0.668693009118541,1.95020746887967,-0.807174887892377,NaN,0.0454545454545445,-0.751879699248124,0.18,0.35,0.00,0.13,0.71,0.00,0.16,16,0.16,1,0
15,20,79,0,800,525,14,30,10,3,2,0,0,-1.47922998986829,-0.53941908713693,-1.4050822122571,NaN,0.545454545454542,0.751879699248118,0.14,0.38,0.10,0.03,0.02,0.00,0.00,4,0.04,0,0
44,28,98,0,790,531,34,50,23,34,43,74,6,1.45896656534954,1.12033195020747,1.43497757847534,NaN,0.999999999999995,0.300751879699248,0.34,0.63,0.23,0.34,0.43,0.74,0.06,34,0.34,2,0
28,29,84,0,800,541,13,30,23,14,45,0,6,-0.16210739614995,1.32780082987552,-0.657698056801197,NaN,0.545454545454542,-0.451127819548876,0.13,0.38,0.23,0.14,0.45,0.00,0.06,15,0.15,0,0
42,17,93,0,788,539,1,30,60,47,0,13,15,1.25633232016211,-1.16182572614108,0.687593423019431,NaN,1.09090909090909,-0.300751879699248,0.01,0.38,0.60,0.47,0.00,0.13,0.15,4,0.04,0,0
24,17,82,0,840,550,36,23,0,0,0,0,56,-0.567375886524823,-1.16182572614108,-0.956651718983558,NaN,-1.27272727272728,-1.12781954887218,0.36,0.29,0.00,0.00,0.00,0.00,0.56,15,0.15,0,0
21,19,79,0,840,543,41,19,2,0,8,0,0,-0.871327254305978,-0.746887966804979,-1.4050822122571,NaN,-1.27272727272728,-0.601503759398497,0.41,0.24,0.02,0.00,0.08,0.00,0.00,4,0.04,0,0
15,34,83,0,771,525,14,50,55,70,73,0,16,-1.47922998986829,2.36514522821577,-0.807174887892377,NaN,1.86363636363636,0.751879699248118,0.14,0.63,0.55,0.70,0.73,0.00,0.16,52,0.52,3,1
41,30,85,0,815,518,15,40,58,6,42,3,3,1.15501519756839,1.53526970954357,-0.508221225710016,NaN,-0.136363636363642,1.2781954887218,0.15,0.50,0.58,0.06,0.42,0.03,0.03,16,0.16,1,0
27,24,94,0,784,545,4,30,0,66,23,39,0,-0.263424518743668,0.290456431535269,0.837070254110612,NaN,1.27272727272727,-0.751879699248124,0.04,0.38,0.00,0.66,0.23,0.39,0.00,19,0.19,1,0
42,26,95,0,756,499,37,68,74,71,23,74,6,1.25633232016211,0.705394190871369,0.986547085201793,NaN,2.54545454545454,2.70676691729323,0.37,0.85,0.74,0.71,0.23,0.74,0.06,72,0.72,4,1
30,17,78,0,840,550,46,26,0,0,0,0,19,0.0405268490374872,-1.16182572614108,-1.55455904334828,NaN,-1.27272727272728,-1.12781954887218,0.46,0.33,0.00,0.00,0.00,0.00,0.19,8,0.08,0,0
38,20,82,0,792,536,29,36,53,30,1,0,0,0.851063829787234,-0.53941908713693,-0.956651718983558,NaN,0.909090909090906,-0.0751879699248171,0.29,0.45,0.53,0.30,0.01,0.00,0.00,12,0.12,0,0
35,21,95,0,840,532,17,28,17,0,13,55,0,0.547112462006079,-0.33195020746888,0.986547085201793,NaN,-1.27272727272728,0.225563909774431,0.17,0.35,0.17,0.00,0.13,0.55,0.00,11,0.11,0,0
34,23,87,0,840,541,32,23,12,0,10,23,7,0.445795339412361,0.0829875518672196,-0.209267563527654,NaN,-1.27272727272728,-0.451127819548876,0.32,0.29,0.12,0.00,0.10,0.23,0.07,9,0.09,0,0
40,28,81,0,790,549,21,31,0,61,38,0,0,1.05369807497467,1.12033195020747,-1.10612855007474,NaN,0.999999999999995,-1.05263157894737,0.21,0.39,0.00,0.61,0.38,0.00,0.00,15,0.15,0,0
32,17,97,0,816,536,39,30,2,1,0,44,4,0.243161094224924,-1.16182572614108,1.28550074738415,NaN,-0.181818181818186,-0.0751879699248171,0.39,0.38,0.02,0.01,0.00,0.44,0.04,12,0.12,0,0
21,39,99,0,767,519,37,65,38,69,74,74,0,-0.871327254305978,3.40248962655602,1.58445440956652,NaN,2.04545454545454,1.20300751879699,0.37,0.81,0.38,0.69,0.74,0.74,0.00,69,0.69,3,1
32,24,91,0,834,519,46,39,10,0,15,0,8,0.243161094224924,0.290456431535269,0.388639760837069,NaN,-1,1.20300751879699,0.46,0.49,0.10,0.00,0.15,0.00,0.08,27,0.27,1,0
26,17,84,0,837,546,28,15,0,0,0,0,21,-0.364741641337386,-1.16182572614108,-0.657698056801197,NaN,-1.13636363636364,-0.827067669172935,0.28,0.19,0.00,0.00,0.00,0.00,0.21,6,0.06,0,0
16,26,92,0,788,533,39,44,6,48,25,7,18,-1.37791286727457,0.705394190871369,0.53811659192825,NaN,1.09090909090909,0.150375939849621,0.39,0.55,0.06,0.48,0.25,0.07,0.18,33,0.33,2,0
25,17,79,0,840,550,38,24,0,0,0,0,8,-0.466058763931105,-1.16182572614108,-1.4050822122571,NaN,-1.27272727272728,-1.12781954887218,0.38,0.30,0.00,0.00,0.00,0.00,0.08,3,0.03,0,0
36,22,89,0,769,515,41,53,34,46,9,13,1,0.648429584599797,-0.12448132780083,0.0896860986547077,NaN,1.95454545454545,1.50375939849624,0.41,0.66,0.34,0.46,0.09,0.13,0.01,58,0.58,3,1
35,35,93,0,768,510,45,70,48,56,74,37,0,0.547112462006079,2.57261410788382,0.687593423019431,NaN,2,1.8796992481203,0.45,0.88,0.48,0.56,0.74,0.37,0.00,83,0.83,4,1
19,34,103,0,765,506,54,74,74,74,69,63,3,-1.07396149949341,2.36514522821577,2.18236173393124,NaN,2.13636363636363,2.18045112781955,0.54,0.93,0.74,0.74,0.69,0.63,0.03,88,0.88,5,1
46,19,84,0,778,523,2,36,48,42,0,0,0,1.66160081053698,-0.746887966804979,-0.657698056801197,NaN,1.54545454545454,0.902255639097738,0.02,0.45,0.48,0.42,0.00,0.00,0.00,4,0.04,0,0
15,17,95,0,800,549,25,23,2,41,0,70,0,-1.47922998986829,-1.16182572614108,0.986547085201793,NaN,0.545454545454542,-1.05263157894737,0.25,0.29,0.02,0.41,0.00,0.70,0.00,7,0.07,0,0
19,25,95,0,820,550,32,25,0,0,29,23,0,-1.07396149949341,0.497925311203319,0.986547085201793,NaN,-0.363636363636364,-1.12781954887218,0.32,0.31,0.00,0.00,0.29,0.23,0.00,12,0.12,0,0
37,25,91,0,781,528,45,53,25,37,27,34,14,0.749746707193516,0.497925311203319,0.388639760837069,NaN,1.40909090909091,0.52631578947368,0.45,0.66,0.25,0.37,0.27,0.34,0.14,50,0.50,2,1
35,27,80,0,804,540,16,30,9,12,32,0,13,0.547112462006079,0.912863070539419,-1.25560538116592,NaN,0.363636363636364,-0.375939849624065,0.16,0.38,0.09,0.12,0.32,0.00,0.13,12,0.12,0,0
47,17,89,0,832,545,47,23,7,3,0,48,21,1.7629179331307,-1.16182572614108,0.0896860986547077,NaN,-0.909090909090914,-0.751879699248124,0.47,0.29,0.07,0.03,0.00,0.48,0.21,4,0.04,0,0
34,32,93,0,800,530,35,49,13,7,73,38,16,0.445795339412361,1.95020746887967,0.687593423019431,NaN,0.545454545454542,0.375939849624059,0.35,0.61,0.13,0.07,0.73,0.38,0.16,45,0.45,2,1
16,25,90,0,792,525,28,42,17,14,25,0,21,-1.37791286727457,0.497925311203319,0.239162929745889,NaN,0.909090909090906,0.751879699248118,0.28,0.53,0.17,0.14,0.25,0.00,0.21,27,0.27,1,0
48,17,83,0,837,512,40,35,41,0,0,15,12,1.86423505572442,-1.16182572614108,-0.807174887892377,NaN,-1.13636363636364,1.72932330827067,0.40,0.44,0.41,0.00,0.00,0.15,0.12,11,0.11,0,0
35,18,78,0,840,550,36,15,0,0,0,0,40,0.547112462006079,-0.954356846473029,-1.55455904334828,NaN,-1.27272727272728,-1.12781954887218,0.36,0.19,0.00,0.00,0.00,0.00,0.40,10,0.10,0,0
37,25,78,0,834,542,46,28,21,0,23,0,26,0.749746707193516,0.497925311203319,-1.55455904334828,NaN,-1,-0.526315789473686,0.46,0.35,0.21,0.00,0.23,0.00,0.26,8,0.08,0,0
31,19,89,0,828,531,47,31,2,0,0,13,6,0.141843971631206,-0.746887966804979,0.0896860986547077,NaN,-0.727272727272728,0.300751879699248,0.47,0.39,0.02,0.00,0.00,0.13,0.06,14,0.14,0,0
16,18,78,0,831,547,9,9,0,0,0,0,4,-1.37791286727457,-0.954356846473029,-1.55455904334828,NaN,-0.863636363636369,-0.902255639097745,0.09,0.11,0.00,0.00,0.00,0.00,0.04,1,0.01,0,0
34,24,87,0,808,547,24,25,0,35,20,41,3,0.445795339412361,0.290456431535269,-0.209267563527654,NaN,0.181818181818178,-0.902255639097745,0.24,0.31,0.00,0.35,0.20,0.41,0.03,8,0.08,0,0
33,18,81,0,839,546,33,16,0,0,0,0,0,0.344478216818642,-0.954356846473029,-1.10612855007474,NaN,-1.22727272727273,-0.827067669172935,0.33,0.20,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0
27,17,93,0,780,550,6,23,0,0,0,42,0,-0.263424518743668,-1.16182572614108,0.687593423019431,NaN,1.45454545454545,-1.12781954887218,0.06,0.29,0.00,0.00,0.00,0.42,0.00,4,0.04,0,0
35,27,94,0,830,517,10,38,62,11,29,43,21,0.547112462006079,0.912863070539419,0.837070254110612,NaN,-0.818181818181825,1.35338345864661,0.10,0.48,0.62,0.11,0.29,0.43,0.21,22,0.22,1,0
16,23,80,0,840,531,38,28,24,0,22,0,15,-1.37791286727457,0.0829875518672196,-1.25560538116592,NaN,-1.27272727272728,0.300751879699248,0.38,0.35,0.24,0.00,0.22,0.00,0.15,10,0.10,0,0
23,17,91,0,791,538,26,30,14,37,0,28,6,-0.668693009118541,-1.16182572614108,0.388639760837069,NaN,0.95454545454545,-0.225563909774438,0.26,0.38,0.14,0.37,0.00,0.28,0.06,7,0.07,0,0
29,20,95,0,837,521,15,31,40,4,24,53,17,-0.0607902735562312,-0.53941908713693,0.986547085201793,NaN,-1.13636363636364,1.05263157894737,0.15,0.39,0.40,0.04,0.24,0.53,0.17,34,0.34,2,0
24,22,92,0,788,550,51,35,0,37,17,15,16,-0.567375886524823,-0.12448132780083,0.53811659192825,NaN,1.09090909090909,-1.12781954887218,0.51,0.44,0.00,0.37,0.17,0.15,0.16,17,0.17,1,0
31,23,88,0,812,533,33,36,48,32,16,25,0,0.141843971631206,0.0829875518672196,-0.0597907324364732,NaN,0,0.150375939849621,0.33,0.45,0.48,0.32,0.16,0.25,0.00,15,0.15,0,0
19,26,95,0,783,523,17,50,48,64,36,62,16,-1.07396149949341,0.705394190871369,0.986547085201793,NaN,1.31818181818181,0.902255639097738,0.17,0.63,0.48,0.64,0.36,0.62,0.16,44,0.44,2,1
48,20,83,0,826,545,45,23,0,0,0,0,74,1.86423505572442,-0.53941908713693,-0.807174887892377,NaN,-0.636363636363639,-0.751879699248124,0.45,0.29,0.00,0.00,0.00,0.00,0.74,18,0.18,1,0
19,27,88,0,788,531,27,42,26,11,30,3,1,-1.07396149949341,0.912863070539419,-0.0597907324364732,NaN,1.09090909090909,0.300751879699248,0.27,0.53,0.26,0.11,0.30,0.03,0.01,30,0.30,1,0
14,17,82,0,840,550,30,22,0,0,0,0,38,-1.58054711246201,-1.16182572614108,-0.956651718983558,NaN,-1.27272727272728,-1.12781954887218,0.30,0.28,0.00,0.00,0.00,0.00,0.38,9,0.09,0,0
24,20,94,0,793,550,34,30,0,47,6,74,18,-0.567375886524823,-0.53941908713693,0.837070254110612,NaN,0.863636363636361,-1.12781954887218,0.34,0.38,0.00,0.47,0.06,0.74,0.18,17,0.17,1,0
37,31,89,0,812,531,24,38,6,6,32,6,8,0.749746707193516,1.74273858921162,0.0896860986547077,NaN,0,0.300751879699248,0.24,0.48,0.06,0.06,0.32,0.06,0.08,16,0.16,1,0
33,18,82,0,832,547,30,16,0,0,0,0,22,0.344478216818642,-0.954356846473029,-0.956651718983558,NaN,-0.909090909090914,-0.902255639097745,0.30,0.20,0.00,0.00,0.00,0.00,0.22,5,0.05,0,0
13,18,91,0,818,550,25,16,0,4,3,18,0,-1.68186423505572,-0.954356846473029,0.388639760837069,NaN,-0.272727272727275,-1.12781954887218,0.25,0.20,0.00,0.04,0.03,0.18,0.00,8,0.08,0,0
43,18,85,0,798,531,12,28,9,3,0,0,4,1.35764944275583,-0.954356846473029,-0.508221225710016,NaN,0.636363636363631,0.300751879699248,0.12,0.35,0.09,0.03,0.00,0.00,0.04,4,0.04,0,0
27,22,91,0,811,540,19,26,0,21,11,2,8,-0.263424518743668,-0.12448132780083,0.388639760837069,NaN,0.0454545454545445,-0.375939849624065,0.19,0.33,0.00,0.21,0.11,0.02,0.08,10,0.10,0,0
23,21,100,0,769,503,31,57,55,56,0,62,12,-0.668693009118541,-0.33195020746888,1.7339312406577,NaN,1.95454545454545,2.40601503759398,0.31,0.71,0.55,0.56,0.00,0.62,0.12,53,0.53,3,1
29,23,86,0,780,528,33,43,7,58,21,17,13,-0.0607902735562312,0.0829875518672196,-0.358744394618835,NaN,1.45454545454545,0.52631578947368,0.33,0.54,0.07,0.58,0.21,0.17,0.13,45,0.45,2,1
15,27,94,0,819,531,16,33,8,12,45,42,3,-1.47922998986829,0.912863070539419,0.837070254110612,NaN,-0.318181818181819,0.300751879699248,0.16,0.41,0.08,0.12,0.45,0.42,0.03,36,0.36,2,0
19,27,92,0,793,528,35,45,23,30,43,0,0,-1.07396149949341,0.912863070539419,0.53811659192825,NaN,0.863636363636361,0.52631578947368,0.35,0.56,0.23,0.30,0.43,0.00,0.00,37,0.37,2,0
38,17,78,0,800,535,25,30,24,39,4,51,0,0.851063829787234,-1.16182572614108,-1.55455904334828,NaN,0.545454545454542,0,0.25,0.38,0.24,0.39,0.04,0.51,0.00,12,0.12,0,0
30,25,86,0,833,531,39,38,74,12,35,29,3,0.0405268490374872,0.497925311203319,-0.358744394618835,NaN,-0.954545454545458,0.300751879699248,0.39,0.48,0.74,0.12,0.35,0.29,0.03,28,0.28,1,0
34,25,91,0,818,550,38,28,0,9,24,39,20,0.445795339412361,0.497925311203319,0.388639760837069,NaN,-0.272727272727275,-1.12781954887218,0.38,0.35,0.00,0.09,0.24,0.39,0.20,10,0.10,0,0
44,23,86,0,782,536,22,38,22,54,8,14,18,1.45896656534954,0.0829875518672196,-0.358744394618835,NaN,1.36363636363636,-0.0751879699248171,0.22,0.48,0.22,0.54,0.08,0.14,0.18,14,0.14,0,0
31,26,79,0,820,525,45,39,22,12,35,0,16,0.141843971631206,0.705394190871369,-1.4050822122571,NaN,-0.363636363636364,0.751879699248118,0.45,0.49,0.22,0.12,0.35,0.00,0.16,35,0.35,2,0
46,19,99,0,800,543,25,30,11,66,0,31,4,1.66160081053698,-0.746887966804979,1.58445440956652,NaN,0.545454545454542,-0.601503759398497,0.25,0.38,0.11,0.66,0.00,0.31,0.04,11,0.11,0,0
44,18,96,0,820,539,30,26,8,3,5,11,0,1.45896656534954,-0.954356846473029,1.13602391629297,NaN,-0.363636363636364,-0.300751879699248,0.30,0.33,0.08,0.03,0.05,0.11,0.00,9,0.09,0,0
32,21,81,0,800,525,8,31,30,20,10,0,16,0.243161094224924,-0.33195020746888,-1.10612855007474,NaN,0.545454545454542,0.751879699248118,0.08,0.39,0.30,0.20,0.10,0.00,0.16,11,0.11,0,0
18,23,85,0,805,530,40,35,6,0,14,0,20,-1.17527862208713,0.0829875518672196,-0.508221225710016,NaN,0.318181818181811,0.375939849624059,0.40,0.44,0.06,0.00,0.14,0.00,0.20,25,0.25,1,0
46,25,89,0,791,533,28,40,9,34,21,6,0,1.66160081053698,0.497925311203319,0.0896860986547077,NaN,0.95454545454545,0.150375939849621,0.28,0.50,0.09,0.34,0.21,0.06,0.00,23,0.23,1,0
40,17,93,0,778,543,23,32,1,59,0,47,0,1.05369807497467,-1.16182572614108,0.687593423019431,NaN,1.54545454545454,-0.601503759398497,0.23,0.40,0.01,0.59,0.00,0.47,0.00,15,0.15,0,0
20,25,99,0,778,541,17,39,29,68,15,49,12,-0.972644376899696,0.497925311203319,1.58445440956652,NaN,1.54545454545454,-0.451127819548876,0.17,0.49,0.29,0.68,0.15,0.49,0.12,27,0.27,1,0
21,24,84,0,795,516,30,46,72,66,23,5,0,-0.871327254305978,0.290456431535269,-0.657698056801197,NaN,0.772727272727268,1.42857142857142,0.30,0.58,0.72,0.66,0.23,0.05,0.00,23,0.23,1,0
13,17,83,0,840,550,40,24,0,0,0,0,24,-1.68186423505572,-1.16182572614108,-0.807174887892377,NaN,-1.27272727272728,-1.12781954887218,0.40,0.30,0.00,0.00,0.00,0.00,0.24,7,0.07,0,0
38,18,79,0,839,547,23,14,0,0,0,0,74,0.851063829787234,-0.954356846473029,-1.4050822122571,NaN,-1.22727272727273,-0.902255639097745,0.23,0.18,0.00,0.00,0.00,0.00,0.74,22,0.22,1,0
